,trial,learning_rate,weight_decay,train_batch_size,training_loss,model_name,epoch,lr,train_loss,train_corr,tcesm_corr,tcorr_cust,tmse_cust,tmae_cust,tgrad_inp,tgrad_lbl,tgrad_out,valid_loss,valid_corr,vcesm_corr,vcorr_cust,vmse_cust,vmae_cust,vgrad_inp,vgrad_lbl,vgrad_out,vmse_extreme_outp,vmse_extreme_cesm,valid_perc,valid_mse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_mse,valid_cesm_mae,valid_cesm_ssim,evals_loss,evals_corr,ecesm_corr,ecorr_cust,emse_cust,emae_cust,egrad_inp,egrad_lbl,egrad_out,emse_extreme_outp,emse_extreme_cesm,evals_perc,evals_mse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_mse,evals_cesm_mae,evals_cesm_ssim,total_params,train_params
0,5,0.0011562648552964404,3.3179258557680775e-11,101,mae,unet++,12,0.0011426929837857344,0.0004332152093411423,0.9682838395237923,0.9332838729023933,0.9638537687426437,0.4080468975007534,0.6888089329004288,0.038334755120417854,0.043062179196722644,0.04002753140370518,0.00047279594582505524,0.9642479568719864,0.9298149198293686,0.9642896221905234,0.4271116629242897,0.7095156013965607,0.03894219668690488,0.04386077976424619,0.042400061624960045,0.000981763267191127,0.002366755245020613,0.0032037916826084256,0.0009455918916501105,0.022792536299675703,0.923857569694519,0.03996840212494135,0.0022188409348018467,0.03213388193398714,0.8292644768953323,0.000475534814177081,0.9627833366394043,0.9367727041244507,0.9729823771178893,0.5567051529884338,0.8066654086112977,0.01953033798029829,0.027860678935168397,0.0236324150928772,0.0010983339860104024,0.0017824707785621286,0.0029065171256661415,0.000951069628354162,0.022973766922950743,0.9218696117401123,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
1,16,4.191242632508705e-06,6.393308843118069e-09,60,xtanh,unet++,50,4.643134753840416e-07,0.0018167470205718507,0.8720241876748892,0.9330583489858187,1.0700168391820335,1.7210094195145826,1.50042397242326,0.0401711451728484,0.04458222409381913,0.04819415344515771,0.0019169086299370974,0.8672164082527161,0.9290759116411209,1.0713890997384163,1.6928502321243286,1.4918722808361053,0.03998826850772101,0.044522200977923934,0.047917612513479146,0.004032031632959843,0.0022596471244469285,0.08675542660057545,0.003833817259874195,0.04852182511240244,0.5286296159029007,0.040229396894574165,0.002271047153044492,0.03256031312048435,0.8272099196910858,0.002011181972920895,0.8537943363189697,0.9367727041244507,1.0979716573902016,2.362099623680115,1.741956114768982,0.01953033798029829,0.027860678935168397,0.03874372627144854,0.00386758791282773,0.0017824707785621286,0.08537831306457519,0.00402236394584179,0.049561507254838946,0.5182504713535309,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
2,34,0.004452661678706445,9.445993589038748e-12,57,logcosh,deeplabv3+,10,0.0042608626325585305,0.0010846464678512088,0.9177097635609763,0.932966274874551,1.016644316088161,1.0224246340138572,0.9745795854500362,0.040948841144944834,0.04538730171648626,0.038846556934272566,0.0010380995081504807,0.9177459180355072,0.9304186850786209,1.0138083936393278,0.983386680483818,0.9330905973911285,0.03877803435127057,0.04420523095411728,0.037673169104368215,0.0023776059388183057,0.0020751343690790236,0.08722644858062267,0.0020761990163009614,0.029253742657601833,0.7514355629682541,0.03999590780586004,0.002145694219507277,0.03145881136879325,0.8297727257013321,0.000985362532082945,0.9187278151512146,0.9367727041244507,1.0197025842889855,1.1485223174095154,1.0306872606277466,0.01953033798029829,0.027860678935168397,0.018525328979506824,0.002364159794524312,0.0017824707785621286,0.08125418126583099,0.00197072506416589,0.02937028221786022,0.7522318005561829,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
3,40,1.2732001042914773e-06,0.00012701114832319233,79,huber,fpn,0,2.556585809417286e-07,0.12412843331694604,0.008689063081692438,0.933380401134491,168638.40346371214,117.96431579589844,14.8079514503479,0.03957137911446294,0.04399176800818587,0.08329386224523465,0.09952242113649845,0.1522602140903473,0.9293618053197861,6.104322461391692,90.87592887878418,13.414481401443481,0.04021024818517066,0.04441009172097565,0.022144696702040174,0.2079109102487564,0.002225046802777797,0.188245989382267,0.1990448422729969,0.4265018403530121,0.1429736167192459,0.03988234885036945,0.0022096451139077544,0.03183801006525755,0.829587772488594,0.10063992440700531,0.18633404970169068,0.9367727041244507,5.209574220649096,117.91902008056641,15.095906257629395,0.01953033798029829,0.027860678935168397,0.019206234723448155,0.20625143945217134,0.0017824707785621286,0.18395192921161652,0.20127984881401062,0.4298669517040253,0.14032116532325745,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,23158529,23158529
4,42,9.65813332751984e-06,4.811500123861099e-05,79,mse,deeplabv3+,2,5.79874324984291e-06,0.01161133572459221,0.15760128274559976,0.9336748063564301,7.18222363285755,11.034644317626952,3.883219265937805,0.0409893101223326,0.04544643099263984,0.036537411911186465,0.007487446302548051,0.2685782313346863,0.9298219084739685,3.511532212734379,6.879203796386719,3.236108660697937,0.03947701325455565,0.04411567238730044,0.018337459554648067,0.020403297618031502,0.002419129537884146,0.13559111952781677,0.014974892605096102,0.10268809646368027,0.4708852916955948,0.03957438841462135,0.0021805630531162024,0.031739044934511185,0.8286283165216446,0.007231667637825012,0.2994309633970261,0.9367727041244507,3.412605201680955,8.437435531616211,3.5295755863189697,0.01953033798029829,0.027860678935168397,0.01275924697734255,0.017444371618330477,0.0017824707785621286,0.13028874397277831,0.014463335275650024,0.10064160525798797,0.46748756766319277,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
5,46,1.9608170874610308e-05,5.969705802467123e-07,39,xtanh,pspnet,9,1.764870915863898e-05,0.004659483320124093,0.7109357487587702,0.9333880288260323,1.3139603495010215,4.41283004624503,2.3830710933322,0.04009297253750562,0.04470859991144386,0.05948681289417358,0.0017050726746674627,0.8629462420940399,0.9332555532455444,1.0815335360582918,1.6364770829677582,1.3045815229415894,0.04121225466286606,0.04572572429179449,0.037522263927483354,0.0037075168802402914,0.002346531633520499,0.13014809042215347,0.0034101453493349254,0.040761878713965416,0.6080146878957748,0.039625744335353374,0.0020827881526201963,0.031238663010299206,0.8314879536628723,0.0017450433457270264,0.8519115924835206,0.9367727041244507,1.0999474847536144,2.0424074649810793,1.5016025066375733,0.01953033798029829,0.027860678935168397,0.0188725591958164,0.004051234293729067,0.0017824707785621286,0.1228475496172905,0.0034900866914540528,0.04274698048830032,0.60246661901474,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21441121,21441121
6,50,0.00012772738744818278,1.3848519875684729e-12,54,mse,deeplabv3+,19,9.809587926684754e-05,0.0011563078810771306,0.9116243918736776,0.9331141710281372,1.0235828303349293,1.0921186486879984,1.0303712685902913,0.0395880867861357,0.04417655508626836,0.03929445422448792,0.0011326272215228528,0.9133818298578262,0.9308102130889893,1.0190937413409986,1.040375456213951,0.9939951002597809,0.04077711385864266,0.04463519378763638,0.03830248133070435,0.0026146130403503776,0.002408080967143178,0.08665734343230724,0.0022652544430457056,0.0318293422460556,0.7420580834150314,0.03967190161347389,0.0021829959005117416,0.03203676827251911,0.8294394314289093,0.0010735762421973049,0.9137314081192016,0.9367727041244507,1.0252931167046435,1.255785346031189,1.1059346914291381,0.01953033798029829,0.027860678935168397,0.018879580337357267,0.0025075013283640145,0.0017824707785621286,0.08135345727205276,0.0021471524843946098,0.031496786698699,0.7405024409294129,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
7,67,0.0005287536954032255,4.266673377639058e-08,91,smooth,fpn,41,0.0003303439053523054,0.0037297985206047692,0.7894499765502082,0.9332007567087809,1.18396005724828,3.5119998190138073,2.0773114098442926,0.03962730015095229,0.04417572229326139,0.05625213885955022,0.0011140128190163523,0.9139358401298523,0.9300431460142136,1.0176253834962068,1.007749393582344,0.9705585986375809,0.04009245413735378,0.04462402889199041,0.0382079789271328,0.00253726402297616,0.0023436543997377157,0.08294326812028885,0.0022280256380327046,0.031147960107773542,0.7370632886886597,0.03959842026233673,0.00221834221156314,0.03211146034300327,0.8297919780015945,0.0010476760915480554,0.9136687755584717,0.9367727041244507,1.0253778465136019,1.2209988594055177,1.0894395589828492,0.01953033798029829,0.027860678935168397,0.018917964782585305,0.0023925287183374166,0.0017824707785621286,0.07728168964385987,0.0020953521830961107,0.03103948272764683,0.7399902939796448,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,23158529,23158529
8,84,5.391315311954256e-06,6.026209731715327e-12,104,xsigmoid,deeplabv3+,3,3.0215087534316426e-06,0.012017663036073958,0.10137030908039638,0.9331387877464294,9.834608954275168,11.357347215924944,3.939847673688616,0.041084858835554704,0.04556369638960672,0.036758713895594465,0.007288020569831133,0.20020125433802605,0.9285741448402405,4.756075934208766,6.65310537815094,3.1614823937416077,0.03939297891283853,0.044279125072806264,0.014982671391480878,0.01928850752301514,0.0021909684292040765,0.1341686248779297,0.014576041139662266,0.10102563165128231,0.45674214512109756,0.04024477768689394,0.0022267811000347137,0.03208705550059676,0.8293404877185822,0.007282284740358591,0.22596222460269927,0.9367727041244507,4.548538806087233,8.511048221588135,3.5266541957855226,0.01953033798029829,0.027860678935168397,0.010917091426464087,0.017548810876905917,0.0017824707785621286,0.127261021733284,0.014564569480717183,0.10051698386669158,0.45037615299224854,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
9,88,1.3477802291525817e-05,4.130439451167222e-07,120,mae,deeplabv3,24,1.2940450942240302e-05,0.0023028112094228468,0.8184129893779755,0.9338691532611847,1.1411586044984514,2.2086474498113,1.5124351183573406,0.039649994751640986,0.04434079848725576,0.03883831633648362,0.002398903976427391,0.8300806879997253,0.9294188320636749,1.1208044461955473,2.2260957062244415,1.5017997324466705,0.04236426087426542,0.046473558580175656,0.04185764159711692,0.004034871351905167,0.002440341282635927,0.1294603869318962,0.004797807952854782,0.04765054490417242,0.6085814982652664,0.03937317803502083,0.0021695331670343876,0.031755632255226374,0.8304918855428696,0.002211100305430591,0.832058048248291,0.9367727041244507,1.1360973124362415,2.601638174057007,1.602805781364441,0.01953033798029829,0.027860678935168397,0.017165112087497783,0.004149885708466172,0.0017824707785621286,0.12122123092412948,0.004422200610861182,0.045614352077245714,0.6001390814781189,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26010241,26010241
