,trial,learning_rate,weight_decay,train_batch_size,training_loss,model_name,epoch,lr,train_loss,train_corr,tcesm_corr,tcorr_cust,tmse_cust,tmae_cust,tgrad_inp,tgrad_lbl,tgrad_out,valid_loss,valid_corr,vcesm_corr,vcorr_cust,vmse_cust,vmae_cust,vgrad_inp,vgrad_lbl,vgrad_out,vmse_extreme_outp,vmse_extreme_cesm,valid_perc,valid_mse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_mse,valid_cesm_mae,valid_cesm_ssim,evals_loss,evals_corr,ecesm_corr,ecorr_cust,emse_cust,emae_cust,egrad_inp,egrad_lbl,egrad_out,emse_extreme_outp,emse_extreme_cesm,evals_perc,evals_mse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_mse,evals_cesm_mae,evals_cesm_ssim,total_params,train_params
0,7,0.002520109161224812,5.624006149998715e-06,118,mae,deeplabv3,11,0.0025083546844261134,0.0015415487245523504,0.8781773277691433,0.9330933179174151,1.0625476065543307,1.4536216769899641,1.2169331312179565,0.04023331434307099,0.04488241233391924,0.0356913615235086,0.0014726661029271781,0.883621484041214,0.9311710745096207,1.053825354594503,1.3495978713035583,1.1751272976398468,0.039739150118151614,0.04443311709834363,0.036255585391959735,0.003194405057001859,0.0022960497299209237,0.12470965273678303,0.0029453322058543563,0.037409513257443905,0.6243621557950974,0.0401579849421978,0.0021870798664167523,0.031850408762693405,0.8290103375911713,0.001430163672193885,0.8805532455444336,0.9367727041244507,1.0639953935133228,1.6702989339828491,1.3095094919204713,0.01953033798029829,0.027860678935168397,0.014636923838964899,0.003260474558919668,0.0017824707785621286,0.11808596402406693,0.00286032734438777,0.03730280771851539,0.6176476240158081,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26010241,26010241
1,17,1.2182734275546983e-06,0.00042539530976890407,128,mse,fpn,1,2.9331151041806915e-07,0.1265778442223867,0.0022798033194770064,0.9334247608979543,748220.1636335667,119.51584370930989,14.971802552541098,0.040464016928003964,0.044903139425409765,0.07735740141893724,0.08390779048204422,1.433835927855398e-05,0.9283533096313477,66043.71701517381,75.8923568725586,12.021373987197876,0.03923787701998632,0.04517266278977091,0.02309710024960019,0.17698098346590996,0.0022753903176635504,0.19859129562973976,0.16781558096408844,0.3841036260128021,0.13755954429507256,0.03999222256243229,0.0022250009642448276,0.03199806064367294,0.8295586705207825,0.08587553799152374,1.5722011266916524e-05,0.9367727041244507,62094.24364570373,100.64725799560547,13.654137802124023,0.01953033798029829,0.027860678935168397,0.019169861193721046,0.17438611686229705,0.0017824707785621286,0.19512214064598082,0.17175107598304748,0.3887773811817169,0.1362666130065918,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,23158529,23158529
2,21,0.001194075628346141,1.9370481717273183e-07,83,huber,deeplabv3,14,0.0011464685974547485,0.0015610426780767739,0.8784666538238526,0.9330340206623078,1.062130327243364,1.4713167071342468,1.2206886410713196,0.04029648290536521,0.04479811059282057,0.036346488420185896,0.0014762557984795421,0.8801107853651047,0.9289447516202927,1.055486715364853,1.3451123535633087,1.1522040963172913,0.03969817870747201,0.04584548824565014,0.036891492214413985,0.0031402172753587365,0.0022799812722951174,0.12571150064468384,0.0029525115969590843,0.03671551961451769,0.6217310577630997,0.039487783797085285,0.0022059246548451483,0.03189910342916846,0.8304840922355652,0.0014439899008721114,0.878257954120636,0.9367727041244507,1.0667284398253405,1.684182095527649,1.2924295902252196,0.01953033798029829,0.027860678935168397,0.014361174667008975,0.0033169844653457405,0.0017824707785621286,0.11895146369934081,0.002887979801744223,0.036813051998615266,0.6134785890579224,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26010241,26010241
3,28,9.780358635036775e-05,3.1747801340071636e-07,31,xsigmoid,unet++,22,2.002940340606586e-05,0.00042296498633312207,0.9696965102966015,0.9330707834317133,0.9622293702031661,0.3990703442922005,0.6908542903570029,0.0403191824543589,0.044696711768458935,0.04214807557955092,0.0005030320535297506,0.9607815891504288,0.9312212467193604,0.9692339383240312,0.47438517957925797,0.7435580641031265,0.03996801572046457,0.04347959399665054,0.04172166530745261,0.0014022410614416003,0.002067348192213103,0.004249473859090358,0.0010060641070595011,0.023343230597674847,0.8991683423519135,0.03893563989549875,0.0021208254620432854,0.03139856876805425,0.8306627571582794,0.00047808124218136073,0.9616230607032776,0.9367727041244507,0.974159243702668,0.558877807855606,0.8122018337249756,0.01953033798029829,0.027860678935168397,0.024624240731225204,0.0010842598392628133,0.0017824707785621286,0.003524872800335288,0.0009561624843627215,0.023138300701975822,0.8949289321899414,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
4,36,5.496542536574128e-05,1.2811353890127783e-09,64,xsigmoid,unet++,40,2.1863161623783666e-05,0.0004485372483031824,0.9684478590885798,0.933224822084109,0.9636303552423094,0.4221648871898651,0.7220281759897867,0.03932226078908884,0.043602921250124986,0.04174117275172317,0.0005880040116608143,0.9550340324640274,0.9294100254774094,0.9731801916408418,0.5278396904468536,0.7962054163217545,0.03752576444606385,0.04325881582168817,0.04077612423798517,0.0009636816830607131,0.0019071276183240116,0.0071962918154895306,0.0011760080233216286,0.025548534002155066,0.8672347515821457,0.04001967329531908,0.0022223026026040316,0.03208018094301224,0.8283398598432541,0.0005782913998700678,0.9540227293968201,0.9367727041244507,0.9819216810337821,0.676171851158142,0.896583902835846,0.01953033798029829,0.027860678935168397,0.025664361380282087,0.0013717663357965648,0.0017824707785621286,0.006826867442578077,0.0011565827997401356,0.025533617287874222,0.8589351654052735,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
5,52,0.003782363665301455,1.8085214166819825e-08,79,xtanh,deeplabv3,14,0.0036315632473196487,0.0016050667385570706,0.8758112192153931,0.9332247674465179,1.0655816065427788,1.5155267000198365,1.2430249333381653,0.040059008730964685,0.044574644884190426,0.0358589986157011,0.0014729139511473477,0.8800539821386337,0.9289447516202927,1.0555812866247436,1.3431861400604248,1.157416045665741,0.03969817870747201,0.04584548824565014,0.034027534705952,0.0033093864331021905,0.0022799812722951174,0.1251138225197792,0.0029458279022946954,0.036870538257062435,0.6214084029197693,0.039487783797085285,0.0022059246548451483,0.03189910342916846,0.8304840922355652,0.0014209551271051168,0.8805429816246033,0.9367727041244507,1.063991769828528,1.657049036026001,1.2767485618591308,0.01953033798029829,0.027860678935168397,0.01392811549704249,0.0034223103430122137,0.0017824707785621286,0.11834786981344222,0.0028419102542102336,0.03636791557073593,0.6135124325752258,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26010241,26010241
6,65,3.411634678530076e-05,1.0618988934365154e-07,85,smooth,unet,41,2.131451246844766e-05,0.0013583965547796753,0.9004791180292765,0.9334587189886305,1.0366657850553906,1.2869254218207464,1.070398535993364,0.03929139349880255,0.04375150693295741,0.041727479143107066,0.000868231407366693,0.9346770346164703,0.9289053082466125,0.9938138907172769,0.7936306744813919,0.9929415285587311,0.034190736582790045,0.04076479783061492,0.03585505499199526,0.0021064033498987556,0.002423936064587906,0.019004860427230597,0.001736462814733386,0.03155165817588568,0.7853195816278458,0.03972646780312061,0.002204656950198114,0.03184017399325967,0.8288892358541489,0.0025941537343896924,0.8420825123786926,0.9367727041244507,1.1382847346956413,3.105578827857971,1.3966842412948608,0.01953033798029829,0.027860678935168397,0.03273696603173577,0.0025013579055666924,0.0017824707785621286,0.02555905785411596,0.005188307468779385,0.03958343043923378,0.7493766188621521,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,24439505,24439505
7,82,2.1188662024536117e-06,9.512306385158258e-12,79,xsigmoid,pspnet,38,1.2740123930541662e-06,0.005373019305989146,0.6803340137004852,0.9331910789012909,1.3726534937916481,5.0607493877410885,2.5715788125991823,0.039648263775037336,0.0444812693029495,0.06197497168659807,0.002200655813794583,0.831752821803093,0.9288763552904129,1.1168484689271252,1.9797374606132507,1.4816478490829468,0.039076281197752014,0.044109123931031974,0.042007672080653036,0.00414440524764359,0.0019360329606570303,0.1335727646946907,0.004401311627589166,0.04771830141544342,0.5926787406206131,0.04025719314813614,0.0022454795835074037,0.03228870499879122,0.8291807919740677,0.0022221840685233475,0.8180711269378662,0.9367727041244507,1.146327437155684,2.614024019241333,1.7654873847961425,0.01953033798029829,0.027860678935168397,0.023156129739561347,0.004840195272117853,0.0017824707785621286,0.12592184394598008,0.004444368137046695,0.050196462869644166,0.5795803666114807,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21441121,21441121
8,102,1.3203155422763917e-05,3.4736313980954195e-08,100,huber,fpn,5,1.2675557332070272e-05,0.04405818460509181,0.3412516750395298,0.932803750038147,2.745203972303012,41.45824193954468,8.230761766433716,0.03977677734123048,0.04475859511526167,0.15796102453784122,0.01536522340029478,0.4924190863966942,0.9293049722909927,1.8925784485819408,14.051880836486816,4.3950115442276,0.038414016917208506,0.04291404048548261,0.08110714249259263,0.029351651202887297,0.0023179184645414352,0.16312610730528831,0.03073044680058956,0.1403246484696865,0.334835447371006,0.03976736404001713,0.0022060509654693305,0.0319516034796834,0.8301178812980652,0.0148575309664011,0.4457495152950287,0.9367727041244507,2.183627056200275,17.276703453063966,4.792715358734131,0.01953033798029829,0.027860678935168397,0.0669557986219467,0.02363355681300163,0.0017824707785621286,0.16007465720176697,0.0297150619328022,0.13672971427440644,0.32159414887428284,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,23158529,23158529
9,106,1.650832310735741e-05,3.1419048532950127e-09,18,xsigmoid,unet++,47,3.119165609586965e-06,0.0005611935276133211,0.9620158970355988,0.9329515501208927,0.9697840400325063,0.531703844666481,0.805787646252176,0.03979961266378977,0.04403965473735114,0.041703315667257455,0.0005487031376105733,0.9575508087873459,0.9305827468633652,0.9718396171992245,0.504627451300621,0.7842973321676254,0.03931308390514868,0.04429509289436182,0.04168888989171587,0.001305148412939161,0.002308200899278745,0.008536425651982427,0.0010974062752211466,0.024943028576672077,0.8641574531793594,0.039710274897515774,0.0021739182993769646,0.031792301684617996,0.8295518308877945,0.00054716783342883,0.9561764240264893,0.9367727041244507,0.9797150366277,0.6397873044013977,0.8818358063697815,0.01953033798029829,0.027860678935168397,0.025289968343070558,0.0012539682094939053,0.0017824707785621286,0.007110818196088076,0.00109433566685766,0.02511432208120823,0.8622015833854675,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
