,trial,learning_rate,weight_decay,train_batch_size,training_loss,model_name,epoch,lr,train_loss,train_corr,tcesm_corr,tcorr_cust,tmse_cust,tmae_cust,tgrad_inp,tgrad_lbl,tgrad_out,valid_loss,valid_corr,vcesm_corr,vcorr_cust,vmse_cust,vmae_cust,vgrad_inp,vgrad_lbl,vgrad_out,vmse_extreme_outp,vmse_extreme_cesm,valid_perc,valid_mse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_mse,valid_cesm_mae,valid_cesm_ssim,evals_loss,evals_corr,ecesm_corr,ecorr_cust,emse_cust,emae_cust,egrad_inp,egrad_lbl,egrad_out,emse_extreme_outp,emse_extreme_cesm,evals_perc,evals_mse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_mse,evals_cesm_mae,evals_cesm_ssim,total_params,train_params
0,9,0.0001429722561936621,6.557160000743048e-08,56,mse,manet,29,7.743992079553597e-05,0.0005101220054452174,0.962285007749285,0.9334922347749982,0.9700763082466715,0.4803401849099568,0.7368721621377128,0.04083753735752455,0.045207133532025434,0.0427070659066776,0.0004763314136653207,0.9629485607147217,0.9297577738761902,0.9655392447583114,0.433869332075119,0.7118666768074036,0.038076348772761476,0.04261486583379219,0.0396326336845212,0.0010961961233988404,0.002001012268010527,0.0033962447778321803,0.0009526628273306414,0.022671514190733433,0.9038960784673691,0.03947459440678358,0.0021962698665447533,0.03187128808349371,0.828935906291008,0.0005011832865420729,0.9604478240013122,0.9367727041244507,0.9753539748480892,0.5863112092018128,0.8171680331230163,0.01953033798029829,0.027860678935168397,0.02355041456200466,0.0012516112066805363,0.0017824707785621286,0.003913296153768897,0.0010023665730841459,0.023276489228010178,0.8987129926681519,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,31786769,31786769
1,23,0.0009497090312282512,4.0756702890595044e-09,77,mse,pspnet,14,0.0009118447401279129,0.0023272334365174174,0.8237041413784028,0.9334075093269348,1.133251534709324,2.198029029369354,1.6169296860694886,0.0391041176224621,0.043862422268583945,0.04332345054916538,0.0014827343402430415,0.8832389265298843,0.9303313344717026,1.0533267619036821,1.343710571527481,1.1562143862247467,0.04058971509321191,0.04523409782179888,0.036320273855065095,0.003386328578926623,0.002487010438926518,0.12561369314789772,0.002965468680486083,0.03709143865853548,0.6199337393045425,0.04008964542299509,0.0022158195497468114,0.03209560830146074,0.8283963203430176,0.0014206080697476864,0.8809142351150513,0.9367727041244507,1.0635418649591937,1.6548626661300658,1.2882813930511474,0.01953033798029829,0.027860678935168397,0.014783055374963985,0.0031920213252305983,0.0017824707785621286,0.12032222598791123,0.002841216139495373,0.03671589344739914,0.6129170536994935,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21441121,21441121
2,29,1.0396410542378559e-05,0.00010442169817214107,89,xtanh,deeplabv3,34,7.715032594593496e-06,0.001989880020523237,0.8425570064120822,0.9333585898081461,1.1078278391118048,1.8886995315551758,1.3920406765407987,0.040718117348682074,0.04484717729916016,0.039759295543469214,0.0024253222218248993,0.8387627899646759,0.9300795048475266,1.1127621782488757,2.2694267332553864,1.4204646050930023,0.04073642255818298,0.04641785383278773,0.04237152438947127,0.0036487163743004203,0.0020877502975054085,0.12652606517076492,0.004850644443649799,0.04507127683609724,0.6144863367080688,0.039264683611691,0.0021636862657032907,0.031812974251806736,0.8303328901529312,0.002016816637478769,0.837831997871399,0.9367727041244507,1.1299768778357706,2.3738042593002318,1.428843903541565,0.01953033798029829,0.027860678935168397,0.017640501243257736,0.0035449852701276542,0.0017824707785621286,0.11978568732738495,0.004033633274957538,0.040647973865270616,0.6099190950393677,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26010241,26010241
3,43,1.014327211328555e-06,1.2562024349073055e-10,111,xsigmoid,deeplabv3,0,1.4287813098774025e-07,0.016446723203573908,9.896121550160128e-06,0.9331117783273969,101249.82469018611,15.580243110656738,4.697727135249546,0.03963650439597887,0.04434041400779646,0.033179556174295584,0.010036080842837691,4.925783105136361e-05,0.9294060617685318,18870.29131096046,9.176259279251099,3.5309962034225464,0.037454328551407706,0.04314182270292431,0.0005746247098516049,0.0246279570274055,0.002220563997980207,0.1244624201208353,0.020072161685675383,0.11264575831592083,0.45059801638126373,0.03997112903743982,0.002209688100265339,0.03196124313399196,0.8306271880865097,0.01028309129178524,5.096058885101229e-05,0.9367727041244507,18393.204619090866,12.050711250305175,3.9903725147247315,0.01953033798029829,0.027860678935168397,0.0004369449359238633,0.02335594892501831,0.0017824707785621286,0.11580829322338104,0.02056618258357048,0.11366494596004487,0.44792733788490297,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26010241,26010241
4,45,0.0008912310279705456,1.0344695641647238e-09,86,xsigmoid,deeplabv3,9,0.000885480916106989,0.0016255598101350996,0.8713616331418356,0.932468957371182,1.0701483168485106,1.5245339605543349,1.240907695558336,0.04059547402797591,0.045214652623658674,0.036626871094389696,0.0015375053917523474,0.8790222108364105,0.9282809644937515,1.0560645936858468,1.3780722916126251,1.1723188757896423,0.039433252399102406,0.044398458683334224,0.03671397537286787,0.003485666704364121,0.002425439248327166,0.12737400829792023,0.0030750107835046947,0.03772035147994757,0.6235971450805664,0.03938423376530409,0.002251163008622825,0.03227844787761569,0.8294565677642822,0.0015182423638179898,0.872409725189209,0.9367727041244507,1.0741091543056964,1.7777779579162598,1.3282624721527099,0.01953033798029829,0.027860678935168397,0.01545935078356957,0.004112378740683198,0.0017824707785621286,0.12075638622045518,0.0030364847276359796,0.03781341314315796,0.6159726262092591,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26010241,26010241
5,51,0.00023768323099761736,1.1778074951324545e-10,12,huber,pspnet,11,2.4632771263439636e-07,0.002415070293363238,0.8152456905530847,0.9328697833462037,1.1449193476253874,2.3221642297247183,1.668448617492897,0.04001553761471119,0.044764832977407513,0.04501671803115454,0.0014643087051808834,0.8818398863077164,0.9301625937223434,1.054817865183122,1.3421315550804138,1.1543887555599213,0.038473108263606726,0.04307205964356201,0.03544383491610848,0.0032844878151081502,0.0022213982592802495,0.12544826045632362,0.002928617410361767,0.0368741387501359,0.6207518577575684,0.03968490194529295,0.00219155679224059,0.03198188217356801,0.8292992413043976,0.001402342040091753,0.8817861795425415,0.9367727041244507,1.062504162913281,1.6361892461776733,1.2861122846603394,0.01953033798029829,0.027860678935168397,0.014681516481476786,0.003134100046008825,0.0017824707785621286,0.11875707060098648,0.002804684080183506,0.03663627877831459,0.6151356935501099,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21441121,21441121
6,62,2.047266464233125e-06,1.2308631847712916e-08,96,mae,linknet,0,3.2928233810725576e-07,0.02608672180213034,0.024173854384571314,0.9326430931687355,38.97088212028116,24.480266571044922,5.8489943742752075,0.04001832579609313,0.04506967183010229,0.07842971225443038,0.017415076959878206,0.07112367637455463,0.9317770898342133,13.185835649561238,16.36895775794983,4.930325865745544,0.039343386392259365,0.04512232536363051,0.007594935172669119,0.03879344463348389,0.002336535428185016,0.10722133703529835,0.03483015391975641,0.15585500746965408,0.3905620351433754,0.03984828945249319,0.002146399230696261,0.031675574369728565,0.8304950147867203,0.017497256211936475,0.06764250248670578,0.9367727041244507,14.284909650211699,20.516654586791994,5.496033000946045,0.01953033798029829,0.027860678935168397,0.007540549883086644,0.03764031603932381,0.0017824707785621286,0.09806165844202042,0.03499451242387295,0.15652434527873993,0.38947407007217405,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21775073,21775073
7,66,3.0042050750725865e-05,6.059571366856606e-06,81,smooth,fpn,2,1.803724727073581e-05,0.05067139640450478,0.21853039190173149,0.9330172002315521,4.621901291755784,47.84165382385254,8.83657922744751,0.04077564674763172,0.04530043606245103,0.1699502922644122,0.00880834530107677,0.5674595236778259,0.9289820045232773,1.6377018788970443,8.025269985198975,3.2440709471702576,0.0406191082975153,0.04572265524089805,0.05403965180075996,0.016870349645614624,0.00225856906035915,0.1534288227558136,0.01761669060215354,0.10392040014266968,0.37303854525089264,0.03964156284928322,0.0022284078877419233,0.0321480929851532,0.8300457298755646,0.008665713667869567,0.5044075131416321,0.9367727041244507,1.8701772719172396,10.094896507263183,3.662517261505127,0.01953033798029829,0.027860678935168397,0.03679339162666059,0.019045371562242508,0.0017824707785621286,0.14713835716247559,0.017331427335739134,0.10435623377561569,0.34735205173492434,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,23158529,23158529
8,69,8.183840056625046e-06,7.854271079908103e-07,109,mse,unet++,0,1.152775710376204e-06,0.01978340931236744,0.09783080752406802,0.933210381439754,9.57624396728549,18.618361609322683,5.045673983437674,0.04058211837349946,0.04526720586118371,0.099660092354141,0.010105788940563798,0.06198613625019789,0.9297693818807602,15.37260875416077,9.171528100967407,3.514207661151886,0.04143835286053419,0.045974732319436086,0.03743102260533998,0.023424028884619474,0.0023930207826197147,0.15318384394049644,0.020211577881127596,0.1128252986818552,0.1556258723139763,0.03995201084762812,0.0022087562829256058,0.03212941624224186,0.8303820341825485,0.010268941707909107,0.06244995146989822,0.9367727041244507,15.675721416168173,12.014078330993652,3.9961668491363525,0.01953033798029829,0.027860678935168397,0.03712334600437134,0.023604844138026236,0.0017824707785621286,0.14357902705669404,0.020537883415818213,0.1138746753334999,0.15271395742893218,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
9,73,2.433480456854594e-06,0.0004553440663539425,48,mse,fpn,30,8.034999889311233e-07,0.034988039337536865,0.4119216677020578,0.9328251235625323,2.3001653447843298,32.95741709540872,7.184551884146297,0.04043515069245513,0.04491912779254459,0.15170947572559335,0.01608409476466477,0.5958812236785889,0.9311264157295227,1.5700305172244742,15.019353151321411,4.613759517669678,0.04057994997558778,0.04499106127471896,0.0994403426157105,0.02697415230795741,0.0021134008711669594,0.13668065518140793,0.03216818952932954,0.14661353826522827,0.4217641279101372,0.03943013772368431,0.002156865899451077,0.03183490876108408,0.8302866816520691,0.016463795304298402,0.5918713092803956,0.9367727041244507,1.6021509466849295,19.329922103881835,5.3142729759216305,0.01953033798029829,0.027860678935168397,0.08346573108970519,0.032402732595801356,0.0017824707785621286,0.1386566936969757,0.032927590608596805,0.15109285116195678,0.41802880764007566,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,23158529,23158529
