,trial,learning_rate,weight_decay,train_batch_size,training_loss,model_name,epoch,lr,train_loss,train_corr,tcesm_corr,tcorr_cust,tmse_cust,tmae_cust,tgrad_inp,tgrad_lbl,tgrad_out,valid_loss,valid_corr,vcesm_corr,vcorr_cust,vmse_cust,vmae_cust,vgrad_inp,vgrad_lbl,vgrad_out,vmse_extreme_outp,vmse_extreme_cesm,valid_perc,valid_mse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_mse,valid_cesm_mae,valid_cesm_ssim,evals_loss,evals_corr,ecesm_corr,ecorr_cust,emse_cust,emae_cust,egrad_inp,egrad_lbl,egrad_out,emse_extreme_outp,emse_extreme_cesm,evals_perc,evals_mse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_mse,evals_cesm_mae,evals_cesm_ssim,total_params,train_params
0,8,9.346577708330885e-06,5.993660270140755e-11,110,mse,deeplabv3,0,1.3165589359954884e-06,0.016326618247798512,8.482623310815793e-06,0.9331547617912292,138705.479227178,15.451129913330078,4.688386848994663,0.03965967692818005,0.044394896719118275,0.03350380146581012,0.0100393733009696,4.811753024114296e-05,0.9294060617685318,19318.393039270573,9.17922067642212,3.5315279364585876,0.037454328551407706,0.04314182270292431,0.0005783162828501964,0.024639821145683527,0.002220563997980207,0.1244580801576376,0.0200787466019392,0.11266295053064823,0.45075467973947525,0.03997112903743982,0.002209688100265339,0.03196124313399196,0.8306271880865097,0.010286309011280536,4.9693224718794225e-05,0.9367727041244507,18865.72898723354,12.05452651977539,3.991133785247803,0.01953033798029829,0.027860678935168397,0.000437834290371456,0.023362671211361884,0.0017824707785621286,0.11580258905887604,0.020572618022561072,0.11368657350540161,0.44807847738265993,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26010241,26010241
1,11,1.4215542754491978e-06,4.648287649088613e-08,16,huber,deeplabv3+,11,2.5957920871814967e-07,0.007036758550241881,0.5928681919387743,0.9332132795277763,1.5851147586064394,6.71475082285264,3.053940417719822,0.04089162034017798,0.045282438538541296,0.04263100661251362,0.0073541447054594755,0.6097711622714996,0.9270396828651428,1.5210404572322955,6.4889161586761475,3.0776469111442566,0.03939008466354294,0.043987312175776616,0.043160918057556286,0.013610715977847576,0.002357358462177217,0.1112579982727766,0.014708289410918951,0.09990337491035461,0.5281489491462708,0.04050855338573456,0.002281824708916247,0.03252024948596954,0.8297988921403885,0.00846447478979826,0.5885970115661621,0.9367727041244507,1.6150306804680228,10.005829429626464,3.773818588256836,0.01953033798029829,0.027860678935168397,0.028068469514706144,0.021081646904349327,0.0017824707785621286,0.10317044109106063,0.01692894957959652,0.10733695924282075,0.5167205154895782,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
2,19,1.872993387095021e-06,5.009036091165445e-05,14,mse,deeplabv3+,53,7.373048732887998e-08,0.0034081994090229273,0.7740778731087506,0.9327885053925595,1.2060834806930307,3.25161210965302,2.0571404230796686,0.04023877037504391,0.044785411624714555,0.044860785070695526,0.00335850624833256,0.8129942268133163,0.9282497465610504,1.1418961776670387,2.9784655570983887,2.033706158399582,0.039823476998053074,0.043977450168894025,0.040584770410711166,0.0067744244588539,0.0023206130717881024,0.1085659321397543,0.00671701249666512,0.06573169305920601,0.6158411502838135,0.040763916447758675,0.0022596665658056736,0.03231621999293566,0.8269319385290146,0.0036113550420850517,0.8047155976295471,0.9367727041244507,1.1651749594520902,4.2492513179779055,2.3963508129119875,0.01953033798029829,0.027860678935168397,0.02676702232582075,0.008058340568095446,0.0017824707785621286,0.10326284617185592,0.007222710084170103,0.06819567754864693,0.6145995259284973,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
3,39,1.6871883702273755e-06,0.0006010358204149668,14,xtanh,unet++,74,4.518072976717045e-07,0.0015194719436310105,0.8934260212768943,0.9327569199820697,1.0440625082928923,1.4516252784405725,1.3713701175431074,0.040455997986226934,0.04467048776088914,0.04628040290663822,0.0015814583166502416,0.8819376677274704,0.9280587136745453,1.0522913655386013,1.4145782887935638,1.3652160465717316,0.04020239203083984,0.04414729648595009,0.045469586794375766,0.0031156422337517142,0.0019530313147697598,0.07094426639378071,0.0031629166333004832,0.04386067949235439,0.5787215828895569,0.03993201535195112,0.0022397819557227194,0.032156679313629866,0.8288642168045044,0.001623104140162468,0.8774713277816772,0.9367727041244507,1.0680354533561418,1.905465340614319,1.55217125415802,0.01953033798029829,0.027860678935168397,0.03515331400295154,0.0032648503314703704,0.0017824707785621286,0.06613736674189567,0.003246208280324936,0.04418236687779427,0.5828807592391968,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
4,76,0.00029690203533769825,3.975156819578084e-12,55,huber,linknet,24,0.0001872230366493891,0.0006958829316621025,0.9489060123761495,0.9328839580217997,0.9831179776252976,0.6577416658401489,0.8583567102750143,0.03994696329491582,0.04464117002861986,0.04003404785192082,0.0005906528822379187,0.9552355408668518,0.9306054413318634,0.9742090995093132,0.5374113321304321,0.808694377541542,0.04261698920087148,0.04667749682682435,0.04235662304349908,0.001388912001857534,0.0021723156387452036,0.008466663537546992,0.0011813057644758373,0.02586467145010829,0.8501929491758347,0.03997387830168009,0.002203629876021296,0.03201263723894954,0.8284759074449539,0.0008219685638323426,0.9362610578536987,0.9367727041244507,1.0016145537935972,0.9964503884315491,0.9607229113578797,0.01953033798029829,0.027860678935168397,0.02497309446033761,0.007926330133341253,0.0017824707785621286,0.011127228289842606,0.0016439371276646853,0.027318179979920386,0.8405376195907592,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21775073,21775073
5,86,0.00026197052640348963,9.360647782742505e-09,126,xsigmoid,deeplabv3+,22,0.0002538575292453381,0.0011760968482121825,0.9088040689627329,0.9335812131563822,1.02727018939587,1.1235112150510151,1.02203169465065,0.039366803438981836,0.043796297395899075,0.037250809414579145,0.0010929538984782994,0.9126535654067993,0.9297787845134735,1.0188359797754025,1.0073667019605637,0.9579756855964661,0.036958476866563665,0.04217509596387995,0.035902325213037795,0.0022926991805434227,0.0020610235224012285,0.08870363421738148,0.0021859077969565988,0.030550691299140453,0.7430112808942795,0.03983464743942022,0.002184764773119241,0.031930151395499706,0.8300798684358597,0.0010057994513772428,0.916756546497345,0.9367727041244507,1.0219144212304847,1.1698917388916015,1.0508165597915649,0.01953033798029829,0.027860678935168397,0.018818624887785223,0.002279167505912483,0.0017824707785621286,0.08332198113203049,0.0020115989027544856,0.02995521351695061,0.7448485970497132,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
6,100,5.4521806236132864e-05,0.00013418531263156773,12,logcosh,pspnet,11,5.6504751144926185e-08,0.003491761368712869,0.7570925657299982,0.9328697833462037,1.2352048754919644,3.3657290693642437,2.0602053714835127,0.04001553761471119,0.044764832977407513,0.052412889027760465,0.0015297902282327414,0.8773576766252518,0.9301625937223434,1.0602277931326878,1.4029412865638733,1.1926385164260864,0.038473108263606726,0.04307205964356201,0.03750313240307399,0.00332701817387715,0.0022213982592802495,0.12562408298254013,0.0030595804564654827,0.038086263462901115,0.6203227490186691,0.03968490194529295,0.00219155679224059,0.03198188217356801,0.8292992413043976,0.0014591257320716977,0.8771053433418274,0.9367727041244507,1.0682336493196476,1.7034366846084594,1.3314961671829224,0.01953033798029829,0.027860678935168397,0.01587340683757291,0.0031706527806818485,0.0017824707785621286,0.11884312480688095,0.0029182514641433953,0.037927617132663724,0.6134219408035279,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21441121,21441121
7,107,1.1078634440181165e-06,2.992155757697022e-12,61,mse,deeplabv3+,1,5.766207653425493e-07,0.0131598562002182,0.012280008563589736,0.9329650218670185,175826.19900509488,12.414914424602802,4.120975696123564,0.040375276865980685,0.044717494398696475,0.03875313689088463,0.007214929908514023,0.15051983669400215,0.9297831803560257,6.5361158648184885,6.642803311347961,3.107122480869293,0.039712126770077655,0.0450013687777857,0.01279680924023838,0.019042192492634058,0.002154515008442104,0.13297534175217152,0.014429859817028046,0.09901749156415462,0.44525444507598877,0.04010459966957569,0.0022056796005927026,0.03195743262767792,0.8297179490327835,0.007060939259827137,0.1913956567645073,0.9367727041244507,5.534480118909274,8.252209663391113,3.429642152786255,0.01953033798029829,0.027860678935168397,0.009506852901025955,0.01703450921922922,0.0017824707785621286,0.12515318989753724,0.014121878519654274,0.09774656742811202,0.44479658603668215,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
8,110,0.0014110911907770302,2.7135181132003893e-08,6,huber,linknet,1,0.00113934947503609,0.0008552852546479013,0.9547125533007194,0.9320082720639049,0.9762408159686204,0.8125729146211044,0.9951474234677743,0.04033764951107445,0.04504553230959033,0.040967303588525385,0.0005825012049172074,0.954959437251091,0.9290048629045486,0.9728187782444584,0.5322218388319016,0.7876759022474289,0.03927411731197463,0.04475390108054213,0.03903430178351926,0.0015486652264371514,0.0023520555114373565,0.00595158152282238,0.0011650024098344147,0.02515490259975195,0.8673377633094788,0.03941310103982687,0.0021958720753900707,0.03196182753890753,0.8307537287473679,0.0006869435776025057,0.9443264245986939,0.9367727041244507,0.9921192119491739,0.805246776342392,0.926046633720398,0.01953033798029829,0.027860678935168397,0.02452753875299801,0.0019265456357970834,0.0017824707785621286,0.009102622978389263,0.0013738871552050115,0.026392250880599023,0.8509319305419922,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21775073,21775073
9,114,0.0014327562682678592,1.2430390532678355e-06,18,huber,linknet,16,1.5289499571644925e-05,0.0005055519836985142,0.9673267123491868,0.9325273101744445,0.9640189417568024,0.47428865277248883,0.7411355104135431,0.039614956324740457,0.04409231150076639,0.04084771104120401,0.00042739632044686005,0.9676860272884369,0.9301700592041016,0.9612312313639428,0.38551197201013565,0.6654807776212692,0.03712319977500232,0.042774207758771436,0.03840732576324249,0.001153911798610352,0.0020260268938727677,0.002696668088901788,0.0008547926408937201,0.02133284881711006,0.9295569956302643,0.03986179642379284,0.002212579536717385,0.03205212950706482,0.8297325819730759,0.0005052504537161439,0.960535752773285,0.9367727041244507,0.9754386103344332,0.5923492789268494,0.7728494644165039,0.01953033798029829,0.027860678935168397,0.023675427794336942,0.0011319604702293873,0.0017824707785621286,0.00447123204357922,0.0010105009074322878,0.022023431956768036,0.9220791578292846,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21775073,21775073
