,trial,learning_rate,weight_decay,train_batch_size,training_loss,model_name,epoch,lr,train_loss,train_corr,tcesm_corr,tcorr_cust,tmse_cust,tmae_cust,tgrad_inp,tgrad_lbl,tgrad_out,valid_loss,valid_corr,vcesm_corr,vcorr_cust,vmse_cust,vmae_cust,vgrad_inp,vgrad_lbl,vgrad_out,vmse_extreme_outp,vmse_extreme_cesm,valid_perc,valid_mse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_mse,valid_cesm_mae,valid_cesm_ssim,evals_loss,evals_corr,ecesm_corr,ecorr_cust,emse_cust,emae_cust,egrad_inp,egrad_lbl,egrad_out,emse_extreme_outp,emse_extreme_cesm,evals_perc,evals_mse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_mse,evals_cesm_mae,evals_cesm_ssim,total_params,train_params
0,2,3.991384023693747e-05,2.3901933799233432e-06,14,xtanh,linknet,22,1.0608871320755878e-05,0.0011644330303879234,0.915423520540787,0.9330894068136053,1.0194045662470375,1.101416999000614,1.1214356604268996,0.04074525032630898,0.045129490260556994,0.039015526030807705,0.001347343422821723,0.8933987617492676,0.9284779280424118,1.0407254355846456,1.2106106579303741,1.0998342633247375,0.03443147509379819,0.04012505535311662,0.034969484664491,0.004779669281560928,0.0024560224846936762,0.04484165087342262,0.002694686845643446,0.03543385677039623,0.701193168759346,0.03993704915046692,0.0022273159702308476,0.0322460550814867,0.8298657536506653,0.0012310341815464198,0.9009304881095886,0.9367727041244507,1.0411013107559257,1.4066083192825318,1.2397084474563598,0.01953033798029829,0.027860678935168397,0.02585761806542584,0.0025487472768872975,0.0017824707785621286,0.03597616367042065,0.0024620683630928396,0.035403172671794894,0.6994725108146668,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21775073,21775073
1,22,0.0008943110653181959,2.3348796902256786e-08,28,xsigmoid,linknet,26,9.195200185934773e-06,0.00048123787614870174,0.9660656575498909,0.933060884475708,0.9658361503136568,0.4508102135411624,0.7228900091401462,0.03986791875834478,0.04465551188715442,0.04086935513384281,0.00043261210521450266,0.966648206114769,0.92984738945961,0.9619174659466159,0.40000588446855545,0.6845910251140594,0.03861410520675328,0.04421432083408711,0.03975691164374509,0.0010828687954926863,0.0024382363189943135,0.002757164533250034,0.0008652242104290053,0.021661446895450354,0.922053724527359,0.03982617054134607,0.0021604567882604897,0.03164545213803649,0.8295390903949738,0.0008132564777042717,0.9382880330085754,0.9367727041244507,1.0006381576193988,0.9649374663829804,0.8576781153678894,0.01953033798029829,0.027860678935168397,0.02505779997381811,0.0011680369148962199,0.0017824707785621286,0.00737317344173789,0.0016265129554085434,0.02439666911959648,0.907080328464508,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21775073,21775073
2,31,0.0001856596420017245,7.806184609232721e-06,81,smooth,unet,21,0.00016480857637934953,0.0007389442005660384,0.9448123037815094,0.9330673754215241,0.9875733756963875,0.6985152959823608,0.8218180954456329,0.039914674506019335,0.044559740917982996,0.041460192304038586,0.0005401359667303041,0.9580745846033096,0.9282980114221573,0.9689072316414435,0.4912346377968788,0.7703307718038559,0.0377998139778291,0.042622153386877505,0.038854834629223,0.001354586536763236,0.002463611133862287,0.00429618899943307,0.0010802719334606081,0.024433903396129608,0.8899083882570267,0.04034919757395983,0.0022019887110218406,0.031725553795695305,0.8291425257921219,0.0005416812608018517,0.9573379278182983,0.9367727041244507,0.9785205242082672,0.6334708631038666,0.8637795686721802,0.01953033798029829,0.027860678935168397,0.02396025973903925,0.0013783135451376437,0.0017824707785621286,0.004157761111855507,0.0010833625216037034,0.024605701118707655,0.8860472202301025,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,24439505,24439505
3,41,9.372019748446655e-06,1.5857839992045634e-09,108,smooth,deeplabv3+,3,5.252454747819443e-06,0.011470085542116846,0.17883608170918056,0.9333139743123736,5.304232082907931,10.857063974652972,3.8603549003601074,0.040875968452270636,0.04529416889908279,0.037770716961162513,0.007257109391503036,0.21326571330428123,0.9285741448402405,4.439393414970147,6.624533414840698,3.1581156253814697,0.03939297891283853,0.044279125072806264,0.015566962983709562,0.019445120822638273,0.0021909684292040765,0.1347295492887497,0.014514218783006072,0.10091877728700638,0.4562141075730324,0.04024477768689394,0.0022267811000347137,0.03208705550059676,0.8293404877185822,0.007244787458330393,0.24043648242950438,0.9367727041244507,4.206381085049911,8.465920543670654,3.5274983406066895,0.01953033798029829,0.027860678935168397,0.011558432041964536,0.0174067921936512,0.0017824707785621286,0.12780494391918182,0.014489574916660785,0.10054378658533096,0.44893319606781007,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
4,44,1.5563344734902252e-05,1.6874157440634433e-06,11,huber,unet++,45,6.22731761803626e-06,0.000578221951921781,0.9621621489524841,0.9326959220568339,0.9693730158400929,0.5465032406648,0.8141275072097778,0.04103554958481503,0.0453883979177717,0.0428058187379154,0.0005221566534601152,0.9600441604852676,0.9320155382156372,0.9708038042687113,0.493412546813488,0.7791121602058411,0.03738055821944278,0.04179887175872459,0.03929175627896849,0.0011398867791285738,0.002186953614000231,0.007422961411066353,0.0010443133069202304,0.024419302586466074,0.8731978982686996,0.039405254647135735,0.002121023368090391,0.031375447288155556,0.8304290175437927,0.0005320351920090616,0.9576597690582276,0.9367727041244507,0.978191949227762,0.6221768140792847,0.8632664203643798,0.01953033798029829,0.027860678935168397,0.024835340477726786,0.0012989245005883276,0.0017824707785621286,0.006619331706315279,0.0010640703840181231,0.024585814401507377,0.871074116230011,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
5,70,0.004247374485720304,1.2806586941070211e-08,60,logcosh,linknet,9,0.0041384682804852515,0.0005688959477433505,0.9586104658933786,0.9331803826185373,0.9734711522520918,0.5343593977964841,0.777567941408891,0.04110770358105335,0.04498807936570163,0.0413927807407564,0.0005005840648664162,0.9614890366792679,0.9297113865613937,0.9669427226205989,0.46267349272966385,0.73748978972435,0.0374485501950996,0.04282742990366804,0.038320134303231876,0.0014109869371168315,0.002470306062605232,0.004582783905789256,0.0010011681297328323,0.023215389344841242,0.904347762465477,0.03983413893729448,0.002162437711376697,0.03147607110440731,0.8306362330913544,0.0005158584215678274,0.9596330761909485,0.9367727041244507,0.9761800208864972,0.603248119354248,0.8315937638282775,0.01953033798029829,0.027860678935168397,0.02309262479081826,0.001324398722499609,0.0017824707785621286,0.004742629267275334,0.0010317168431356548,0.02369422949850559,0.900973093509674,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21775073,21775073
6,77,0.00010303360216200571,8.980857861185829e-05,34,smooth,linknet,26,1.3428541392349111e-05,0.0009786547040372777,0.9263540978233019,0.9329464286565781,1.0071247955164093,0.9204393972953161,1.018086463212967,0.039913717182577586,0.04466465689872499,0.03890191162655621,0.000912506235181354,0.9279540777206421,0.92984738945961,1.0023241689911793,0.8428080379962921,0.9960591197013855,0.03861410520675328,0.04421432083408711,0.038204665165060145,0.002190600032918155,0.0024382363189943135,0.027576547116041183,0.001825012470362708,0.0315121253952384,0.7562861740589142,0.03982617054134607,0.0021604567882604897,0.03164545213803649,0.8295390903949738,0.0013556587509810925,0.8916076064109802,0.9367727041244507,1.0544778014934901,1.6051853775978089,1.224307084083557,0.01953033798029829,0.027860678935168397,0.02713953004076236,0.0021921085426583886,0.0017824707785621286,0.03311971500515938,0.002711317501962185,0.03480524607002735,0.7281926512718201,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,21775073,21775073
7,90,1.2587066259890458e-06,0.00018231043715594622,48,smooth,deeplabv3+,1,8.563232917928676e-07,0.013020087526563336,0.03288253577262795,0.9329385757446289,204292.3589094226,12.313680143917308,4.091101912891164,0.04003229289119035,0.044525521217558775,0.03966440719251268,0.007916267728433013,0.3268703296780586,0.9297831803560257,2.903600309001302,7.2543416023254395,3.2441800236701965,0.039712126770077655,0.0450013687777857,0.02874596565642535,0.020266018575057387,0.002154515008442104,0.1563223972916603,0.015832535456866026,0.10345525294542313,0.4426784813404083,0.04010459966957569,0.0022056796005927026,0.03195743262767792,0.8297179490327835,0.00770964939147234,0.35732102692127227,0.9367727041244507,2.798737509055618,8.919301509857178,3.561015748977661,0.01953033798029829,0.027860678935168397,0.019999872490303404,0.01742341797798872,0.0017824707785621286,0.15046766698360442,0.01541929878294468,0.10165215283632278,0.4453097522258759,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,22440593,22440593
8,92,2.0072140340390615e-05,1.5094779239102253e-09,122,mae,unet++,0,2.4263203243464174e-06,0.019773819173375767,0.09769280130664508,0.933042069276174,9.619463936928685,18.473000208536785,5.022190888722737,0.040372389495624716,0.04516424009540263,0.09937380795307688,0.010390188079327345,0.06603407114744186,0.9297693818807602,14.230875367795992,9.430086374282837,3.6061882972717285,0.04143835286053419,0.045974732319436086,0.03378244919379738,0.023909499403089285,0.0023930207826197147,0.12477082200348377,0.02078037615865469,0.11577038280665874,0.2007908597588539,0.03995201084762812,0.0022087562829256058,0.03212941624224186,0.8303820341825485,0.010572666674852372,0.0672306977212429,0.9367727041244507,14.138205326063197,12.38191261291504,4.104490327835083,0.01953033798029829,0.027860678935168397,0.03354015724624212,0.024011024460196494,0.0017824707785621286,0.11537773162126541,0.021145333349704743,0.11694364249706268,0.1965103954076767,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,26081745,26081745
9,94,2.9836746018571547e-05,1.2114190364012455e-10,39,mae,unet,17,1.864079114428379e-05,0.0016150174085937795,0.8865934979347956,0.9330944106692359,1.052481364309853,1.5253759906405495,1.1985536246072679,0.0403031190970527,0.04464434376601762,0.043243237153750023,0.0010516672336962074,0.9248349666595459,0.9296277463436127,1.0051979734403997,0.9563101232051849,1.0889356434345245,0.038133308615958816,0.043422458184069604,0.03861536252076877,0.0023204832687042654,0.0021545320050790906,0.026807119604200125,0.002103334467392415,0.03493504971265793,0.7613386064767838,0.040161747485399246,0.0022014182177372277,0.032117354683578014,0.8277087211608887,0.0012725092470645904,0.9082865476608276,0.9367727041244507,1.0331909659228145,1.5009251236915588,1.2620025157928467,0.01953033798029829,0.027860678935168397,0.027807928576989736,0.0024030362255871296,0.0017824707785621286,0.026076067611575125,0.0025450184941291807,0.035927708446979525,0.7518252730369568,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,24439505,24439505
