number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_learning_rate,params_model_name,params_norm,params_train_batch_size,params_training_loss,params_weight_decay,state
21,1.1388554874953616,3.667701841524662,2.0843159233390645,2023-05-10 19:53:28.745353,2023-05-10 20:03:00.994952,0 days 00:09:32.249599,0.002303407577307165,deeplabv3+,zscore,19,mae,2.218964152196667e-08,COMPLETE
22,26.20750019741562,12056.507611742445,162.33530580550791,2023-05-10 20:03:01.091119,2023-05-10 20:05:20.808372,0 days 00:02:19.717253,0.004668813412492273,fpn,None,89,mae,4.8373003391961337e-08,COMPLETE
23,1.5687348452309964,12079.09043114002,162.48817328609832,2023-05-10 20:05:20.904586,2023-05-10 20:07:41.231024,0 days 00:02:20.326438,3.243206692723839e-05,pspnet,None,91,huber,0.0004384422270597085,COMPLETE
24,0.9927522128695282,0.9063513049742883,0.9214278353803503,2023-05-10 20:07:41.299768,2023-05-10 20:18:27.890280,0 days 00:10:46.590512,0.0028365952354959907,unet++,negone,55,logcosh,3.870820376340573e-06,COMPLETE
25,0.9613712960476408,0.3872332027621462,0.6779033044011005,2023-05-10 20:18:27.937207,2023-05-10 20:37:54.285092,0 days 00:19:26.347885,0.00019534907387375866,manet,minmax,104,smooth,7.943170672947882e-05,COMPLETE
26,1.0763274439328396,1.5603077065465099,1.2681775512153997,2023-05-10 20:37:54.369923,2023-05-10 20:44:28.679910,0 days 00:06:34.309987,0.0027569193269758557,pspnet,minmax,74,logcosh,7.271017544806836e-09,COMPLETE
27,1.0250473399889317,1.0960719402930061,1.0547501875453893,2023-05-10 20:44:28.777102,2023-05-10 20:58:29.091794,0 days 00:14:00.314692,2.6120174161463345e-05,deeplabv3+,minmax,48,xsigmoid,8.761710225656118e-08,COMPLETE
28,1.0434219198587977,4.513229156603377,2.450455903476583,2023-05-10 20:58:29.189938,2023-05-10 21:13:51.363455,0 days 00:15:22.173517,3.2598608965307476e-05,unet++,zscore,98,smooth,5.7463562467015685e-09,COMPLETE
29,1.1985431276346166,3.810236425633841,2.183038534662334,2023-05-10 21:13:51.529348,2023-05-10 21:22:01.471155,0 days 00:08:09.941807,0.006902008135543711,pspnet,zscore,70,smooth,1.3430497319346132e-05,COMPLETE
30,9.668377981368685,12099.916176664628,162.62759342721415,2023-05-10 21:22:31.968574,2023-05-10 21:25:04.924695,0 days 00:02:32.956121,1.3350598805998322e-06,unet,None,102,xtanh,3.5689189882705246e-05,COMPLETE
31,0.9597936037993839,0.3742766438060768,0.6638993356342773,2023-05-10 21:25:05.013316,2023-05-10 21:39:26.770590,0 days 00:14:21.757274,0.003429011616458314,unet++,minmax,81,huber,2.423478407526899e-07,COMPLETE
32,1.063874441481388,1.3950535714939885,1.1891412981464924,2023-05-10 21:39:26.846784,2023-05-10 21:52:55.077308,0 days 00:13:28.230524,0.001200900352834607,deeplabv3,minmax,66,logcosh,2.1681180923603377e-09,COMPLETE
33,1.0631863795583842,3.9438254407837654,2.2270286828849626,2023-05-10 21:52:55.140634,2023-05-10 21:58:48.626294,0 days 00:05:53.485660,0.00024940856210925797,manet,zscore,92,huber,4.358413390331373e-05,COMPLETE
34,1.15913191293403,3.6987314659850767,2.0955733799130583,2023-05-10 21:58:48.733281,2023-05-10 22:09:21.491591,0 days 00:10:32.758310,6.945872191253874e-05,fpn,zscore,15,logcosh,1.2133550032632996e-05,COMPLETE
35,1.0799132246027359,4.829458101712185,2.7487424712280437,2023-05-10 22:09:21.561359,2023-05-10 22:31:21.108211,0 days 00:21:59.546852,6.158606568456797e-06,unet,negone,71,xtanh,1.4441551544094618e-11,COMPLETE
36,19.429500324321914,12056.524078893177,162.33541862603917,2023-05-10 22:31:21.215197,2023-05-10 22:34:25.596276,0 days 00:03:04.381079,0.005242076961473581,manet,None,15,xsigmoid,1.2240232255734478e-10,COMPLETE
37,1.1121720940232809,5.4061445219957225,2.90211251283661,2023-05-10 22:34:25.659158,2023-05-10 22:46:25.598901,0 days 00:11:59.939743,1.0512151950645914e-05,manet,negone,49,xsigmoid,2.526939604259813e-10,COMPLETE
38,1.0956184093352206,1.8592967907772981,1.4323860724709319,2023-05-10 22:46:25.697350,2023-05-10 22:58:41.885797,0 days 00:12:16.188447,7.287067182953151e-05,deeplabv3,negone,100,logcosh,1.3346395095121e-08,COMPLETE
39,1.1040006720910274,3.5915107776943542,2.0439192407464555,2023-05-10 22:59:05.158796,2023-05-10 23:08:26.732660,0 days 00:09:21.573864,0.0072490196277495,manet,zscore,124,huber,1.0353330777974389e-08,COMPLETE
40,1.1821352349644012,4.135949483473327,2.2941864509289926,2023-05-10 23:08:26.850784,2023-05-10 23:11:19.850573,0 days 00:02:52.999789,9.715863722653073e-05,pspnet,zscore,37,mse,1.7150262270018178e-06,COMPLETE
41,1.1750445181283957,2.278344107452871,1.7023107303849059,2023-05-10 23:11:19.958117,2023-05-10 23:39:07.246992,0 days 00:27:47.288875,2.560555723321865e-06,fpn,negone,35,xsigmoid,3.1213742246874556e-10,COMPLETE
42,8.00923257390426,12063.968386614099,162.38600995580168,2023-05-10 23:39:07.366308,2023-05-10 23:42:29.739157,0 days 00:03:22.372849,0.0014553995022737968,linknet,None,26,huber,4.544515838616384e-05,COMPLETE
43,3.063593433406798,12104.942124406823,162.66178238743365,2023-05-10 23:42:29.803265,2023-05-10 23:45:00.194379,0 days 00:02:30.391114,4.756235974445481e-06,unet++,None,97,mse,4.31011899628292e-10,COMPLETE
44,1.0920944097722924,3.6995077811561776,2.111026512378038,2023-05-10 23:45:00.287074,2023-05-10 23:49:02.464536,0 days 00:04:02.177462,0.0015260563568063028,unet++,zscore,100,mae,1.3616285900262955e-08,COMPLETE
45,0.957387102078354,0.3446952176097325,0.6363686131392381,2023-05-10 23:49:02.545000,2023-05-11 00:01:40.483163,0 days 00:12:37.938163,0.00043486736435603934,unet++,minmax,32,logcosh,2.416197256975403e-11,COMPLETE
46,1.040936357506005,1.2634817554391995,1.0916361607049014,2023-05-11 00:01:40.567649,2023-05-11 00:19:56.815190,0 days 00:18:16.247541,0.0017235933650785339,deeplabv3+,negone,101,mae,9.213343344190401e-11,COMPLETE
47,1.179026534859718,4.161479313179862,2.286701685900739,2023-05-11 00:19:56.962409,2023-05-11 00:32:25.343821,0 days 00:12:28.381412,2.7446477800418518e-05,deeplabv3,zscore,73,huber,1.451122759800014e-09,COMPLETE
48,1.0853920769972059,1.6204964944583073,1.2970570458888928,2023-05-11 00:32:48.311131,2023-05-11 00:40:57.106224,0 days 00:08:08.795093,0.00026950999511929277,pspnet,negone,66,mae,6.040018439812538e-09,COMPLETE
49,1.1033863689291674,3.6030756666672503,2.0492147094875124,2023-05-11 00:40:57.164143,2023-05-11 00:47:44.564674,0 days 00:06:47.400531,0.0028952674594194643,manet,zscore,128,xtanh,4.620624798136605e-11,COMPLETE
50,1.1864437391214149,4.725716598757882,2.5087276450271085,2023-05-11 00:47:44.661110,2023-05-11 00:53:07.719531,0 days 00:05:23.058421,7.257098472707323e-05,deeplabv3,zscore,121,xsigmoid,2.1059078664356417e-08,COMPLETE
51,0.998524838696792,1.549943433468789,1.3671500084551569,2023-05-11 00:53:07.793380,2023-05-11 01:11:27.889281,0 days 00:18:20.095901,9.889190670322e-05,unet,negone,118,xsigmoid,5.563319961596876e-08,COMPLETE
52,1.01463580290188,0.9476014809661479,0.9212238288246776,2023-05-11 01:11:27.962675,2023-05-11 01:21:29.105696,0 days 00:10:01.143021,0.007455690702098068,deeplabv3+,minmax,26,huber,5.07155115456202e-12,COMPLETE
53,1.015907002944075,0.964318991753005,0.9383776043690129,2023-05-11 01:21:29.211465,2023-05-11 01:34:47.245156,0 days 00:13:18.033691,0.0001890055198273664,deeplabv3+,minmax,101,xsigmoid,5.834621475620575e-06,COMPLETE
54,1.107820580566006,5.0187712576552865,2.6275076774258976,2023-05-11 01:34:47.331109,2023-05-11 02:09:00.835939,0 days 00:34:13.504830,3.6039757860759994e-06,manet,zscore,125,logcosh,1.0074397369802193e-09,COMPLETE
55,8.121399511168045,12101.465822217835,162.63786009555776,2023-05-11 02:10:05.592552,2023-05-11 02:13:05.590713,0 days 00:02:59.998161,2.1883997969026672e-05,deeplabv3+,None,55,mse,0.0001031486182584722,COMPLETE
56,1.0817644416562386,1.6031011509625503,1.2700036594148512,2023-05-11 02:13:05.764392,2023-05-11 02:22:41.424627,0 days 00:09:35.660235,0.00028230705715962,pspnet,negone,24,smooth,2.986112205500461e-07,COMPLETE
57,1.030510891935001,1.2289270249148612,1.1517781855623668,2023-05-11 02:22:41.568994,2023-05-11 02:37:57.145104,0 days 00:15:15.576110,2.196358909902674e-05,deeplabv3+,minmax,42,smooth,4.3571121360021945e-10,COMPLETE
58,1.0768776304003835,1.6066917708852178,1.2637269115315968,2023-05-11 02:37:57.274174,2023-05-11 02:51:04.902629,0 days 00:13:07.628455,0.007048579992028126,deeplabv3,negone,6,mae,4.0946315456983936e-08,COMPLETE
59,9.03882885982357,12056.697417321948,162.33658588461248,2023-05-11 02:51:05.004332,2023-05-11 02:53:32.951490,0 days 00:02:27.947158,0.00030771930257469276,pspnet,None,45,xtanh,1.00438766639592e-08,COMPLETE
60,2.486072760469984,12056.508767331969,162.33531448401033,2023-05-11 02:53:33.048272,2023-05-11 02:57:40.575061,0 days 00:04:07.526789,0.004959492953216965,deeplabv3+,None,62,xtanh,0.00021879272338152107,COMPLETE
61,1.0442012287706763,4.592138331110943,2.47503965967543,2023-05-11 02:57:40.699452,2023-05-11 03:31:50.730838,0 days 00:34:10.031386,1.0408588226170338e-05,unet++,zscore,108,xsigmoid,1.011708817690221e-09,COMPLETE
62,1.0925063650875468,2.333544586726199,1.757947628114529,2023-05-11 03:31:51.014024,2023-05-11 03:44:49.888654,0 days 00:12:58.874630,1.2820408239553284e-05,deeplabv3+,minmax,102,xtanh,0.0006839597384025426,COMPLETE
63,36217.91492135772,12100.211140890919,162.62757173095815,2023-05-11 03:45:48.527805,2023-05-11 03:50:10.604014,0 days 00:04:22.076209,0.0008052474331700542,manet,None,127,huber,6.806193434353103e-09,COMPLETE
64,6.755134882008502,12133.838796072358,162.85550825734077,2023-05-11 03:50:10.708365,2023-05-11 03:52:39.236205,0 days 00:02:28.527840,1.423438134327314e-06,fpn,None,46,smooth,7.578711901169819e-09,COMPLETE
65,1.2257703048214537,3.91123834000882,2.2006562464551505,2023-05-11 03:52:39.309363,2023-05-11 04:26:22.230844,0 days 00:33:42.921481,2.5381430615836986e-06,fpn,zscore,78,xtanh,7.473596556792399e-11,COMPLETE
66,127.91340588588837,12056.537079275335,162.3355054110632,2023-05-11 04:26:22.316160,2023-05-11 04:30:19.371963,0 days 00:03:57.055803,0.0032241365564022522,unet,None,66,xsigmoid,3.2650410508867e-11,COMPLETE
67,12.663014732855684,24.600871403753462,5.525497205110187,2023-05-11 04:30:19.457863,2023-05-11 04:37:53.807441,0 days 00:07:34.349578,3.808535096663436e-06,manet,minmax,75,mse,7.940965071491093e-12,COMPLETE
68,0.9598975411793804,0.37476556817569184,0.6604199577027416,2023-05-11 04:37:53.868367,2023-05-11 04:57:29.431789,0 days 00:19:35.563422,0.004508363943049777,unet++,minmax,62,mse,4.0161504968463736e-07,COMPLETE
69,3.636560598982861,12065.635324504106,162.39730936593133,2023-05-11 04:57:29.519734,2023-05-11 04:59:59.915824,0 days 00:02:30.396090,9.612327184800803e-06,fpn,None,29,logcosh,3.735083479733766e-10,COMPLETE
70,1.3964520099391493,3.9182448948535398,2.236579914933047,2023-05-11 05:00:00.003414,2023-05-11 05:28:44.912518,0 days 00:28:44.909104,1.2311762612224088e-05,manet,minmax,99,logcosh,5.233445223836726e-12,COMPLETE
71,1.0438399630819108,4.395071828465246,2.4070528669198366,2023-05-11 05:29:10.807066,2023-05-11 05:35:10.167315,0 days 00:05:59.360249,3.1292614347148496e-05,unet++,zscore,21,mse,1.6168982555379746e-06,COMPLETE
72,1.0809631725061333,6.264962620529071,3.2419612418999644,2023-05-11 05:35:10.256439,2023-05-11 06:11:06.771799,0 days 00:35:56.515360,4.8239065605886275e-06,unet++,negone,74,mae,0.0007853091153196584,COMPLETE
73,1.164304197030964,4.609601440127016,2.4710455779891785,2023-05-11 06:11:06.836346,2023-05-11 06:16:12.342137,0 days 00:05:05.505791,0.00017778964355196058,deeplabv3,zscore,126,huber,3.0409159527147e-09,COMPLETE
74,1.0836390861996608,1.6005705175011948,1.2820609761530704,2023-05-11 06:16:12.404034,2023-05-11 06:24:20.327283,0 days 00:08:07.923249,0.0003279398944665208,pspnet,negone,61,huber,3.0890784593504974e-09,COMPLETE
75,1.1037427044773174,3.588163026473811,2.0388950434304096,2023-05-11 06:24:20.425592,2023-05-11 06:36:36.632890,0 days 00:12:16.207298,0.004152059092265649,manet,zscore,113,xtanh,1.2660158119643377e-08,COMPLETE
76,1.16432175235691,3.910844424832384,2.19997228009784,2023-05-11 06:36:36.771168,2023-05-11 06:44:43.589533,0 days 00:08:06.818365,0.00014220681054283568,deeplabv3,zscore,33,smooth,1.8111673670835495e-11,COMPLETE
77,1.0864858754193372,4.679731308590762,2.700621483514501,2023-05-11 06:44:43.658147,2023-05-11 06:55:52.723391,0 days 00:11:09.065244,1.2493049468216726e-05,deeplabv3+,negone,31,mse,1.4247715464603723e-09,COMPLETE
78,32.50837859742976,12056.570013576802,162.3357223736233,2023-05-11 06:56:18.338272,2023-05-11 06:59:56.691166,0 days 00:03:38.352894,0.005063107619297649,unet++,None,84,mae,3.943862478784006e-10,COMPLETE
79,3.416676744753702,12057.274345392372,162.34050422844774,2023-05-11 06:59:56.763951,2023-05-11 07:02:18.622024,0 days 00:02:21.858073,0.0003266921352040603,pspnet,None,93,huber,1.9800097972386807e-06,COMPLETE
80,0.9618690303631297,0.3985078613253062,0.6830091695880637,2023-05-11 07:02:18.688045,2023-05-11 07:23:46.659973,0 days 00:21:27.971928,0.007480966246918205,manet,minmax,49,huber,5.172674160325877e-06,COMPLETE
81,1.0428655317292164,4.50829106282033,2.4470361276107533,2023-05-11 07:23:46.732138,2023-05-11 07:57:01.222856,0 days 00:33:14.490718,9.828151627432369e-06,unet++,zscore,83,mse,2.732128729400272e-09,COMPLETE
82,10.543798673087215,84.2483725130408,13.046016045350006,2023-05-11 07:57:01.362049,2023-05-11 08:00:12.551479,0 days 00:03:11.189430,0.001516989299684817,fpn,minmax,99,huber,9.064274968687644e-05,COMPLETE
83,1.1821589763998757,3.929216465529627,2.2150776975101047,2023-05-11 08:00:12.681141,2023-05-11 08:03:33.145912,0 days 00:03:20.464771,7.891025767227172e-05,pspnet,zscore,37,mse,5.336046030288526e-06,COMPLETE
84,1.064438514355781,3.905288061748051,2.201860946580695,2023-05-11 08:03:33.273664,2023-05-11 08:11:06.290092,0 days 00:07:33.016428,0.0002597260194933242,manet,zscore,90,smooth,2.8968496567313772e-05,COMPLETE
85,1.0554896119894555,4.877259461587045,2.5701261937781092,2023-05-11 08:11:06.398562,2023-05-11 08:45:31.460255,0 days 00:34:25.061693,6.046143842792285e-06,unet++,zscore,110,logcosh,1.2446154003273245e-08,COMPLETE
86,1.039486784950891,1.5363719434103658,1.2772897028893286,2023-05-11 08:46:36.299461,2023-05-11 08:52:30.315803,0 days 00:05:54.016342,7.293883255701389e-05,deeplabv3+,negone,9,logcosh,3.9863254111285986e-12,COMPLETE
87,1.1663251185511145,4.794776790316289,2.5303052150239855,2023-05-11 08:52:30.430505,2023-05-11 09:18:00.361985,0 days 00:25:29.931480,4.560638978759699e-06,deeplabv3+,zscore,76,mae,3.436289606289613e-05,COMPLETE
88,41.278596846718834,12058.032989915622,162.34557681310272,2023-05-11 09:18:00.545828,2023-05-11 09:22:35.984564,0 days 00:04:35.438736,0.0015900333284344548,linknet,None,40,logcosh,3.3465294689368225e-06,COMPLETE
89,15.071987933012506,12065.513120911824,162.39601626907316,2023-05-11 09:22:36.089956,2023-05-11 09:26:23.896883,0 days 00:03:47.806927,0.00014827007638569404,unet++,None,19,xtanh,7.260787765373819e-09,COMPLETE
90,1.098901517145578,1.7152711864899224,1.3582913148889428,2023-05-11 09:26:24.006942,2023-05-11 09:58:50.221261,0 days 00:32:26.214319,3.7683681148160743e-06,pspnet,negone,29,smooth,2.5754128362219433e-09,COMPLETE
91,0.9662844037620776,0.4473834693174413,0.7487878245016139,2023-05-11 09:58:50.409831,2023-05-11 10:21:12.787285,0 days 00:22:22.377454,1.3112678511467874e-05,unet++,minmax,27,logcosh,7.93892501078798e-09,COMPLETE
92,2.4059399005427875,27.9761234119555,6.930457598046473,2023-05-11 10:22:09.483939,2023-05-11 10:26:06.071442,0 days 00:03:56.587503,1.8434662032708008e-06,unet++,negone,92,xtanh,1.2296631251932242e-07,COMPLETE
93,21.673036089654822,12065.742794329944,162.3974916144818,2023-05-11 10:26:06.174430,2023-05-11 10:28:42.773019,0 days 00:02:36.598589,3.5218923506442593e-06,pspnet,None,6,xsigmoid,0.00039926934486922096,COMPLETE
94,1.070913669545951,1.45247120783001,1.2222953123890836,2023-05-11 10:28:42.878513,2023-05-11 10:49:46.794069,0 days 00:21:03.915556,0.0031253150244401765,deeplabv3,minmax,114,huber,1.1981139745365596e-10,COMPLETE
95,1.0786845588220548,3.7403192646520074,2.1210721109740027,2023-05-11 10:49:46.903108,2023-05-11 10:54:53.720398,0 days 00:05:06.817290,0.0008309573354251212,unet,zscore,106,huber,1.3453287745905944e-07,COMPLETE
96,1.06644919905303,4.10384342941689,2.2975030530617477,2023-05-11 10:54:53.829225,2023-05-11 11:12:36.737552,0 days 00:17:42.908327,3.920820387290148e-06,manet,zscore,12,huber,1.0099803364918285e-11,COMPLETE
97,1.0330190279438731,2.135183840629913,1.6185306973004565,2023-05-11 11:12:36.843272,2023-05-11 11:26:22.231895,0 days 00:13:45.388623,0.0001904524195090763,fpn,minmax,102,huber,1.9705492780477393e-07,COMPLETE
98,1.0581501464130147,2.7739093933061096,1.9567348824866284,2023-05-11 11:26:22.365506,2023-05-11 11:48:57.822643,0 days 00:22:35.457137,1.443262446132864e-05,deeplabv3+,negone,50,xsigmoid,2.6798261635092496e-06,COMPLETE
99,1.0404345061182558,1.2714339698122537,1.0995020122849755,2023-05-11 11:50:00.841880,2023-05-11 12:04:08.820328,0 days 00:14:07.978448,0.003877142404604691,deeplabv3+,negone,117,logcosh,2.2718076157350836e-07,COMPLETE
100,0.9577603980744976,0.3547400736204951,0.65522185856596,2023-05-11 12:04:08.918639,2023-05-11 12:14:49.177990,0 days 00:10:40.259351,0.00048068489537828426,unet++,minmax,41,logcosh,4.802596202763959e-11,COMPLETE
101,0.9571673843365893,0.3392425824071751,0.6357225520521441,2023-05-11 12:14:49.268232,2023-05-11 12:27:17.708867,0 days 00:12:28.440635,0.0005255729344740429,unet++,minmax,43,logcosh,2.9598315432876316e-11,COMPLETE
102,0.9573143167485197,0.3409533825898599,0.6375017342069512,2023-05-11 12:27:17.809051,2023-05-11 12:39:00.069506,0 days 00:11:42.260455,0.0005261176328814102,unet++,minmax,44,logcosh,3.8227658332100756e-11,COMPLETE
103,0.9578639249498845,0.34761069970433367,0.6412049598061716,2023-05-11 12:39:00.160012,2023-05-11 12:50:43.107120,0 days 00:11:42.947108,0.00047394641243643385,unet++,minmax,44,logcosh,2.7740578990108866e-11,COMPLETE
104,0.9580598506265613,0.34918269948823794,0.6444614428063462,2023-05-11 12:50:43.226483,2023-05-11 13:02:30.490371,0 days 00:11:47.263888,0.0004828020210797112,unet++,minmax,43,logcosh,3.997693652757779e-11,COMPLETE
105,0.9582975958682012,0.35271760064428986,0.6461364440002912,2023-05-11 13:02:30.804971,2023-05-11 13:11:49.811166,0 days 00:09:19.006195,0.0004574670457733144,unet++,minmax,43,logcosh,2.8309463706789842e-11,COMPLETE
106,0.9578491907436397,0.35011535984806935,0.6442425251710668,2023-05-11 13:11:49.932912,2023-05-11 13:22:53.971991,0 days 00:11:04.039079,0.0005028347921566055,unet++,minmax,43,logcosh,2.6095887762866386e-11,COMPLETE
107,0.957223288234943,0.34712525271350286,0.6417891686462158,2023-05-11 13:24:08.877576,2023-05-11 13:35:56.450885,0 days 00:11:47.573309,0.0005012112448330442,unet++,minmax,55,logcosh,4.0817348662476314e-11,COMPLETE
108,0.9578611015938194,0.3474784680775856,0.6440686129849855,2023-05-11 13:35:56.681792,2023-05-11 13:46:42.979789,0 days 00:10:46.297997,0.00048371597430271523,unet++,minmax,44,logcosh,2.4459247992038762e-11,COMPLETE
109,0.9581758612159696,0.34882954728542476,0.6412925813023591,2023-05-11 13:46:43.055586,2023-05-11 13:55:56.378593,0 days 00:09:13.323007,0.0005294480607932845,unet++,minmax,54,logcosh,4.1800813998166126e-11,COMPLETE
110,0.9571626562265144,0.34072478441058596,0.6379957809206113,2023-05-11 13:55:56.508400,2023-05-11 14:08:08.061547,0 days 00:12:11.553147,0.0005368007769889669,unet++,minmax,44,logcosh,5.153022870767592e-11,COMPLETE
111,0.9567633729479434,0.3402024582562608,0.6371989304067854,2023-05-11 14:08:08.183223,2023-05-11 14:19:12.728288,0 days 00:11:04.545065,0.0005650323374495693,unet++,minmax,54,logcosh,1.9424138884105735e-11,COMPLETE
112,0.9585445302188801,0.3537422659200892,0.6438146255793128,2023-05-11 14:19:12.820127,2023-05-11 14:31:09.592753,0 days 00:11:56.772626,0.0005476792814002746,unet++,minmax,56,logcosh,4.9320270837502616e-11,COMPLETE
113,0.957995803044168,0.34947458525959413,0.6465458635319242,2023-05-11 14:31:09.798647,2023-05-11 14:41:15.431903,0 days 00:10:05.633256,0.0007046776075453445,unet++,minmax,53,logcosh,2.162480460568408e-11,COMPLETE
114,0.957830942719353,0.3499646149514262,0.6454387385553305,2023-05-11 14:41:15.522997,2023-05-11 14:51:33.350231,0 days 00:10:17.827234,0.0006408926284840119,unet++,minmax,59,logcosh,6.195436171760605e-11,COMPLETE
115,0.960561874897988,0.3789769861808616,0.6707260392183171,2023-05-11 14:52:37.541340,2023-05-11 15:07:32.711804,0 days 00:14:55.170464,0.0003939630491543955,linknet,minmax,45,logcosh,1.810413310330112e-11,COMPLETE
116,0.9571201200199266,0.34002330482416093,0.6360811438570451,2023-05-11 15:07:32.824556,2023-05-11 15:18:53.795009,0 days 00:11:20.970453,0.0005905276084987053,unet++,minmax,34,logcosh,3.406088709391692e-11,COMPLETE
117,0.9571258754746196,0.34114056452111063,0.6377959180118069,2023-05-11 15:18:53.883115,2023-05-11 15:31:23.856084,0 days 00:12:29.972969,0.000656717832317009,unet++,minmax,32,logcosh,3.243046197083327e-11,COMPLETE
118,0.9575957951153304,0.34529797613186153,0.6417789758798316,2023-05-11 15:31:23.968499,2023-05-11 15:42:52.293341,0 days 00:11:28.324842,0.0006624863426782652,unet++,minmax,33,logcosh,2.1976936023496766e-12,COMPLETE
