,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,27,0.0004601660050268863,minmax,3.5532406106124137e-12,122,huber,deeplabv3+,16,0.0011083584312083466,0.9147395747048515,0.9329729165349688,1.019932822777456,0.000993614346953109,0.9155800342559814,0.9297411292791367,1.0154668019106192,0.08477534167468548,0.001987228693906218,0.02895255759358406,0.7460259050130844,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,0.9583762321167111,0.940262192431384,0.0009896874544210732,0.918157696723938,0.9367727041244507,1.0202743030602832,0.07941636890172958,0.0019793749088421464,0.029576800018548965,0.7489990949630737,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,1.1422457775900134,1.0362079245940314,0.0004601660050268863
1,30,5.841636915321234e-05,zscore,7.109954558247119e-05,16,mse,pspnet,0,0.334955910931934,0.716728659548095,0.9324501406062733,1.3009806824164016,0.27088504657149315,0.7845593392848969,0.9297411441802979,1.1850488517895026,0.42862263321876526,0.6127297878265381,0.5916745811700821,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.9458305697896665,2.2204222646455465,0.28852866888046264,0.784152340888977,0.9367727279663086,1.1946310418512671,0.4411645770072937,0.6587178349494934,0.6107826113700867,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,5.075889870640942,2.4727089818030037,5.841636915321234e-05
2,31,0.004141868601807681,zscore,9.273040925881323e-06,68,mse,unet++,11,0.28240952889124554,0.8275207579135895,0.9327931602795919,1.1272142134916634,0.24880270659923553,0.8486503660678864,0.9297411441802979,1.0955526343412014,0.1795565690845251,0.5606803670525551,0.5523143112659454,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.610644979485104,2.072711981968251,0.2673107385635376,0.8384263515472412,0.9367727279663086,1.1172987660008276,0.21239347159862518,0.6101376950740814,0.5739794731140136,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,4.701545307878601,2.323714153151622,0.004141868601807681
3,33,4.165966073043685e-05,zscore,5.793944696978069e-12,64,xtanh,deeplabv3,20,0.30329209566116333,0.8097494978171128,0.9332127020909236,1.15247086241688,0.2791382409632206,0.7928726524114609,0.9297411441802979,1.1726235497624518,0.42305461317300797,0.6355140283703804,0.6019237488508224,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,4.092555528545524,2.258885096811493,0.29754926562309264,0.7978327989578247,0.9367727279663086,1.1741466748295826,0.4381376445293427,0.6830120384693146,0.6245449781417847,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,5.263094004215076,2.528424922783886,4.165966073043685e-06
4,34,0.001623029468529714,minmax,1.3958255955280437e-10,12,mse,unet,4,0.0006148645399961212,0.9610765535537511,0.9324752508777462,0.97024034914779,0.0005072384810773656,0.9613250344991684,0.9297411292791367,0.9671454460389807,0.005381627473980188,0.0010144769621547312,0.023620831314474344,0.9198389500379562,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,0.48924948172318483,0.7671092464632991,0.0006028223433531821,0.9563224196434021,0.9367727041244507,0.9795574012306004,0.00810987912118435,0.0012056446867063642,0.025339212268590927,0.917339313030243,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,0.6957461906343713,0.8877462247172598,0.001623029468529714
5,36,1.9808385520904843e-05,zscore,2.6148684131739444e-07,95,mae,linknet,0,0.5597116086218092,0.045305793897973165,0.9326831168598599,20.58639826420932,0.4848778545856476,0.26139696314930916,0.9297411441802979,3.556816930766072,0.5211086720228195,1.1472532004117966,0.8720556348562241,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,7.3880311344605945,3.2726295995598145,0.5048970699310302,0.23445712327957152,0.9367727279663086,3.995496979843438,0.5227821230888366,1.2124268651008605,0.8937325716018677,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,9.342612142770163,3.618211317726566,1.9808385520904843e-05
6,37,2.408213133181997e-06,zscore,2.788724141409319e-10,5,smooth,deeplabv3+,20,0.3198299953206019,0.7971446639434858,0.9313108010048216,1.1683083926041906,0.28928953409194946,0.8182303756475449,0.9297411441802979,1.1362828512012937,0.4249027818441391,0.6599354967474937,0.6162237673997879,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,4.249823835711366,2.312549865556797,0.3076331079006195,0.8200541496276855,0.9367727279663086,1.1423303307368358,0.4317497730255127,0.7072461485862732,0.6379487872123718,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,5.449835075338647,2.5826892689886125,2.408213133181997e-06
7,40,1.7343344382636848e-06,minmax,0.0007200673643747292,116,huber,deeplabv3+,4,0.01137303640799863,0.1882783876998084,0.9333537987300328,4.95730715634858,0.00793723575770855,0.38585324212908745,0.9297411292791367,2.409571898758573,0.14839641004800797,0.0158744715154171,0.10469157434999943,0.4498474672436714,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,7.655745030474821,3.399959706814905,0.007510412205010653,0.3906903028488159,0.9367727041244507,2.397737280126327,0.14646431505680085,0.015020824410021305,0.1015584260225296,0.4565614342689514,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,8.668127084779641,3.5580470432177846,1.7343344382636848e-06
8,41,0.0006372821117275482,minmax,2.2147949347932095e-06,53,smooth,fpn,9,0.012500035925768316,0.5735528916120529,0.932882484048605,1.6264977436110635,0.0019163847900927067,0.8895581066608429,0.9297411292791367,1.045171891883634,0.10366928949952126,0.0038327695801854134,0.04590110573917627,0.6949556171894073,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,1.8484210096671412,1.4906826168236962,0.001750822993926704,0.893478262424469,0.9367727041244507,1.0484560660519053,0.09739161729812622,0.003501645987853408,0.04428851902484894,0.7019951105117798,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,2.0207088239692053,1.5516254075255251,6.372821117275482e-05
9,43,0.0029056254675701733,zscore,0.00033643869608264687,10,huber,unet++,3,0.28353542648255825,0.8279293274337595,0.9326844879172065,1.1265266937797034,0.2479424998164177,0.8491893708705902,0.9297411441802979,1.094857255722744,0.1803597267717123,0.5589345395565033,0.5472887456417084,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.5994022757021917,2.053852159086515,0.26622925102710726,0.8414815425872803,0.9367727279663086,1.1132421575000198,0.21299510896205903,0.6079445838928222,0.5687143325805664,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,4.6846458249140985,2.3023986146193347,0.0029056254675701733
