,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,50,7.541371480536176e-05,minmax,9.52120071407864e-08,42,mse,unet,6,0.0016952193331062084,0.8805676897366842,0.9327594268889654,1.0592705566654257,0.0008547450270270929,0.9313928782939911,0.9297411292791367,0.9982265818717877,0.015306955901905894,0.0017094900540541857,0.0311278966255486,0.7904319912195206,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,0.8244318542044766,1.0109084225913685,0.0009961158852092923,0.9231183290481567,0.9367727041244507,1.0147915761681097,0.017333207838237285,0.0019922317704185845,0.032600341737270354,0.7744916796684265,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,1.1496651380068514,1.1421361483138017,7.541371480536176e-05
1,51,0.00014363624958655213,negone,7.945693383151309e-10,27,xsigmoid,deeplabv3,10,0.0077888752857688814,0.8581777829676867,0.9327384550124407,1.086882547561315,0.007116975262761116,0.8589526116847992,0.9297411292791367,1.0824125995210478,0.28039929270744324,0.014233950525522232,0.08174589090049267,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,1.7161436822315546,1.3273882687550003,0.007554335985332727,0.8591888427734375,0.9367727518081665,1.0902990182976426,0.2714164793491364,0.015108671970665455,0.08561197370290756,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,2.1797054067918245,1.4996856579388813,1.4363624958655213e-05
2,53,6.836487571764075e-05,zscore,6.191710698097796e-05,94,smooth,deeplabv3,10,0.30815872218873763,0.800091889169481,0.9328363140424093,1.1659114742566894,0.2813004143536091,0.792779266834259,0.9297411441802979,1.1727616791656996,0.4304823949933052,0.6411617994308472,0.6060638725757599,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,4.128925798351751,2.27442205443955,0.29901814460754395,0.7960792660713196,0.9367727279663086,1.176732981112944,0.44399309158325195,0.6869011282920837,0.6276255011558532,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,5.29306221000826,2.540896196169439,6.836487571764075e-05
3,54,4.129444767791241e-05,zscore,7.089118767899794e-05,74,smooth,deeplabv3+,3,0.38758818940682843,0.7870801145380194,0.9330445582216437,1.1854505545084173,0.3727555647492409,0.8040461391210556,0.9297411441802979,1.1563280997737841,0.4799557626247406,0.8595233261585236,0.7368708550930023,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,5.5351208365990665,2.7653113804234466,0.3912780225276947,0.8024799823760986,0.9367727279663086,1.1673471594800118,0.4889800727367401,0.912120807170868,0.7563292264938355,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,7.028540173463552,3.0619438679766877,4.129444767791241e-05
4,55,4.735029692918727e-06,minmax,7.61959816710682e-06,100,xtanh,linknet,0,0.025614833924919367,0.02588666044175625,0.9324992597103119,36.022385421572274,0.018776576500386,0.0653008297085762,0.9297411292791367,14.237814947043931,0.10293664783239365,0.037553153000772,0.16293298080563545,0.38809630274772644,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,18.110673113439198,5.291405474507604,0.017367106676101685,0.06952150166034698,0.9367727041244507,13.474575228554912,0.09810721129179001,0.03473421335220337,0.15581132769584655,0.3906316816806793,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,20.044211110402138,5.45876945439328,4.735029692918727e-06
5,57,3.341895100364569e-05,minmax,1.4249034335311785e-11,57,logcosh,unet++,26,0.00047567261887403823,0.9656370401382446,0.9324936310450236,0.96567715641016,0.0005252605114947073,0.957068681716919,0.9297411292791367,0.971446613017617,0.007519894628785551,0.0010505210229894146,0.024186465423554182,0.8659555017948151,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,0.5066323684130042,0.7854787589251356,0.000550515903159976,0.9561286926269531,0.9367727041244507,0.979755875279381,0.007260184362530708,0.001101031806319952,0.02518438398838043,0.8616514444351197,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,0.6353768182789302,0.8823218958241826,3.341895100364569e-05
6,59,7.509659978052965e-05,negone,9.338368093497487e-11,120,mse,unet++,26,0.013854792075497764,0.9098019174167088,0.9326696566173008,1.0251348549204233,0.010725000640377402,0.9301407039165497,0.9297411292791367,0.9995704148461297,0.08651656098663807,0.021450001280754805,0.11842130497097969,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,2.586160751073394,1.922922966005491,0.011699811927974224,0.9275333642959595,0.9367727518081665,1.0099612454579683,0.08635716736316681,0.02339962385594845,0.12389241456985474,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,3.375828579423406,2.170253402901271,7.509659978052965e-05
7,61,2.961938364893448e-06,None,2.451316329097341e-05,30,huber,deeplabv3+,1,284.5968848919046,0.006803698539383065,0.9329666556983158,137.12639534186562,285.43871307373047,0.05066172129735946,0.929741159081459,18.35194571507617,0.3970774784684181,81804.349609375,285.93871307373047,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12100.127938445108,162.62888218482112,284.91328125,0.08487270250916482,0.9367727041244507,11.037385124189901,0.39879117608070375,81503.7765625,285.41328125,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14425.624442017714,175.11872304460073,2.961938364893448e-06
8,63,2.1289987851043295e-05,None,2.9923409986845876e-05,15,xsigmoid,unet,3,284.45980677111396,8.823115757454146e-06,0.9326615826836948,105706.60164984716,285.2611083984375,0.015172899314165988,0.929741159081459,61.27643371451215,0.33618006855249405,81702.9453125,285.7611083984375,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12085.128675306234,162.52786875609297,284.72052001953125,1.9374711609998484e-05,0.9367727041244507,48350.27859929648,0.32849534749984743,81394.05,285.22052001953125,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14406.203572842101,175.00045209244195,2.1289987851043295e-05
9,64,8.531765456229314e-06,None,0.00038124278555552276,53,xsigmoid,pspnet,0,284.5410385131836,0.1569271069020033,0.9323825091123581,5.941500659249429,285.37081146240234,0.23848453164100647,0.929741159081459,3.898538629251683,0.3442872390151024,81765.30078125,285.87081146240234,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12094.352013101101,162.59026284912454,284.8354064941406,0.2255680799484253,0.9367727041244507,4.152948876182472,0.3411819815635681,81459.1890625,285.3354064941406,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14417.732752123868,175.07094205927382,8.531765456229314e-06
10,65,0.0014390542200185777,negone,5.079650090380997e-07,115,mae,deeplabv3,25,0.00747254750292216,0.858542229448046,0.9329963411603656,1.0867215486420345,0.006730907247401774,0.8604514449834824,0.9297411292791367,1.0805271287527263,0.2831205353140831,0.013461814494803548,0.0782817080616951,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,1.6230496133316203,1.271136931710552,0.007092862203717232,0.8589306831359863,0.9367727518081665,1.0906267178487281,0.27489517331123353,0.014185724407434463,0.08202228397130966,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,2.0465531484288197,1.4368041943528478,0.0014390542200185777
