,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,28,0.0001980673852387479,None,8.271776892691221e-10,38,xsigmoid,fpn,0,284.1363405974015,0.01029691625908576,0.9326717672140702,90.57777530152315,284.9225387573242,0.027597900945693254,0.929741159081459,33.68883600644086,0.12510154023766518,81509.44921875,285.4225387573242,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12056.507611742445,162.33530580550791,284.3909057617187,0.017346879483945442,0.9367727041244507,54.002375758212594,0.12504922449588776,81205.9515625,284.8909057617187,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14372.911404896675,174.79821333300993,0.0001980673852387479
1,29,0.00010885637714639096,zscore,4.234415590920676e-08,109,mae,linknet,17,0.33275213837623596,0.8573673963546753,0.9327720329165459,1.0879490366469187,0.2977302372455597,0.8516414314508438,0.9297411441802979,1.0917049239800423,0.3159226067364216,0.6739656776189804,0.6347467452287674,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,4.340174782706721,2.382062455226724,0.315196567773819,0.8532995581626892,0.9367727279663086,1.0978239927644549,0.3322325170040131,0.7219369888305665,0.6535603880882264,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,5.5630384580782835,2.6458916997511,0.00010885637714639096
2,32,0.0010107836248553434,minmax,6.52423113373015e-11,87,mse,linknet,34,0.0004690404690336436,0.9658056616783142,0.9327922284603118,0.9658177265593642,0.00039584095793543383,0.967866525053978,0.9297411292791367,0.9606088290193577,0.002403742168098688,0.0007916819158708677,0.020739451982080936,0.9254400581121445,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,0.38180262487849703,0.6735336775504139,0.00044588672462850807,0.9655858516693115,0.9367727041244507,0.9701599319262513,0.003011254081502557,0.0008917734492570161,0.02186504639685154,0.9232805013656616,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,0.5146192630968343,0.7660306163555444,1.0107836248553435e-05
3,35,2.6967078201322287e-05,None,4.0861200840565486e-05,25,huber,linknet,8,284.3930463518415,1.2114905959086692e-05,0.9325910261699132,76978.8085288793,285.2281799316406,1.994903232116485e-05,0.929741159081459,46605.82749645724,0.4157017096877098,81684.466796875,285.7281799316406,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12082.395417181908,162.50914054790573,284.69569702148436,2.0983336435165255e-05,0.9367727041244507,44643.648879143235,0.4128438174724579,81380.215625,285.19569702148436,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14403.754980806774,174.98522164590818,2.6967078201322287e-05
4,38,0.0005665905047332262,None,4.877369984246433e-05,78,smooth,manet,1,284.3345975008878,0.012896761902642207,0.9329640323465521,72.34095189083179,285.4832077026367,5.150666856934549e-05,0.929741159081459,18050.889038372017,0.38565099239349365,81832.2265625,285.9832077026367,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12104.251370768174,162.65418869783036,284.9555908203125,4.877307364949957e-05,0.9367727041244507,19206.75967351224,0.38647865653038027,81530.2890625,285.4555908203125,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14430.316977555936,175.14468258612325,0.0005665905047332262
5,39,1.1731818124007618e-05,minmax,5.702072442476775e-10,31,logcosh,fpn,22,0.016002950524645194,0.5489352334822927,0.9325470796653202,1.6988289743208878,0.0035345180076546967,0.8371982872486115,0.9297411292791367,1.1105387378833038,0.10001893900334835,0.007069036015309393,0.06401163712143898,0.6536531448364258,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,3.4091678133595154,2.078839565947849,0.003601112775504589,0.8275349974632263,0.9367727041244507,1.1320037303510884,0.097403284907341,0.007202225551009178,0.06506204307079315,0.6402865171432495,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,4.156217040107593,2.2794151016321327,1.173181812400762e-06
6,42,0.006797499063019266,minmax,1.204106282390783e-07,10,xsigmoid,manet,15,0.0005309244006639346,0.9671830250458284,0.9322931637818163,0.9639263093328597,0.00038409436092479154,0.9694619029760361,0.9297411292791367,0.9590280200026785,0.0032549594761803746,0.0007681887218495831,0.020317922346293926,0.9333594590425491,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,0.3704726159894607,0.6598440966476293,0.00042472633649595084,0.9664178967475892,0.9367727041244507,0.9693246651133973,0.004023561952635646,0.0008494526729919017,0.021233947575092317,0.9321904420852661,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,0.4901970438511452,0.7439203948339889,0.0006797499063019266
7,44,0.0009757379726010104,None,1.1099984714746179e-12,121,xtanh,manet,1,284.3465053013393,6.600729193451116e-06,0.9331962551389422,141377.7520315193,285.87879943847656,0.07062198547646403,0.929741159081459,13.16503851893701,0.5934733599424362,82056.1015625,286.37879943847656,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12137.365944200452,162.87918321189815,285.347216796875,0.07846912890672683,0.9367727041244507,11.938105050687584,0.5936676383018493,81751.5890625,285.847216796875,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14469.485600454907,175.3849693752536,0.0009757379726010104
8,46,0.00029748501296783525,zscore,8.803754277025888e-11,118,logcosh,linknet,13,0.3128001647336142,0.8614654626165118,0.9325039642197746,1.0824623907585325,0.27735503390431404,0.8574968874454498,0.9297411441802979,1.084250167892818,0.25221485272049904,0.626990333199501,0.6010164618492126,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,4.037665008056669,2.2554802517785797,0.297701957821846,0.8471395134925842,0.9367727279663086,1.1058069102504555,0.2714074313640594,0.6808068156242371,0.626132321357727,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,5.246101192258355,2.5348511663510696,0.00029748501296783525
9,48,0.000326494975457569,None,7.2441380178985605e-06,36,xsigmoid,unet++,2,284.2558822631836,0.013064374263667133,0.9329663614432017,71.41301547352644,285.0438537597656,0.042554324958473444,0.929741159081459,21.84833527470463,0.2978800758719444,81578.673828125,285.5438537597656,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12066.747001627287,162.40430423886872,284.5122009277344,0.03655328415334225,0.9367727041244507,25.627593411159935,0.2978062093257904,81275.028125,285.0122009277344,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14385.137495396988,174.8726354288953,0.000326494975457569
