,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,66,0.004872609263480489,None,2.904342019695146e-10,52,huber,linknet,4,284.0789031982422,0.026641165954060853,0.9325550608336926,35.00428856761599,284.98119354248047,0.00409650412893825,0.929741159081459,226.95965384573736,0.33618753403425217,81543.310546875,285.48119354248047,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12061.516225641763,162.36866596874782,284.4410339355469,9.26749794416537e-06,0.9367727041244507,101081.51194295369,0.3217658996582031,81234.834375,284.9410339355469,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14378.023469926382,174.82897007197772,0.004872609263480489
1,67,0.0001325571211848526,minmax,9.06479978525904e-10,13,mae,fpn,17,0.006941291823315977,0.6896677773390243,0.932385267606422,1.3519339285414862,0.001308913982938975,0.9053411781787872,0.9297411292791367,1.026951111568164,0.08504780381917953,0.00261782796587795,0.03633365035057068,0.7256932556629181,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,1.262493899147706,1.179970288539674,0.0012635148130357265,0.9086065530776978,0.9367727041244507,1.030999282309099,0.07902993857860566,0.002527029626071453,0.03617008253931999,0.7331525921821594,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,1.458283070746545,1.26720017503443,1.3255712118485261e-05
2,69,0.0017728644242675962,negone,1.954842764313202e-12,15,smooth,fpn,13,0.006300960482772568,0.884036660194397,0.932995041896557,1.0553804880573552,0.005276583426166326,0.8921606987714767,0.9297411292791367,1.0421229387927633,0.17944448813796043,0.010553166852332652,0.06802475824952126,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,1.272362903657182,1.1045847698353881,0.005725484993308783,0.8891119718551636,0.9367727518081665,1.0536049243084165,0.17387520372867585,0.011450969986617566,0.07189417779445648,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,1.6520142366782666,1.2593877078667632,0.00017728644242675964
3,71,0.0005243032610041411,minmax,1.3569791254567176e-09,36,smooth,linknet,21,0.000542016885447083,0.9624199196696281,0.932380606730779,0.9687877273475795,0.0004176731963525526,0.9660950005054474,0.9297411292791367,0.9623702935971195,0.0026841926155611873,0.0008353463927051052,0.021347559988498688,0.9167240411043167,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,0.4028605921442006,0.6932825707354546,0.0005352976266294717,0.9585421323776245,0.9367727041244507,0.9772890230717604,0.004681958304718137,0.0010705952532589435,0.023039817810058594,0.910483980178833,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,0.6178126751431218,0.8071881265388046,5.243032610041411e-06
4,73,1.1691567973779505e-05,None,6.895677297444062e-05,100,mse,fpn,2,284.24401092529297,3.7558010497207306e-06,0.9328911229968071,248386.72513448866,285.0938949584961,0.19732717238366604,0.929741159081459,4.71167324727965,0.21955593675374985,81607.033203125,285.5938949584961,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12070.941791603529,162.43276538750175,284.5361328125,0.22466202080249786,0.9367727041244507,4.169697667537562,0.2097194343805313,81288.30625,285.0361328125,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14387.487634895091,174.8873191222464,1.1691567973779505e-05
5,74,1.260857603935773e-06,negone,4.506159670631628e-08,58,xsigmoid,linknet,0,0.10295493602752685,0.019199153780937193,0.9326521992683411,48.57777639108083,0.05449787527322769,0.10172349773347378,0.9297411292791367,9.139885572113887,0.30496592074632645,0.10901954397559166,0.276419997215271,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,13.14415146364382,4.488502816606152,0.05875228941440582,0.09715198576450348,0.9367727518081665,9.642342814061513,0.2947056472301483,0.11752726137638092,0.28808548450469973,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,16.95548143244587,5.046463136936173,1.260857603935773e-06
6,76,0.00019383811480329274,negone,2.7741099632828576e-10,72,logcosh,deeplabv3,10,0.00822611281182617,0.8576778123776118,0.9328986058632532,1.0877028557811448,0.007584351114928722,0.8567334562540054,0.9297411292791367,1.0852163207730339,0.2812199592590332,0.015168702229857445,0.08578017726540565,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,1.8288438232762836,1.392896936341758,0.008153253886848687,0.8571184277534485,0.9367727518081665,1.092932693400953,0.27145501375198366,0.016306507773697375,0.0903624027967453,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,2.3525153785343313,1.5829000737845715,1.9383811480329276e-05
7,78,0.0002117026263908324,None,6.752415201465598e-10,90,xsigmoid,deeplabv3+,0,284.5865207248264,0.004438818238643055,0.9323066340552436,210.0348750347231,285.45186614990234,0.38680392503738403,0.929741159081459,2.4036497535323638,0.36484338343143463,81811.857421875,285.95186614990234,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12101.238459978764,162.63636305389312,284.920263671875,0.37960066795349123,0.9367727041244507,2.4677846568995614,0.36478946805000306,81507.803125,285.420263671875,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14426.3371167043,175.12300719282658,0.0002117026263908324
8,79,0.009370265556753596,zscore,6.130607547006741e-06,115,huber,pspnet,14,0.2972730313028608,0.7677730066435677,0.9328765187944684,1.215042090204076,0.2641989514231682,0.774048388004303,0.9297411441802979,1.2011408570689115,0.3197069764137268,0.5954971984028816,0.5840532630681992,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.834856891839889,2.191821163739874,0.2813880413770676,0.7686055183410645,0.9367727279663086,1.218795214986501,0.3467911064624786,0.6411859095096588,0.6032610058784484,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,4.940793903853111,2.4422583089931926,0.009370265556753596
9,80,0.003715363789441839,zscore,5.025754217386805e-09,48,xtanh,pspnet,7,0.2954203055964576,0.7713529302014245,0.9327707555558946,1.2092658484000558,0.2627071477472782,0.7777527570724487,0.9297411441802979,1.1954199271243358,0.3191778287291527,0.5915402844548225,0.5813437402248383,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.8093753299369464,2.1816529309993924,0.28042851090431214,0.7718254208564759,0.9367727279663086,1.2137106431747153,0.34810671806335447,0.6386588215827942,0.6015720725059509,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,4.921320892300031,2.4354207850655327,0.0003715363789441839
