number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_learning_rate,params_model_name,params_norm,params_train_batch_size,params_training_loss,params_weight_decay,state
118,0.9571954015497779,0.3592289766275652,0.6500625040396776,2023-05-16 02:04:32.578190,2023-05-16 02:16:17.337420,0 days 00:11:44.759230,0.0030952029738569716,manet,minmax,4,xsigmoid,3.0300392552357234e-09,COMPLETE
119,0.9578785125547069,0.3492195997054888,0.6348245905056105,2023-05-16 02:16:17.490029,2023-05-16 02:26:20.180850,0 days 00:10:02.690821,0.003252110630524239,manet,minmax,4,xsigmoid,7.082885365079917e-09,COMPLETE
120,0.9581160500924635,0.3593386175735734,0.6523015402600812,2023-05-16 02:24:41.288852,2023-05-16 02:34:12.625263,0 days 00:09:31.336411,0.003326944613154625,manet,minmax,4,xsigmoid,2.8058646210907534e-09,COMPLETE
121,0.957619119491388,0.34527920670792894,0.6320243169765243,2023-05-16 02:26:20.290346,2023-05-16 02:36:22.987474,0 days 00:10:02.697128,0.0020500898219383014,manet,minmax,4,xsigmoid,8.301860498309179e-09,COMPLETE
122,0.9582499255325202,0.3601659530074821,0.6484948595943406,2023-05-16 02:34:12.780542,2023-05-16 02:47:40.262105,0 days 00:13:27.481563,0.002199872368053337,manet,minmax,4,xsigmoid,7.01868804228043e-09,COMPLETE
123,0.9582329719902644,0.3537936265591061,0.6440951686196602,2023-05-16 02:36:23.146094,2023-05-16 02:47:22.271674,0 days 00:10:59.125580,0.00039688883763237776,manet,minmax,10,xsigmoid,8.083966889046723e-09,COMPLETE
124,0.9570476395168938,0.34835011465103827,0.6401328441087761,2023-05-16 02:47:22.392448,2023-05-16 02:59:07.928151,0 days 00:11:45.535703,0.0004262011329611891,manet,minmax,4,xsigmoid,8.189345983116899e-09,COMPLETE
125,0.9574148970960227,0.35748681336559274,0.648315503200695,2023-05-16 02:47:40.415797,2023-05-16 02:59:31.121934,0 days 00:11:50.706137,0.002087196450299102,manet,minmax,4,xsigmoid,7.877689294016792e-09,COMPLETE
126,0.9577712040520158,0.359868533607122,0.652550491773757,2023-05-16 02:59:08.078560,2023-05-16 03:13:16.991103,0 days 00:14:08.912543,0.0024188948073013616,manet,minmax,10,xsigmoid,6.96110043356576e-09,COMPLETE
127,0.9583604914678876,0.36665281189129645,0.6586052823391751,2023-05-16 02:59:31.264169,2023-05-16 03:16:26.471727,0 days 00:16:55.207558,0.0019236781206441779,manet,minmax,4,xsigmoid,3.306564298138828e-09,COMPLETE
128,0.9573758787548472,0.3491209698741377,0.631246551434771,2023-05-16 03:13:17.233480,2023-05-16 03:23:59.612776,0 days 00:10:42.379296,0.002131220783610123,manet,minmax,8,xsigmoid,8.439359075195617e-09,COMPLETE
129,0.9573573990389704,0.3451582353319566,0.6278836190539159,2023-05-16 03:16:26.603422,2023-05-16 03:27:18.972548,0 days 00:10:52.369126,0.002839421812561315,manet,minmax,8,xsigmoid,2.140641012986328e-08,COMPLETE
130,0.9606743062557311,0.3849185808426283,0.675182062618489,2023-05-16 03:23:59.738041,2023-05-16 03:32:17.288600,0 days 00:08:17.550559,0.0033238229919427846,manet,minmax,7,xsigmoid,8.331702825756097e-09,COMPLETE
131,0.9589616763116334,0.3630631814951853,0.6519887705355131,2023-05-16 03:28:16.419864,2023-05-16 03:39:41.751206,0 days 00:11:25.331342,0.0026906304175544297,manet,minmax,9,xsigmoid,7.790699642014143e-09,COMPLETE
132,0.9585296719884218,0.3582921406060251,0.6457681887269637,2023-05-16 03:32:43.196202,2023-05-16 03:45:44.841402,0 days 00:13:01.645200,0.002555168020625143,manet,minmax,11,xsigmoid,2.2777448357051833e-08,COMPLETE
133,0.95856635454022,0.36258668585983256,0.6473510013394868,2023-05-16 03:39:41.883030,2023-05-16 03:49:59.876497,0 days 00:10:17.993467,0.0026273633025043516,manet,minmax,12,xsigmoid,2.0301148939111995e-08,COMPLETE
134,0.9570116602619068,0.3426654038904226,0.629134667706591,2023-05-16 03:45:45.036392,2023-05-16 04:02:22.943936,0 days 00:16:37.907544,0.0021806351141397404,manet,minmax,8,mae,2.2650720963994147e-08,COMPLETE
135,0.9585422477055636,0.3580265404496771,0.6455566358946949,2023-05-16 03:49:59.986687,2023-05-16 04:03:11.096538,0 days 00:13:11.109851,0.0012528680321792732,manet,minmax,8,mae,3.441710455083105e-08,COMPLETE
136,0.9585716266913019,0.36126634513650435,0.6393277214240123,2023-05-16 04:02:23.114497,2023-05-16 04:13:06.799160,0 days 00:10:43.684663,0.0020149894262478157,manet,minmax,8,mae,2.0804652353320486e-08,COMPLETE
137,0.9584666069460784,0.362745003090902,0.6509937508663474,2023-05-16 04:03:11.234897,2023-05-16 04:12:23.808868,0 days 00:09:12.573971,0.0012306525736858526,manet,minmax,8,mae,4.066210629280856e-08,COMPLETE
138,0.9581945196946745,0.3565674098544465,0.6440579967802351,2023-05-16 04:12:23.901285,2023-05-16 04:28:19.649326,0 days 00:15:55.748041,0.0017227377110986116,manet,minmax,7,mae,3.594678434745422e-08,COMPLETE
139,0.9584623076936429,0.3780102046996392,0.6759498168674435,2023-05-16 04:13:06.895084,2023-05-16 04:26:01.035988,0 days 00:12:54.140904,0.003316152958648756,manet,minmax,17,mae,9.092052658414385e-09,COMPLETE
140,0.9597862069265745,0.3866116818340034,0.6770970172608298,2023-05-16 04:26:01.152557,2023-05-16 04:32:16.627237,0 days 00:06:15.474680,0.001955738067903846,manet,minmax,7,mae,2.6621092306914587e-08,COMPLETE
141,0.9583710754612568,0.3636860709175015,0.6539682239146919,2023-05-16 04:28:19.746885,2023-05-16 04:40:35.984017,0 days 00:12:16.237132,0.002027470889342172,manet,minmax,12,mae,2.077194681395676e-08,COMPLETE
142,0.9614066261352877,0.4176278724113722,0.7112508148542058,2023-05-16 04:32:16.765871,2023-05-16 04:39:45.276247,0 days 00:07:28.510376,0.001945980056064881,manet,minmax,11,mae,1.0797515467496028e-08,COMPLETE
143,0.9606213558236062,0.38058194912954857,0.6704686189373191,2023-05-16 04:39:45.426202,2023-05-16 04:51:06.378570,0 days 00:11:20.952368,0.00011407062119264296,manet,minmax,7,mae,4.165887647275096e-09,COMPLETE
144,0.9606042443202505,0.383854025716153,0.6668561150080379,2023-05-16 04:40:36.138445,2023-05-16 04:48:49.433773,0 days 00:08:13.295328,0.002926329587295407,manet,minmax,8,mae,1.695602697772072e-08,COMPLETE
145,0.9768086755142706,0.5619329582985578,0.833523830188754,2023-05-16 04:48:49.518621,2023-05-16 05:06:37.892666,0 days 00:17:48.374045,9.92649743211356e-06,manet,minmax,16,mae,5.672029179300221e-08,COMPLETE
146,1.0188393241636189,1.0066045634185674,1.1299770075991762,2023-05-16 04:51:06.503774,2023-05-16 04:57:24.700902,0 days 00:06:18.197128,9.735142865712099e-05,manet,minmax,127,mae,5.1607721147067394e-08,COMPLETE
147,0.9582339874199163,0.36052083512728883,0.6494793840411464,2023-05-16 04:57:47.883357,2023-05-16 05:19:34.329922,0 days 00:21:46.446565,0.001698010502187842,manet,minmax,17,mae,9.528884004336546e-09,COMPLETE
148,0.9593676500356608,0.37011479336166075,0.6529449397345882,2023-05-16 05:07:01.584277,2023-05-16 05:14:31.035172,0 days 00:07:29.450895,0.001757425977594258,manet,minmax,12,mae,1.0841047893905396e-08,COMPLETE
149,0.9616113102763347,0.41044951693068005,0.7021875854343614,2023-05-16 05:14:31.139781,2023-05-16 05:20:06.668005,0 days 00:05:35.528224,0.002296409686523208,manet,minmax,10,mae,3.166892272897318e-09,COMPLETE
150,0.9639382767388563,0.42128405373182537,0.6974680018968828,2023-05-16 05:19:34.472173,2023-05-16 05:40:33.418179,0 days 00:20:58.946006,0.003833916796662326,manet,minmax,79,mae,3.230593535535558e-08,COMPLETE
151,0.9638125291933354,0.42082497657102885,0.7039562874896073,2023-05-16 05:20:06.766240,2023-05-16 05:38:37.218233,0 days 00:18:30.451993,0.001249203846311307,manet,minmax,80,mae,3.042238519970303e-08,COMPLETE
152,0.9630877942145986,0.4103836748161407,0.7028167997236037,2023-05-16 05:38:37.301920,2023-05-16 05:55:19.033097,0 days 00:16:41.731177,2.2867702498875098e-05,manet,minmax,8,mae,3.373983832822305e-08,COMPLETE
153,0.9621574818531456,0.40490585230287324,0.6917241511973794,2023-05-16 05:40:33.528727,2023-05-16 05:48:07.400046,0 days 00:07:33.871319,0.00037048560119463443,manet,minmax,9,mae,4.647471298350953e-09,COMPLETE
154,0.9612300164682271,0.39249286625041147,0.6803339767277669,2023-05-16 05:48:07.517077,2023-05-16 05:57:34.312418,0 days 00:09:26.795341,0.00011999781943133503,manet,minmax,6,mae,3.6481066231893165e-11,COMPLETE
155,0.9580513477214126,0.3704309576232375,0.6657515155388422,2023-05-16 05:55:19.166366,2023-05-16 06:10:58.791764,0 days 00:15:39.625398,0.0004635169609527252,manet,minmax,6,mae,0.00016210784998736867,COMPLETE
156,1.0534671032546112,1.4149997881290304,1.2536072487567018,2023-05-16 05:57:34.424083,2023-05-16 06:10:17.474016,0 days 00:12:43.049933,5.437761841137449e-06,manet,minmax,12,mae,5.347170157830856e-11,COMPLETE
157,0.9573435617538048,0.3471301968373243,0.6348320611682127,2023-05-16 06:10:17.576845,2023-05-16 06:21:05.605800,0 days 00:10:48.028955,0.0013774286042435471,manet,minmax,7,mae,0.0009566905794611744,COMPLETE
158,0.9583569733354906,0.3554077619277145,0.6401375472991997,2023-05-16 06:10:58.901430,2023-05-16 06:25:10.038705,0 days 00:14:11.137275,0.0013470924890094987,manet,minmax,14,mae,2.0453404748990053e-08,COMPLETE
159,0.9581698724103741,0.35943972473027436,0.6499746708243072,2023-05-16 06:25:10.176307,2023-05-16 06:35:47.971995,0 days 00:10:37.795688,0.0007278481004589142,unet,minmax,14,mae,4.441927037131999e-11,COMPLETE
