,Unnamed: 0,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,0,30,1.3350598805998322e-06,None,3.5689189882705246e-05,102,xtanh,unet,0,284.6576461791992,1.2758980005855848e-05,0.9334364682435988,73159.17634600807,285.4364471435547,0.0961630959063768,0.929741159081459,9.668377981368684,0.527946412563324,81802.91796875,285.9364471435547,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12099.916176664628,162.62759342721415,284.9037231445312,0.0840900041162967,0.9367727041244508,11.140119613133692,0.5266114473342896,81498.2703125,285.4037231445312,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14424.649872520027,175.1128585549838,1.3350598805998322e-06
1,1,31,0.0034290116164583,minmax,2.423478407526899e-07,81,huber,unet++,27,0.000434007513104,0.9678690314292908,0.9334026634693146,0.9643894299323964,0.0003880382573697,0.9686886072158812,0.9297411292791368,0.959793603799384,0.0047203524736687,0.0007760765147395,0.0204427912831306,0.9247256517410278,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.3742766438060768,0.6638993356342773,0.0004441803146619,0.9658722639083862,0.9367727041244508,0.9698722482554945,0.0059294086880981,0.0008883606293238,0.0217527650296688,0.9229100942611694,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.5126498134787265,0.7620968966026964,0.0003429011616458
2,2,32,0.0012009003528346,minmax,2.1681180923603373e-09,66,logcosh,deeplabv3,22,0.0015175644791899,0.8797788940943204,0.9326389707051792,1.060083365224708,0.0014463476836681,0.8739199787378311,0.9297411292791368,1.063874441481388,0.1239985860884189,0.0028926953673362,0.0366160441190004,0.6158329248428345,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.3950535714939885,1.1891412981464924,0.0014240507734939,0.8807371735572815,0.9367727041244508,1.063623442100034,0.1185707375407219,0.0028481015469878,0.036874996125698,0.6139390587806701,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.6435653254276683,1.2918964587399322,1.2009003528346072e-05
3,3,33,0.0002494085621092,zscore,4.358413390331373e-05,92,huber,manet,7,0.3115672998958164,0.8695917129516602,0.9325675235854256,1.0724199755998205,0.2714477255940437,0.8744855672121048,0.929741144180298,1.0631863795583842,0.2033502608537674,0.612418420612812,0.5934349894523621,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.943825440783765,2.2270286828849626,0.2910160094499588,0.8723828792572021,0.9367727279663086,1.0738091613672334,0.230366626381874,0.6649698555469513,0.6166508793830872,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.12406614026344,2.496466238072668,0.0002494085621092
4,4,34,6.945872191253874e-05,zscore,1.2133550032632996e-05,15,logcosh,fpn,16,0.2879899696543299,0.794251451204563,0.9324516304608048,1.174000537294137,0.2543631494045257,0.8021012395620346,0.929741144180298,1.15913191293403,0.270693764090538,0.5743589103221893,0.5584061741828918,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.6987314659850767,2.0955733799130583,0.2728825330734253,0.7971005201339721,0.9367727279663086,1.1752253377138195,0.2919415861368179,0.6229092657566071,0.5816773355007172,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.799959352284393,2.354878389182487,6.945872191253874e-06
5,5,35,6.158606568456797e-06,negone,1.4441551544094618e-11,71,xtanh,unet,38,0.0229236694673697,0.8559646457433701,0.9325979848702748,1.0895286265711968,0.0200281213037669,0.8609405905008316,0.9297411292791368,1.079913224602736,0.2089747413992881,0.0400562426075339,0.1692785806953907,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,4.829458101712185,2.748742471228044,0.0207708286121487,0.8616902470588684,0.9367727518081664,1.087133984637253,0.1977381229400635,0.0415416661649942,0.1724492758512497,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,5.993153767768959,3.020835690735649,6.158606568456797e-06
6,6,36,0.0052420769614735,None,1.2240232255734478e-10,15,xsigmoid,manet,1,284.1255566827182,0.0007678566038174,0.9330617055810732,1215.1509812408226,284.92273712158203,0.0478520365198278,0.929741159081459,19.429500324321918,0.1251708455383777,81509.560546875,285.42273712158203,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12056.524078893175,162.33541862603917,284.39111328125,0.0265058521307423,0.9367727041244508,35.34210858431337,0.1251231700181961,81206.065625,284.89111328125,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14372.931593197847,174.79834065909358,0.0052420769614735
7,7,37,1.0512151950645914e-05,negone,2.5269396042598126e-10,49,xsigmoid,manet,17,0.0291931699547502,0.7883672051959567,0.9328295124901664,1.1832424108233957,0.0224196827039122,0.8359687626361847,0.9297411292791368,1.1121720940232809,0.1993429437279701,0.0448393654078245,0.1787237226963043,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,5.4061445219957225,2.90211251283661,0.0239870078861713,0.8323328256607055,0.9367727518081664,1.1254785620939034,0.1906235754489898,0.0479740910232067,0.1855275511741638,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,6.921150038351192,3.249931003973173,1.0512151950645914e-05
8,8,38,7.287067182953151e-05,negone,1.3346395095121e-08,100,logcosh,deeplabv3,18,0.0094106954056769,0.8415955975651741,0.932413212954998,1.1079112291610946,0.0077106418320909,0.8485994040966034,0.9297411292791368,1.0956184093352206,0.277619443833828,0.0154212836641818,0.0882120765745639,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.859296790777298,1.432386072470932,0.0079733212478458,0.8560305595397949,0.9367727518081664,1.094321623648318,0.2693902254104614,0.0159466424956917,0.0900616824626922,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.3005981555177475,1.577632282930982,7.287067182953151e-05
0,0,39,0.0072490196277495,zscore,1.0353330777974389e-08,124,huber,manet,14,0.2822749955313546,0.8238161887441363,0.93296788419996,1.132495205783974,0.247314516454935,0.842156320810318,0.929741144180298,1.1040006720910274,0.1892302185297012,0.5577091053128242,0.5446419268846512,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.5915107776943542,2.0439192407464555,0.2676358342170715,0.8293261408805848,0.9367727279663086,1.129558905464666,0.222915244102478,0.6108372926712036,0.5703644573688507,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.706936205419775,2.3090790248162354,0.0072490196277495
1,1,40,9.715863722653072e-05,zscore,1.7150262270018178e-06,37,mse,pspnet,0,0.3467210155466328,0.6924499511488134,0.9324132489121478,1.3465424430534247,0.2832963801920414,0.7864930480718613,0.929741144180298,1.1821352349644012,0.4524150490760803,0.6422524750232697,0.6113304793834686,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.135949483473327,2.2941864509289926,0.301183134317398,0.7910909175872802,0.9367727279663086,1.1841530564190246,0.4629574060440063,0.6892588257789611,0.6314815998077392,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.3112299476293225,2.55650733111948,9.715863722653072e-05
2,2,41,2.560555723321865e-06,negone,3.1213742246874556e-10,35,xsigmoid,fpn,48,0.0158068908378481,0.6943610405921936,0.9328089761734008,1.3434062708614012,0.0094484621658921,0.7912390679121017,0.9297411292791368,1.1750445181283955,0.2513356059789657,0.0188969243317842,0.1048351190984249,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,2.278344107452871,1.702310730384906,0.010637729987502,0.7855572819709777,0.9367727518081664,1.192494517341608,0.2490854263305664,0.0212754599750041,0.1140500143170356,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,3.069378647543512,1.997841696215604,2.5605557233218653e-07
3,3,42,0.0014553995022737,None,4.544515838616384e-05,26,huber,linknet,2,284.1772784608783,0.0180563764534879,0.9327627944223807,51.658359960821386,285.0116882324219,0.1160836759954691,0.929741159081459,8.00923257390426,0.2294413521885872,81559.888671875,285.5116882324219,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12063.9683866141,162.38600995580168,284.5109130859375,0.1576530531048774,0.9367727041244508,5.941988979441266,0.2727248400449752,81273.7515625,285.01091918945315,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14384.9115523551,174.8718490030846,0.0014553995022737
4,4,43,4.756235974445481e-06,None,4.31011899628292e-10,97,mse,unet++,0,284.5419650607639,3.665026901621281e-06,0.93268307712343,254481.91845763623,285.4965591430664,0.3034805953502655,0.929741159081459,3.063593433406798,0.562091052532196,81836.896484375,285.9965591430664,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12104.942124406823,162.66178238743365,284.96307983398435,0.3061551958322525,0.9367727041244508,3.059796850998812,0.5615436673164368,81531.715625,285.46307983398435,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14430.569469596623,175.14927755978857,4.756235974445481e-06
5,5,44,0.0015260563568063,zscore,1.3616285900262957e-08,100,mae,unet++,3,0.2929257154464721,0.8507066667079926,0.932595245540142,1.0962594770169565,0.2548604719340801,0.8513377010822296,0.929741144180298,1.0920944097722924,0.209395632147789,0.5744794607162476,0.5625239610671997,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.6995077811561776,2.111026512378038,0.2739105492830276,0.8426068544387817,0.9367727279663086,1.1117554088617592,0.2391360461711883,0.6251331925392151,0.5857325971126557,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.817096291395435,2.371295820891795,0.0015260563568063
6,6,45,0.000434867364356,minmax,2.416197256975403e-11,32,logcosh,unet++,21,0.0004014747887763,0.9717787791181494,0.9322459675647594,0.9593191244726866,0.0003573691647034,0.9711235165596008,0.9297411292791368,0.957387102078354,0.0020953628991264,0.0007147383294068,0.0195950651541352,0.9463867843151093,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.3446952176097325,0.6363686131392381,0.0004073241492733,0.9686550498008728,0.9367727041244508,0.9670859655529838,0.0024955350905656,0.0008146482985466,0.0208080671727657,0.9430979490280152,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.4701123445988036,0.7289998947277117,4.348673643560393e-06
7,7,46,0.0017235933650785,negone,9.2133433441904e-11,101,mae,deeplabv3+,31,0.0061299413791857,0.8904060423374176,0.933287002146244,1.0481588823187442,0.0052397526451386,0.8931776881217957,0.9297411292791368,1.040936357506005,0.1749164909124374,0.0104795052902773,0.0672273309901356,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.2634817554391995,1.0916361607049014,0.0057633532211184,0.8889224171638489,0.9367727518081664,1.0538295960596724,0.1671146839857101,0.0115267064422369,0.0720261603593826,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,1.6629406213482916,1.2616996783909402,1.7235933650785344e-07
8,8,47,2.744647780041852e-05,zscore,1.451122759800014e-09,73,huber,deeplabv3,19,0.3080976878603299,0.8029143313566843,0.9327869415283204,1.1617515158213585,0.2832472249865532,0.7885667681694031,0.929741144180298,1.179026534859718,0.4309933856129646,0.6462168842554092,0.6093360185623169,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.161479313179862,2.286701685900739,0.3010990560054779,0.7992315292358398,0.9367727279663086,1.1720918078169094,0.4439639210700988,0.6927307605743408,0.6304974913597107,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.337983676956759,2.5525232396387976,2.744647780041852e-05
0,0,48,0.0002695099951192,negone,6.040018439812538e-09,66,mae,pspnet,10,0.0080285243546733,0.8436210522284875,0.9324474609815158,1.1052918351413668,0.0067203192738816,0.8565947264432907,0.9297411292791368,1.085392076997206,0.2813502922654152,0.0134406385477632,0.0798779726028442,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.6204964944583071,1.2970570458888928,0.0071328418329358,0.8565683245658875,0.9367727518081664,1.093634593927959,0.2731228530406951,0.0142656836658716,0.0834526538848876,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.058088750517271,1.4618603302198263,2.695099951192928e-05
1,1,49,0.0028952674594194,zscore,4.620624798136605e-11,128,xtanh,manet,10,0.2812248816092809,0.8377772271633148,0.9328305919965107,1.1134589981098475,0.2481179051101207,0.8426251858472824,0.929741144180298,1.1033863689291674,0.1875611245632171,0.5595049634575844,0.5460530072450638,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.6030756666672494,2.0492147094875124,0.2672715961933136,0.8323996543884278,0.9367727279663086,1.1253881750522408,0.2189673632383346,0.6102620303630829,0.5693098425865173,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.702503399796751,2.304809493568828,0.0028952674594194
2,2,50,7.257098472707323e-05,zscore,2.1059078664356417e-08,121,xsigmoid,deeplabv3,5,0.3196712391717093,0.7797488910811288,0.9329072407313757,1.1964200929325997,0.3186878487467766,0.7836369425058365,0.929741144180298,1.1864437391214149,0.442897193133831,0.7338346838951111,0.6684991419315338,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.725716598757882,2.5087276450271085,0.3422146022319793,0.7918815016746521,0.9367727279663086,1.182970843472469,0.4540797114372253,0.7957435488700867,0.6967700958251953,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,6.131770547319769,2.8208230590159205,7.257098472707323e-05
3,3,51,9.889190670322e-05,negone,5.5633199615968765e-08,118,xsigmoid,unet,32,0.0074591286081288,0.93269111428942,0.9331444246428352,1.000486024093583,0.0064277304918505,0.931114673614502,0.9297411292791368,0.998524838696792,0.0784112513065338,0.012855460983701,0.084194578230381,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.549943433468789,1.3671500084551569,0.0071082450449466,0.9239518404006958,0.9367727518081664,1.013876168482884,0.0819487251341342,0.0142164900898933,0.0887149512767791,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.0509916672165374,1.5540412668936503,9.889190670322e-06
4,4,52,0.007455690702098,minmax,5.0715511545620194e-12,26,huber,deeplabv3+,15,0.0010765049267898,0.919576599742427,0.9322055704665908,1.0137334624736003,0.0009824434237089,0.9163299053907394,0.9297411292791368,1.01463580290188,0.0845179352909326,0.0019648868474178,0.0283663282170891,0.7471060901880264,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.947601480966148,0.9212238288246776,0.0009816430741921,0.9202038168907164,0.9367727041244508,1.018005671058526,0.0791124686598777,0.0019632861483842,0.0291200473904609,0.753312611579895,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.1329613723883325,1.020205831990805,0.0007455690702098
5,5,53,0.0001890055198273,minmax,5.834621475620575e-06,101,xsigmoid,deeplabv3+,24,0.001150791576947,0.9123155996203424,0.9328649267554284,1.0225243623408804,0.0009997756133088,0.9151833057403564,0.9297411292791368,1.015907002944075,0.086260188370943,0.0019995512266177,0.028894527349621,0.7453369647264481,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.964318991753005,0.9383776043690129,0.000986425706651,0.9191210985183716,0.9367727041244508,1.019204874781499,0.0811474114656448,0.0019728514133021,0.0293447606265544,0.7490283250808716,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.1384812379859033,1.028078544246872,1.8900551982736644e-05
6,6,54,3.603975786076e-06,zscore,1.007439736980219e-09,125,logcosh,manet,74,0.3843389749526977,0.8363470094544547,0.932679227420262,1.115182115649154,0.3410022556781769,0.8392524570226669,0.929741144180298,1.107820580566006,0.3600983172655105,0.7793417870998383,0.7001503854990005,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,5.018771257655287,2.6275076774258976,0.3637334465980529,0.838728392124176,0.9367727279663086,1.1168964074219832,0.3682663440704345,0.8420016169548035,0.7251810550689697,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,6.488221893812666,2.9358427612732148,3.603975786076e-06
0,0,55,2.1883997969026672e-05,None,0.0001031486182584,55,mse,deeplabv3+,0,284.6079349517822,0.033599438382815,0.932660024613142,27.75820280050169,285.4544982910156,0.1144804116338491,0.929741159081459,8.121399511168045,0.3662634789943695,81813.39453125,285.9544982910156,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12101.465822217837,162.63786009555776,284.9225219726562,0.1195145979523658,0.9367727041244508,7.838144629811781,0.3657531559467316,81509.1234375,285.4225219726562,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14426.570803204171,175.12439280020732,2.1883997969026672e-05
1,1,56,0.0002823070571596,negone,2.986112205500461e-07,24,smooth,pspnet,13,0.0075594146942926,0.8556460324260924,0.9326309114694596,1.089972811333075,0.0066481794929131,0.8594672679901123,0.9297411292791368,1.0817644416562386,0.2810461521148681,0.0132963589858263,0.0782119166105985,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.6031011509625503,1.2700036594148512,0.0069657977670431,0.8605480432510376,0.9367727518081664,1.088576935541172,0.2725093603134155,0.0139315955340862,0.0814804434776306,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.009890357659747,1.4273126433219037,2.8230705715962003e-05
2,2,57,2.196358909902674e-05,minmax,4.357112136002194e-10,42,smooth,deeplabv3+,26,0.0013158582150936,0.8984621082033429,0.9327593417394728,1.0381732665439996,0.0012741129030473,0.9022137820720671,0.9297411292791368,1.030510891935001,0.0891061406582593,0.0025482258060947,0.0354655589908361,0.7219715714454651,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.2289270249148612,1.1517781855623668,0.0012065956601873,0.9069409608840944,0.9367727041244508,1.0328927069423308,0.0826216757297515,0.0024131913203746,0.0341491468250751,0.7279015779495239,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.392589945391993,1.1963977352545252,2.196358909902674e-05
3,3,58,0.0070485799920281,negone,4.0946315456983936e-08,6,mae,deeplabv3,17,0.0074530485478945,0.8558067132015618,0.9320852448340176,1.0891305600386083,0.0066630700603127,0.8633674830198288,0.9297411292791368,1.0768776304003835,0.2737674564123153,0.0133261401206254,0.0778253693133592,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,1.6066917708852178,1.2637269115315968,0.0069668953306972,0.8642452836036683,0.9367727518081664,1.0839200046334976,0.2661505967378616,0.0139337906613945,0.0808319926261901,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.01020704537869,1.4159535728587211,0.0007048579992028
4,4,59,0.0003077193025746,None,1.00438766639592e-08,45,xtanh,pspnet,0,284.1401062011719,0.0518301066548624,0.9322402634118732,17.98646237831764,284.92478942871094,0.1028607990592718,0.929741159081459,9.03882885982357,0.126010674983263,81510.732421875,285.42478942871094,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12056.697417321948,162.33658588461248,284.39312744140625,0.0896145835518837,0.9367727041244508,10.45335108411336,0.1259444445371627,81207.2078125,284.89312744140625,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14373.13375276164,174.79957647108182,0.0003077193025746
5,5,60,0.0049594929532169,None,0.0002187927233815,62,xtanh,deeplabv3+,4,284.12443106515065,0.1087889538279601,0.933031473840986,8.57652768052619,284.9225540161133,0.3739798665046692,0.929741159081459,2.486072760469984,0.1251092087477445,81509.45703125,285.4225540161133,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12056.508767331969,162.33531448401033,284.39091796875,0.4027488172054291,0.9367727041244508,2.325947747344056,0.1250577092170715,81205.9609375,284.89091796875,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14372.9130642091,174.79822082277957,0.0049594929532169
6,6,61,1.0408588226170338e-05,zscore,1.0117088176902211e-09,108,xsigmoid,unet++,73,0.3520561791956424,0.8963244333863258,0.9329455122351646,1.0408569458610917,0.3138829283416271,0.8903850317001343,0.929741144180298,1.0442012287706763,0.2230277340859174,0.7130919322371483,0.6595223248004913,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.592138331110943,2.47503965967543,0.3367349475622177,0.886515760421753,0.9367727279663086,1.0566904388937726,0.2558306604623794,0.775695550441742,0.6861509919166565,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.9772864469206,2.77783238913676,1.0408588226170338e-05
7,7,62,1.2820408239553284e-05,minmax,0.0006839597384025,102,xtanh,deeplabv3+,23,0.0022943149378988,0.8239080682396889,0.9324578568339348,1.1317498793599226,0.0024193456629291,0.8510166704654694,0.9297411292791368,1.0925063650875468,0.1016484852880239,0.0048386913258582,0.0541307311505079,0.6354374140501022,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,2.333544586726199,1.757947628114529,0.0025040806271135,0.854193139076233,0.9367727041244508,1.0966755190020885,0.0965176254510879,0.0050081612542271,0.0543693713843822,0.6498993277549744,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,2.890079600674119,1.9048028673947397,1.2820408239553284e-05
0,0,63,0.00080524743317,None,6.806193434353103e-09,127,huber,manet,5,284.2097574869792,0.0112938983168173,0.9331285258134208,82.62235940480672,285.43640899658203,2.5670753302620145e-05,0.929741159081459,36217.91492135772,0.4598293602466583,81804.912109375,285.93640899658203,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12100.21114089092,162.62757173095815,284.90492553710936,2.2407458163797856e-05,0.9367727041244508,41806.290444755934,0.4599420428276062,81500.7453125,285.40492553710936,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14425.08793100026,175.11359629729196,0.00080524743317
1,1,64,1.423438134327314e-06,None,7.578711901169819e-09,46,smooth,fpn,0,284.9379256399054,0.0213736755256841,0.932737664172524,43.63955385453853,285.83717346191406,0.1376347290351987,0.929741159081459,6.755134882008502,0.7056390345096588,82032.255859375,286.33717346191406,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12133.838796072358,162.85550825734077,285.31560668945315,0.1874231278896331,0.9367727041244508,4.998170261442243,0.7068442344665528,81733.534375,285.81560668945315,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14466.290041276208,175.36557461680798,1.423438134327314e-06
2,2,65,2.5381430615836986e-06,zscore,7.473596556792398e-11,78,xtanh,fpn,73,0.2969908903945576,0.7670245278965343,0.9327388622544028,1.2160482857208212,0.2678006254136562,0.7584954053163528,0.929741144180298,1.2257703048214537,0.3662667125463485,0.6073581203818321,0.5864075422286987,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.91123834000882,2.2006562464551505,0.2838751345872879,0.7567760944366455,0.9367727279663086,1.2378466165261934,0.3900775969028472,0.6481582045555114,0.6057880401611329,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.994520400876039,2.4524888235032587,2.538143061583699e-07
3,3,66,0.0032241365564022,None,3.2650410508867e-11,66,xsigmoid,unet,4,284.0879751352164,8.341621231430998e-06,0.9326434043737558,111806.01210464716,284.92288970947266,0.0072685200792079,0.929741159081459,127.91340588588837,0.1254016757011413,81509.6484375,285.42288970947266,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12056.537079275337,162.3355054110632,284.391259765625,0.0072865242604166,0.9367727041244508,128.56235300188078,0.1253613412380218,81206.1484375,284.89125366210936,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14372.946250457602,174.79842679144429,0.0032241365564022
4,4,67,3.808535096663436e-06,minmax,7.940965071491093e-12,75,mse,manet,11,0.0168920806185765,0.0912298770113424,0.932050195607272,10.216501722252586,0.02550541004166,0.0734217837452888,0.9297411292791368,12.663014732855684,0.2148669883608818,0.0510108200833201,0.1701411344110965,0.0732160937041044,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,24.600871403753462,5.525497205110187,0.0177458869293332,0.0759340845048427,0.9367727041244508,12.33665632809081,0.2032499700784683,0.0354917738586664,0.1454044550657272,0.0823530107736587,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,20.48137957500723,5.094170042597297,3.808535096663436e-08
5,5,68,0.0045083639430497,minmax,4.016150496846374e-07,62,mse,unet++,37,0.000446830547714,0.967248295034681,0.9327876695564816,0.9643725135985234,0.0003885451587848,0.968583717942238,0.9297411292791368,0.9598975411793804,0.0073798826197162,0.0007770903175696,0.0203356542624533,0.9229134172201156,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.3747655681756918,0.6604199577027416,0.0004454737587366,0.9657212257385254,0.9367727041244508,0.9700239356425696,0.0089864988811314,0.0008909475174732,0.0215887673199176,0.920795464515686,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.514142639346392,0.7563513214778411,4.5083639430497775e-08
6,6,69,9.612327184800803e-06,None,3.7350834797337656e-10,29,logcosh,fpn,0,284.5404530843099,0.0134158635460304,0.9326573530832928,69.51899517189484,285.03155517578125,0.2556649707257747,0.929741159081459,3.636560598982861,0.1903732046484947,81571.158203125,285.53155517578125,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12065.635324504106,162.3973093659313,284.49347534179685,0.2137040793895721,0.9367727041244508,4.383504080971518,0.1880229949951171,81264.0171875,284.99347534179685,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14383.18863295369,174.86114612228954,9.612327184800803e-06
7,7,70,1.2311762612224088e-05,minmax,5.233445223836726e-12,99,logcosh,manet,62,0.0046264950069598,0.6422562003135681,0.9327319487929344,1.4522739497688737,0.0040623131208121,0.6657880991697311,0.9297411292791368,1.3964520099391493,0.1301223188638687,0.0081246262416243,0.0688687786459922,0.3663136214017868,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,3.91824489485354,2.236579914933047,0.0039827462751418,0.6718112230300903,0.9367727041244508,1.394398712035945,0.1282042548060417,0.0079654925502836,0.068570864200592,0.36404669880867,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,4.596678573291864,2.4023448390750057,1.231176261222409e-07
0,0,71,3.1292614347148496e-05,zscore,1.6168982555379746e-06,21,mse,unet++,6,0.3438449721960794,0.8882701027961004,0.932709263903754,1.0500288830703273,0.3011587336659431,0.890693187713623,0.929741144180298,1.0438399630819108,0.2067724950611591,0.682490386068821,0.641405925154686,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.395071828465246,2.407052866919837,0.3226753801107406,0.8890766620635986,0.9367727279663086,1.0536467415442046,0.2409606754779815,0.7410709500312805,0.6658209681510925,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.710479250920014,2.6955277664615758,3.1292614347148496e-05
