,Unnamed: 0,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,0,11,4.233640369528075e-06,minmax,1.3593864166890444e-08,100,xtanh,linknet,0,0.0256645618937909,0.0263644924852997,0.932499259710312,35.369513000496944,0.0188038477208465,0.0646072681993246,0.9297411292791368,14.390658438160925,0.1030065156519413,0.037607695441693,0.1630767844617366,0.3879552781581878,0.040159972384572,0.0020735371217597,0.0307920044288039,0.8299514651298523,18.13697717153813,5.296075636738638,0.017392960935831,0.0688515484333038,0.9367727041244508,13.605688258876238,0.0981736183166503,0.0347859218716621,0.1559500008821487,0.3905290126800537,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,20.07405075207556,5.463627797908634,4.233640369528075e-06
1,1,12,0.0001524255866324,negone,2.8803159499718976e-08,112,huber,deeplabv3+,10,0.0086573824020368,0.8765837635312762,0.932870728628976,1.0642117358767296,0.009878079406917,0.8861456960439682,0.9297411292791368,1.049196687892061,0.2295516021549701,0.0197561588138341,0.1103293560445308,-10.0,0.0634271306917071,0.0082941484870389,0.0615840088576078,-10.0,2.381939369027058,1.791526048582354,0.009830548427999,0.8864487886428833,0.9367727518081664,1.0567702994352637,0.2176247954368591,0.019661096855998,0.1098331436514854,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.8364769056925336,1.9239737524574736,0.0001524255866324
1,1,13,3.105070451051848e-05,zscore,7.745572074213734e-11,15,smooth,deeplabv3,8,0.302638592134262,0.8014251415071816,0.9327905959096447,1.1639148157436312,0.2738192901015281,0.8026152402162552,0.929741144180298,1.1583895964021194,0.4039370119571686,0.6210501194000244,0.5934511125087738,-10.0,0.0846779085695743,0.1552853770554065,0.2664693966507911,-10.0,3.999411478251624,2.227089189106744,0.291402530670166,0.805084228515625,0.9367727279663086,1.1635710833554451,0.4234928667545318,0.6673473715782166,0.6134493231773377,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.142386593878167,2.483504970612964,3.105070451051848e-05
2,2,14,1.5677007053129574e-05,minmax,0.0002449889237428,27,logcosh,unet++,43,0.0004898575343759,0.9658988062292336,0.932651787996292,0.9655791910927662,0.0004696461983257,0.9616474956274031,0.9297411292791368,0.966821141329495,0.0053234862280078,0.0009392923966515,0.0230631371960043,0.8887084126472473,0.040159972384572,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.452990393465655,0.7489975928436254,0.000512769119814,0.9595830082893372,0.9367727041244508,0.976228941146477,0.0050714736804366,0.001025538239628,0.0240722268819808,0.879641878604889,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.5918114444814787,0.8433580455658035,1.5677007053129576e-07
2,2,15,0.0013140189275691,minmax,6.66404587610107e-12,32,logcosh,linknet,6,0.0005564730435489,0.9605926606390212,0.9331840652006644,0.9714669947403892,0.000439700721472,0.96404168009758,0.9297411292791368,0.9644200541049518,0.0031403632601723,0.000879401442944,0.0217441385611891,0.91451595723629,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.4241069203515197,0.7061618418334905,0.0004815803840756,0.962223494052887,0.9367727041244508,0.9735500223329224,0.0036218858789652,0.0009631607681512,0.0226337231695652,0.912755024433136,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.5558150280912219,0.7929608103872764,0.0013140189275691
3,3,16,5.908628791025559e-06,zscore,9.429939419508451e-12,88,xsigmoid,manet,73,0.3396694898605347,0.8743332028388977,0.9329279124736786,1.0670164525887018,0.3025432080030441,0.8741249889135361,0.929741144180298,1.0636249460570713,0.2619132474064827,0.6858687475323677,0.6447084993124008,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.416827653305993,2.419446688496439,0.3228540003299713,0.8725838541984559,0.9367727279663086,1.073561839883934,0.2780877083539962,0.7410284042358398,0.6673961997032165,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.710151405277072,2.7019049768386343,5.908628791025559e-06
3,3,17,0.0003457321042763,negone,5.4199806176227616e-05,41,mse,linknet,10,0.0065339357326073,0.9184760479699998,0.9330945894831704,1.0159160835445629,0.0050696113612502,0.9282010048627852,0.9297411292791368,1.0016592574326926,0.0670852675102651,0.0101392227225005,0.0699621215462684,-10.0,0.0634271288290619,0.0082941484870389,0.0615840088576078,-10.0,1.222454931732282,1.136043639316047,0.0060299849137663,0.9128355026245116,0.9367727518081664,1.026222960341521,0.074059347063303,0.0120599698275327,0.0756225377321243,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,1.739873728800112,1.3246982910050245,0.0003457321042763
4,4,18,0.0042840013154746,negone,1.3785591259245883e-10,118,xsigmoid,deeplabv3+,8,0.0066004030938659,0.8764680027961731,0.932804652622768,1.0642769041731877,0.0057598451385274,0.8804742395877838,0.9297411292791368,1.0559549473184116,0.1989078149199485,0.0115196902770549,0.0729916915297508,-10.0,0.0634271288290619,0.0082941484870389,0.0615840088576078,-10.0,1.3888936634130051,1.185237740831705,0.0061474687419831,0.8801405787467956,0.9367727518081664,1.064344463178834,0.1924999266862869,0.0122949374839663,0.0766910523176193,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,1.7737721595916387,1.3434157195358298,0.0004284001315474
5,5,19,3.392367579244501e-05,None,1.9999082695288138e-10,101,huber,unet++,0,284.5532989501953,3.71633632312296e-06,0.932442493736744,250903.68918849135,285.4845886230469,0.2654842585325241,0.929741159081459,3.5020575766738267,0.5453613698482513,81830.146484375,285.9845886230469,-10.0,0.0013343512546271,6.760618567466736,1.758228361606598,-10.0,12103.943695057103,162.65497410229793,284.9516906738281,0.2706275850534439,0.9367727041244508,3.461482701179392,0.5454374074935913,81525.3125,285.4516906738281,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14429.436159210272,175.14228960472786,3.392367579244501e-05
6,6,20,0.0002552374800552,zscore,2.6863777644937942e-05,46,xtanh,deeplabv3+,0,0.401247374321285,0.7265626913622806,0.9326378107070924,1.283630197083789,0.4341843426227569,0.8189312070608139,0.929741144180298,1.1353104340927322,0.5100774168968201,1.0121835470199585,0.8116743862628937,-10.0,0.0846779085695743,0.1552853770554065,0.2664693966507911,-10.0,6.518215470210093,3.046032289128477,0.4542313814163208,0.8224486827850341,0.9367727279663086,1.1390044723448791,0.5155952155590058,1.0735519051551818,0.8337411403656005,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,8.272481708958567,3.375340371357643,0.0002552374800552
4,4,21,9.210206335525336e-05,minmax,3.1217644070305195e-11,103,mse,unet,30,0.0007377939909929,0.9449667260050774,0.9324553310871124,0.986759962468882,0.0005077010064269,0.9583383798599244,0.9297411292791368,0.9701595478363628,0.0035919222864322,0.0010154020128538,0.0239862846210598,0.8824366629123688,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.4896956038058062,0.7789776945674339,0.0009701481321826,0.9322581887245178,0.9367727041244508,1.0048425591263612,0.0060081944335252,0.0019402962643653,0.0270886451005935,0.8695034980773926,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.119694508273524,0.9490367011355756,9.210206335525336e-05
7,7,22,0.0015964501161258,None,4.9374234525189264e-08,6,logcosh,unet,7,284.11181308460885,0.0001164577970523,0.9314281332249544,7997.988600163443,284.9225616455078,0.0773672712482493,0.929741159081459,12.01724119360739,0.1251239329576492,81509.466796875,285.4225616455078,-10.0,0.0013343512546271,6.760618567466736,1.758228361606598,-10.0,12056.510211818875,162.33531882326153,284.3909484863281,0.0588799222252418,0.9367727041244508,15.909883517523651,0.1250755921006202,81205.96875,284.8909484863281,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14372.914446969451,174.79823954720362,0.0015964501161258
8,8,23,0.0057886973591079,negone,2.2976488905072665e-07,111,logcosh,deeplabv3,20,0.0077765862723546,0.8537646021161761,0.933517839227404,1.093413614143229,0.0070330766029655,0.8518823832273483,0.9297411292791368,1.0913961217942096,0.2757972553372383,0.0140661532059311,0.0820169430226087,-10.0,0.0634271288290619,0.0082941484870389,0.0615840088576078,-10.0,1.6959128749517889,1.331789608114749,0.0072403158061206,0.8537578821182251,0.9367727518081664,1.0972346744067258,0.268232935667038,0.0144806316122412,0.0843937292695045,-10.0,0.0565389417111873,0.0069315201602876,0.0570866122841835,-10.0,2.089098967814357,1.4783453754337912,0.0057886973591079
5,5,24,0.0048671036244586,minmax,5.54236892149174e-06,30,xsigmoid,pspnet,3,0.0028997391767414,0.8030693181629839,0.9327136154832512,1.1614359985970175,0.00178157602204,0.8475194275379181,0.9297411292791368,1.0970145333188128,0.126569589599967,0.0035631520440801,0.0414899382740259,0.5947001725435257,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,1.7183931778642545,1.347425704940948,0.0016037113731727,0.8646433472633361,0.9367727041244508,1.0834209354520676,0.1215362593531608,0.0032074227463454,0.0399722553789615,0.5963161706924438,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.8509202438573369,1.4004073382380873,0.0048671036244586
6,6,25,6.604706818648971e-05,zscore,1.639615821021539e-08,26,huber,linknet,19,0.3079584417018023,0.8597272309389982,0.9331184137951244,1.0853656604269333,0.2733881250023842,0.8562531769275665,0.929741144180298,1.0858250447798898,0.2411268018186092,0.6176329776644707,0.5941454619169235,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.9774059179062062,2.2296949270146498,0.2918601095676422,0.8569636702537536,0.9367727279663086,1.0931300362930472,0.2629127651453018,0.6672344923019409,0.6159744143486023,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.141516778693799,2.493727618577764,6.604706818648972e-07
9,9,26,4.169644425002291e-05,minmax,1.6597317758110658e-11,9,logcosh,linknet,29,0.0007466711353377,0.9541253155591536,0.9320354327863576,0.976848027808747,0.0005323737277649,0.9576920419931412,0.9297411292791368,0.9708142999122836,0.0062639567768201,0.0010647474555298,0.0243459572084248,0.8660299926996231,0.040159972384572,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.5134933174604852,0.7906584082473938,0.0006134458002634,0.9507577776908874,0.9367727041244508,0.9852906030383444,0.0094544257037341,0.0012268916005268,0.0257022850215435,0.8443008899688721,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.7080072319812515,0.9004662912416196,4.169644425002292e-06
0,0,27,0.0004601660050268,minmax,3.5532406106124137e-12,122,huber,deeplabv3+,16,0.0011083584312083,0.9147395747048516,0.9329729165349688,1.019932822777456,0.0009936143469531,0.9155800342559814,0.9297411292791368,1.0154668019106192,0.0847753416746854,0.0019872286939062,0.028952557593584,0.7460259050130844,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.9583762321167112,0.940262192431384,0.000989687454421,0.918157696723938,0.9367727041244508,1.0202743030602832,0.0794163689017295,0.0019793749088421,0.0295768000185489,0.7489990949630737,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,1.1422457775900134,1.0362079245940314,0.0004601660050268
0,0,28,0.0001980673852387,None,8.27177689269122e-10,38,xsigmoid,fpn,0,284.1363405974015,0.0102969162590857,0.9326717672140702,90.57777530152316,284.9225387573242,0.0275979009456932,0.929741159081459,33.68883600644086,0.1251015402376651,81509.44921875,285.4225387573242,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12056.507611742443,162.33530580550791,284.3909057617187,0.0173468794839454,0.9367727041244508,54.002375758212594,0.1250492244958877,81205.9515625,284.8909057617187,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14372.911404896677,174.79821333300993,0.0001980673852387
1,1,29,0.0001088563771463,zscore,4.2344155909206765e-08,109,mae,linknet,17,0.3327521383762359,0.8573673963546753,0.932772032916546,1.0879490366469189,0.2977302372455597,0.8516414314508438,0.929741144180298,1.0917049239800425,0.3159226067364216,0.6739656776189804,0.6347467452287674,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.340174782706721,2.382062455226724,0.315196567773819,0.8532995581626892,0.9367727279663086,1.0978239927644549,0.3322325170040131,0.7219369888305665,0.6535603880882264,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.563038458078284,2.6458916997511,0.0001088563771463
1,1,30,5.841636915321234e-05,zscore,7.109954558247119e-05,16,mse,pspnet,0,0.334955910931934,0.716728659548095,0.9324501406062732,1.3009806824164016,0.2708850465714931,0.7845593392848969,0.929741144180298,1.1850488517895026,0.4286226332187652,0.6127297878265381,0.5916745811700821,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.9458305697896665,2.2204222646455465,0.2885286688804626,0.784152340888977,0.9367727279663086,1.1946310418512671,0.4411645770072937,0.6587178349494934,0.6107826113700867,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.075889870640942,2.472708981803004,5.841636915321234e-05
2,2,31,0.0041418686018076,zscore,9.273040925881323e-06,68,mse,unet++,11,0.2824095288912455,0.8275207579135895,0.932793160279592,1.1272142134916634,0.2488027065992355,0.8486503660678864,0.929741144180298,1.0955526343412014,0.1795565690845251,0.5606803670525551,0.5523143112659454,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,3.610644979485104,2.072711981968251,0.2673107385635376,0.8384263515472412,0.9367727279663086,1.1172987660008276,0.2123934715986251,0.6101376950740814,0.5739794731140136,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,4.701545307878601,2.323714153151622,0.0041418686018076
2,2,32,0.0010107836248553,minmax,6.524231133730149e-11,87,mse,linknet,34,0.0004690404690336,0.9658056616783142,0.9327922284603118,0.9658177265593642,0.0003958409579354,0.967866525053978,0.9297411292791368,0.9606088290193576,0.0024037421680986,0.0007916819158708,0.0207394519820809,0.9254400581121444,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.381802624878497,0.6735336775504139,0.0004458867246285,0.9655858516693115,0.9367727041244508,0.9701599319262512,0.0030112540815025,0.000891773449257,0.0218650463968515,0.9232805013656616,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.5146192630968343,0.7660306163555444,1.0107836248553436e-05
3,3,33,4.165966073043685e-05,zscore,5.793944696978069e-12,64,xtanh,deeplabv3,20,0.3032920956611633,0.8097494978171128,0.9332127020909236,1.15247086241688,0.2791382409632206,0.7928726524114609,0.929741144180298,1.1726235497624518,0.4230546131730079,0.6355140283703804,0.6019237488508224,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.092555528545524,2.258885096811493,0.2975492656230926,0.7978327989578247,0.9367727279663086,1.1741466748295826,0.4381376445293427,0.6830120384693146,0.6245449781417847,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.263094004215076,2.528424922783886,4.165966073043685e-06
4,4,34,0.0016230294685297,minmax,1.3958255955280435e-10,12,mse,unet,4,0.0006148645399961,0.9610765535537512,0.9324752508777462,0.97024034914779,0.0005072384810773,0.9613250344991684,0.9297411292791368,0.9671454460389808,0.0053816274739801,0.0010144769621547,0.0236208313144743,0.9198389500379562,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,0.4892494817231848,0.7671092464632991,0.0006028223433531,0.956322419643402,0.9367727041244508,0.9795574012306004,0.0081098791211843,0.0012056446867063,0.0253392122685909,0.917339313030243,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,0.6957461906343713,0.8877462247172598,0.0016230294685297
3,3,35,2.6967078201322287e-05,None,4.0861200840565486e-05,25,huber,linknet,8,284.3930463518415,1.2114905959086692e-05,0.9325910261699132,76978.8085288793,285.2281799316406,1.994903232116485e-05,0.929741159081459,46605.82749645724,0.4157017096877098,81684.466796875,285.7281799316406,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12082.395417181908,162.50914054790573,284.6956970214844,2.098333643516525e-05,0.9367727041244508,44643.64887914324,0.4128438174724579,81380.215625,285.1956970214844,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14403.754980806774,174.98522164590818,2.6967078201322287e-05
5,5,36,1.9808385520904843e-05,zscore,2.6148684131739444e-07,95,mae,linknet,0,0.5597116086218092,0.0453057938979731,0.93268311685986,20.58639826420932,0.4848778545856476,0.2613969631493091,0.929741144180298,3.556816930766072,0.5211086720228195,1.1472532004117966,0.8720556348562241,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,7.388031134460594,3.2726295995598145,0.5048970699310302,0.2344571232795715,0.9367727279663086,3.995496979843438,0.5227821230888366,1.2124268651008605,0.8937325716018677,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,9.342612142770164,3.618211317726566,1.9808385520904843e-05
6,6,37,2.408213133181997e-06,zscore,2.788724141409319e-10,5,smooth,deeplabv3+,20,0.3198299953206019,0.7971446639434858,0.9313108010048216,1.1683083926041906,0.2892895340919494,0.8182303756475449,0.929741144180298,1.1362828512012937,0.4249027818441391,0.6599354967474937,0.6162237673997879,-10.0,0.0846777558326721,0.1552853770554065,0.2664693966507911,-10.0,4.249823835711366,2.312549865556797,0.3076331079006195,0.8200541496276855,0.9367727279663086,1.1423303307368358,0.4317497730255127,0.7072461485862732,0.6379487872123718,-10.0,0.0747098118066787,0.1297738626599311,0.2470095008611679,-10.0,5.449835075338647,2.5826892689886125,2.408213133181997e-06
4,4,38,0.0005665905047332,None,4.877369984246433e-05,78,smooth,manet,1,284.3345975008878,0.0128967619026422,0.932964032346552,72.34095189083179,285.4832077026367,5.150666856934549e-05,0.929741159081459,18050.889038372017,0.3856509923934936,81832.2265625,285.9832077026367,-10.0,0.0013343539321795,6.760618567466736,1.758228361606598,-10.0,12104.251370768174,162.65418869783036,284.9555908203125,4.877307364949957e-05,0.9367727041244508,19206.75967351224,0.3864786565303802,81530.2890625,285.4555908203125,-10.0,0.0012691836105659,5.649930572509765,1.629827332496643,-10.0,14430.316977555936,175.14468258612325,0.0005665905047332
5,5,39,1.1731818124007618e-05,minmax,5.702072442476774e-10,31,logcosh,fpn,22,0.0160029505246451,0.5489352334822927,0.9325470796653202,1.6988289743208878,0.0035345180076546,0.8371982872486115,0.9297411292791368,1.1105387378833038,0.1000189390033483,0.0070690360153093,0.0640116371214389,0.6536531448364258,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,3.409167813359516,2.078839565947849,0.0036011127755045,0.8275349974632263,0.9367727041244508,1.1320037303510884,0.097403284907341,0.0072022255510091,0.0650620430707931,0.6402865171432495,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,4.156217040107593,2.2794151016321327,1.173181812400762e-06
7,7,40,1.7343344382636848e-06,minmax,0.0007200673643747,116,huber,deeplabv3+,4,0.0113730364079986,0.1882783876998084,0.9333537987300328,4.95730715634858,0.0079372357577085,0.3858532421290874,0.9297411292791368,2.409571898758573,0.1483964100480079,0.0158744715154171,0.1046915743499994,0.4498474672436714,0.0401599733158946,0.0020735371217597,0.0307920044288039,0.8299514651298523,7.655745030474821,3.399959706814905,0.0075104122050106,0.3906903028488159,0.9367727041244508,2.397737280126327,0.1464643150568008,0.0150208244100213,0.1015584260225296,0.4565614342689514,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,8.668127084779641,3.5580470432177846,1.7343344382636848e-06
