,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,55,0.00014454804492687528,negone,3.274720014209478e-07,49,logcosh,deeplabv3,6,0.009506876942598157,0.8287075691752963,0.9325844082567427,1.125348003258642,0.007634344976395369,0.8495732247829437,0.9297411292791367,1.0943625601156097,0.2815697714686394,0.015268689952790737,0.08557246811687946,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,1.8408990358263775,1.389524159018891,0.008144466578960419,0.8484751582145691,0.9367727518081665,1.1040662095274545,0.272040057182312,0.016288933157920838,0.08998629599809646,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,2.349979915119361,1.576311719990226,0.00014454804492687528
1,56,2.0757083763175643e-06,zscore,3.302292379117967e-09,93,logcosh,linknet,0,0.5630035267935859,0.0233435510761208,0.9324794941478305,39.945914445797705,0.48522721976041794,0.23990126512944698,0.9297411441802979,3.875515803047658,0.5212231129407883,1.1481940299272537,0.8724510073661804,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,7.394089847349712,3.274113344090803,0.5052183508872986,0.21336834728717805,0.9367727279663086,4.390401574913461,0.5229531586170196,1.2133143663406372,0.8941020846366883,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,9.349450971649768,3.619707264374498,2.0757083763175643e-06
2,57,0.0015059371119989465,zscore,1.0899722277560529e-11,10,smooth,fpn,5,0.2919730483130975,0.7857910746877844,0.9328544586896896,1.1871532888819556,0.2567799650132656,0.8091780841350555,0.9297411441802979,1.1489944703261634,0.2517358958721161,0.5792726203799248,0.5677607655525208,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.7303745617543727,2.1306790674224128,0.27396993339061737,0.8016531705856323,0.9367727279663086,1.1685511419882082,0.27579555213451384,0.6250280261039733,0.5867066383361816,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,4.8162859091421355,2.3752391559462365,0.0015059371119989465
3,59,2.636449793841918e-06,zscore,3.9025666277166716e-11,50,huber,deeplabv3,11,0.37987756904433756,0.7729832109282998,0.9327233854462119,1.2066541320167552,0.34595751017332077,0.7569517195224762,0.9297411441802979,1.2282700735085537,0.4573419988155365,0.8001472353935242,0.7040953934192657,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,5.152753276363091,2.642312409113098,0.36580477356910707,0.7644758582115173,0.9367727279663086,1.2253790854270767,0.46974635124206543,0.8532374382019043,0.7253449201583863,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,6.574801895492542,2.936506157170317,2.636449793841918e-06
4,60,2.186621091854318e-06,negone,1.7497141572062836e-06,90,mse,unet++,1,0.10615892128811942,0.1711677975124783,0.9330125914679633,5.450865203777281,0.11565188132226467,0.3909294307231903,0.9297411292791367,2.3782837929576828,0.25948451459407806,0.23177757859230042,0.4261527359485626,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,27.944710533515806,6.919860266549008,0.12185133397579193,0.3712000846862793,0.9367727518081665,2.523632915116069,0.25315121114253997,0.2440841853618622,0.4379798650741577,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,35.21365872385115,7.6721992696614265,2.186621091854318e-06
5,61,0.00025072713441067965,minmax,9.007889186180289e-07,55,xsigmoid,unet,4,0.000916174249141477,0.9309903644025326,0.9328369088470936,1.0019834195016035,0.0006182493962114677,0.9492470324039459,0.9297411292791367,0.9794511834549422,0.0056085295509546995,0.0012364987924229354,0.02617406053468585,0.8597234636545181,0.040159973315894604,0.0020735371217597276,0.03079200442880392,0.8299514651298523,0.5963234414504085,0.8500278244374931,0.0007359588053077459,0.942328405380249,0.9367727041244507,0.9941042833644005,0.0070007736794650555,0.0014719176106154919,0.027475092187523843,0.8517790913581849,0.038899869471788404,0.0017328800400719046,0.028543306142091752,0.8308517575263977,0.8494053694301977,0.9625756753877697,0.00025072713441067965
6,63,0.0010109401466960669,zscore,4.241290503552329e-08,75,xsigmoid,unet,2,0.2974378331141038,0.8637826442718506,0.9331979643214833,1.0803620222169992,0.2633652873337269,0.8588504195213318,0.9297411441802979,1.0825414100612258,0.20794613659381866,0.5932781919836998,0.5772656425833702,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.8205670310605955,2.1663487433788817,0.2814568608999252,0.8568106174468995,0.9367727279663086,1.0933253030380017,0.23725396394729614,0.6425357282161712,0.5983950912952423,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,4.951195217945529,2.4225590076859884,0.0010109401466960669
7,64,6.582471301178855e-05,zscore,7.627689075454885e-09,60,mse,deeplabv3,10,0.3045530212777002,0.801842817238399,0.9328943363257817,1.1634379160977373,0.27855341136455536,0.8013503551483154,0.9297411441802979,1.160218047208851,0.42128074914216995,0.6345324665307999,0.6012309938669205,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,4.086234509411634,2.256285342420898,0.29849213659763335,0.8000324130058288,0.9367727279663086,1.170918468723946,0.4381556332111359,0.6851366400718689,0.626984715461731,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,5.279465572102532,2.538302021889145,6.582471301178855e-05
8,66,1.532929296334742e-05,negone,2.2925092021508307e-11,72,logcosh,manet,37,0.01775844449487825,0.8594232847293218,0.9328449467817942,1.0854313158103421,0.014080696506425738,0.8970838934183121,0.9297411292791367,1.0364037701495064,0.13183636777102947,0.028161393012851477,0.13884327560663223,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,3.395332632018668,2.2545345485328876,0.014654416963458062,0.8968090176582336,0.9367727518081665,1.0445621457445724,0.12591363191604615,0.029308833926916123,0.14174939692020416,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,4.2283414386982,2.4830584833894136,1.532929296334742e-05
9,70,3.330214868719811e-06,negone,3.244944872607671e-11,7,xsigmoid,unet++,48,0.009661028544152421,0.9076089385956053,0.9320110011668432,1.026886097672194,0.007962390081956983,0.9092808067798615,0.9297411292791367,1.0225016544358103,0.07476265262812376,0.015924780163913965,0.09464837051928043,-10.0,0.06342713069170713,0.00829414848703891,0.06158400885760784,-10.0,1.9200018167988289,1.5368984948369102,0.008155802544206382,0.9137674331665039,0.9367727518081665,1.0251763389749422,0.07352180555462837,0.016311605088412763,0.09592893868684768,-10.0,0.05653894171118736,0.006931520160287618,0.057086612284183505,-10.0,2.3532507604704023,1.6804104298447902,3.3302148687198113e-07
