,trial,learning_rate,norm,weight_decay,train_batch_size,training_loss,model_name,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,84,0.002448449289114721,zscore,9.944007125656899e-05,49,logcosh,pspnet,10,0.2960045917166604,0.7675890690750546,0.9326226711273193,1.2150025432893805,0.262815497815609,0.7744949758052826,0.9297411441802979,1.2004482575417585,0.3128308393061161,0.5909112021327019,0.5824009925127029,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.805324193029856,2.1856205621838853,0.28006925880908967,0.769510018825531,0.9367727279663086,1.2173626139345959,0.34267603754997256,0.6373782932758332,0.6015300989151001,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,4.9114535100651615,2.4352508580355825,0.002448449289114721
1,86,4.4133958269760825e-06,None,1.2487097863069158e-07,86,xsigmoid,deeplabv3,17,284.4290252685547,0.22863144874572755,0.9324630737304688,4.078454993160226,285.2129592895508,0.27589547261595726,0.929741159081459,3.3699036459929377,0.36069607734680176,81674.490234375,285.7129592895508,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12080.91972935831,162.50048374175802,284.6827758789062,0.26213320195674894,0.9367727041244507,3.5736514761644536,0.35999557971954343,81371.55625,285.1827758789062,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14402.22232923011,174.97729372475942,4.4133958269760825e-06
2,88,0.00929281161418972,zscore,6.582839754379622e-10,13,huber,pspnet,1,0.43158177164063527,0.021150852887154514,0.9327285378726561,44.09886177399151,0.4267769157886505,0.02841406688094139,0.9297411441802979,32.72115702676542,0.5938021540641785,0.9987170398235321,0.8069015294313431,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,6.431494444368609,3.0281208257801913,0.42489797472953794,0.030330083891749383,0.9367727279663086,30.885926043255573,0.5932908296585083,0.9923735380172729,0.8038698315620423,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,7.646944597909983,3.254408550114267,0.00929281161418972
3,89,0.0001580488864531804,None,1.900307759627449e-05,46,smooth,fpn,1,284.1215386641653,0.004250843928427403,0.9329753800442344,219.48003637700901,284.9225387573242,0.006300339392737442,0.929741159081459,147.57001188748575,0.12510153278708458,81509.44921875,285.4225387573242,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12056.507611742445,162.33530580550791,284.3909057617187,0.0003514809804073593,0.9367727041244507,2665.2159187639404,0.12504922449588776,81205.9515625,284.8909057617187,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14372.911404896675,174.79821333300993,0.0001580488864531804
4,90,0.0001751592278721706,None,2.834644543541862e-12,70,mse,manet,1,284.44996643066406,7.013825590244475e-06,0.9332841336727142,133063.49319133605,285.195556640625,0.026106435506676462,0.929741159081459,35.613485373891315,0.3646364361047745,81665.390625,285.695556640625,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12079.573756458907,162.49058590976657,284.66404418945314,0.0022471341119853607,0.9367727041244507,416.8744086648236,0.3654139041900635,81361.6890625,285.16404418945314,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14400.475902902675,174.96580067326886,0.0001751592278721706
5,91,0.004962861488763251,None,2.691359874908621e-08,52,mse,deeplabv3,0,284.2719097137451,0.0627016363191899,0.9328826144337654,14.878122313823184,284.9225387573242,9.999999747378752e-05,0.929741159081459,9297.411825686968,0.12510154396295547,81509.44921875,285.4225387573242,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12056.507611742445,162.33530580550791,284.3909057617187,9.999999747378752e-05,0.9367727041244507,9367.727277893202,0.12504922747612,81205.9515625,284.8909057617187,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14372.911404896675,174.79821333300993,0.004962861488763251
6,92,2.977693129474864e-06,zscore,8.450621633455464e-06,97,xtanh,deeplabv3,21,0.3660406801435683,0.7774192359712389,0.9325774444474114,1.1995811285558577,0.3370727151632309,0.7562165558338165,0.9297411441802979,1.2294641488708884,0.4523296058177948,0.7799094021320343,0.6916354149580002,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,5.02242656018898,2.5955528989484304,0.3555260360240936,0.7656045436859131,0.9367727279663086,1.2235725815527771,0.46557375192642214,0.8286790132522583,0.7113718509674072,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,6.385561747697907,2.8799372027687102,2.977693129474864e-06
7,94,0.0002060117729654799,None,0.0007136982976987652,90,mae,unet,0,284.58398098415796,1.2892073856265699e-05,0.9334365990426805,72403.91340055963,285.6902847290039,0.03716055033487464,0.929741159081459,25.019574540824557,0.5709026753902435,81948.39453125,286.1902847290039,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12121.434409212174,162.77196465395133,285.1551452636719,0.02142450853631317,0.9367727041244507,43.72434973416921,0.5696109533309937,81642.0171875,285.6551452636719,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14450.092109934309,175.2671215950787,0.0002060117729654799
8,95,0.0054514443743185394,None,2.33779976958586e-11,99,smooth,unet++,5,284.1372871398926,7.02394412854801e-07,0.9322092086076736,1327187.6762498964,284.92413330078125,0.06402878572998816,0.929741159081459,14.520674544761993,0.12584228068590164,81510.361328125,285.42413330078125,-10.0,0.0013343539321795106,6.760618567466736,1.758228361606598,-10.0,12056.642526819503,162.3362127090091,284.39252319335935,0.051055677372141874,0.9367727041244507,18.34806141727136,0.12582041323184967,81206.8703125,284.89252319335935,-10.0,0.0012691836105659603,5.649930572509765,1.629827332496643,-10.0,14373.074017514336,174.79920572748534,0.000545144437431854
9,96,1.6422996865997474e-05,zscore,4.547659598285072e-09,46,smooth,fpn,37,0.2900262067192479,0.782058740917005,0.9326050908941972,1.1925000541527977,0.259291622787714,0.7791546583175659,0.9297411441802979,1.1932690567337354,0.29652731865644455,0.585228331387043,0.5728600025177002,-10.0,0.08467775583267212,0.15528537705540657,0.26646939665079117,-10.0,3.7687278898014376,2.1498153623563563,0.27614384293556216,0.7773506999015808,0.9367727279663086,1.2050837904756657,0.31691049337387084,0.630142092704773,0.5913605570793152,-10.0,0.07470981180667877,0.12977386265993118,0.2470095008611679,-10.0,4.855693433091707,2.3940802075127077,1.6422996865997476e-09
