,Unnamed: 0,trial,learning_rate,weight_decay,train_batch_size,training_loss,model_name,epoch,lr,train_loss,train_corr,tcesm_corr,tcorr_cust,tmse_cust,tmae_cust,tgrad_inp,tgrad_lbl,tgrad_out,valid_loss,valid_corr,vcesm_corr,vcorr_cust,vmse_cust,vmae_cust,vgrad_inp,vgrad_lbl,vgrad_out,vmse_extreme_outp,vmse_extreme_cesm,valid_perc,valid_mse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_mse,valid_cesm_mae,valid_cesm_ssim,evals_loss,evals_corr,ecesm_corr,ecorr_cust,emse_cust,emae_cust,egrad_inp,egrad_lbl,egrad_out,emse_extreme_outp,emse_extreme_cesm,evals_perc,evals_mse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_mse,evals_cesm_mae,evals_cesm_ssim,total_params,train_params
0,0,10,2.011352871125772e-06,6.925919072590394e-10,114,mse,fpn,1,5.646269779824267e-07,0.1259827262588909,0.0100921183640382,0.9330503685133796,577244.2549595541,118.6458980015346,14.908146858215332,0.0402719187969012,0.0446523389487114,0.0814975416272504,0.0887926388531923,3.1740194572194014e-05,0.9283533096313475,29306.614210995343,80.34600067138672,12.24111795425415,0.0392378770199863,0.0451726627897709,0.0208602687069781,0.1873956695199012,0.0022753903176635,0.2037905156612396,0.1775852777063846,0.3910754099488258,0.1171973813325166,0.0399922225624322,0.0022250009642448,0.0319980606436729,0.8295586705207825,0.0904336169362068,3.3661553970887326e-05,0.9367727041244508,28106.07179488505,105.9190399169922,13.855303001403808,0.0195303379802982,0.0278606789351683,0.017535731144771,0.1851518154144287,0.0017824707785621,0.1996148228645324,0.1808672338724136,0.3945840775966644,0.1176906198263168,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,23158529,23158529
1,1,11,1.4215542754491978e-06,4.648287649088613e-08,16,huber,deeplabv3+,11,2.595792087181497e-07,0.0070367585502418,0.5928681919387743,0.9332132795277764,1.5851147586064394,6.71475082285264,3.053940417719822,0.0408916203401779,0.0452824385385412,0.0426310066125136,0.0073541447054594,0.6097711622714996,0.9270396828651428,1.5210404572322955,6.488916158676148,3.0776469111442566,0.0393900846635429,0.0439873121757766,0.0431609180575562,0.0136107159778475,0.0023573584621772,0.1112579982727766,0.0147082894109189,0.0999033749103546,0.5281489491462708,0.0405085533857345,0.0022818247089162,0.0325202494859695,0.8297988921403885,0.0084644747897982,0.5885970115661621,0.9367727041244508,1.6150306804680228,10.005829429626464,3.773818588256836,0.0195303379802982,0.0278606789351683,0.0280684695147061,0.0210816469043493,0.0017824707785621,0.1031704410910606,0.0169289495795965,0.1073369592428207,0.5167205154895782,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,22440593,22440593
1,1,12,2.2451664716613093e-06,1.6744231573097668e-12,94,xsigmoid,fpn,62,8.403554885697247e-07,0.03373942989856,0.4231831841170788,0.9333440810441972,2.209415018111838,32.0179455280304,7.119620382785797,0.0412075315815288,0.0450918051189837,0.1479646471489795,0.0135784987360239,0.6811723411083221,0.9300390630960464,1.372008522377585,12.519606590270996,4.247039318084717,0.0405677224140022,0.0451314849089419,0.0961452237921466,0.0214563398621976,0.0021576088620349,0.1292086821049451,0.0271569974720478,0.1353955566883087,0.4460149332880974,0.0403637997806072,0.0022156360500957,0.0319833937101066,0.828203022480011,0.0149239202961325,0.6311915636062622,0.9367727041244508,1.494495485317151,17.38388023376465,5.02706995010376,0.0195303379802982,0.0278606789351683,0.0778685276254388,0.0268100667744874,0.0017824707785621,0.1307867988944053,0.0298478405922651,0.1432142734527587,0.4244133710861206,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,23158529,23158529
1,1,13,8.066956589537661e-06,8.264301212496037e-05,80,logcosh,manet,0,1.619844883179162e-06,0.0232153983786702,9.842734925769037e-06,0.9332036197185516,95324.38004393144,21.99908962249756,5.4256268501281735,0.0394891547689706,0.0444296590775454,0.098774447970377,0.0085015562362968,0.0087731925304979,0.9306787848472596,106.95482040446302,8.089794516563416,3.3152048587799072,0.039405563890586,0.0443764157236501,0.0381449483919284,0.0206559933722019,0.0022996155021246,0.1308636926114559,0.0170031124725937,0.1036459784954786,0.1487065255641937,0.0396624468266963,0.0021399391989689,0.0313945314846932,0.8301901519298553,0.0085438851267099,0.0034622045496689,0.9367727041244508,378670.7670977457,9.9856201171875,3.636253023147583,0.0195303379802982,0.0278606789351683,0.037868307271282,0.0198985256254673,0.0017824707785621,0.1238284721970558,0.0170877702534198,0.1036029413342475,0.152267301082611,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,31786769,31786769
2,2,14,0.0002901432735124,1.0995239588934702e-11,98,mse,unet++,17,0.0002799058457178,0.0004263289956725,0.9690944328904152,0.9331319257616996,0.9628899546704978,0.4023156426846981,0.6968256533145905,0.0394754008140661,0.0440179488116026,0.0413602826270228,0.0005127133044879,0.9606760442256927,0.9284821897745132,0.9664704112016907,0.4568547680974006,0.7413070946931839,0.0397889775410956,0.0452515417325071,0.0429512078779453,0.0011216398561373,0.0021687344997189,0.0045772064477205,0.0010254266089759,0.023850854486227,0.8925449401140213,0.0403650607913732,0.0022290953202173,0.032148664817214,0.8291759639978409,0.0005146599665749,0.9587597370147704,0.9367727041244508,0.9770698004755042,0.6019606709480285,0.8515125393867493,0.0195303379802982,0.0278606789351683,0.0251401620475253,0.0011908594635315,0.0017824707785621,0.0040015771985054,0.0010293199331499,0.0242502000182867,0.884887969493866,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,26081745,26081745
2,2,15,4.736797089106019e-05,1.18315656490378e-10,52,logcosh,pspnet,22,3.257489617209931e-05,0.0036465160548686,0.7540306131045024,0.9332801699638368,1.2380210357870065,3.4573652744293213,2.100520817438761,0.0401453769282054,0.0444298009156265,0.0538022619763244,0.0015526298084296,0.8766388446092606,0.9324971288442612,1.0637353745849674,1.474278211593628,1.241099834442139,0.039329248160205,0.0443979552807766,0.0376771224594217,0.0033817918156273,0.0024534482217859,0.125304713845253,0.0031052596168592,0.0389519054442644,0.6202808171510696,0.0392182357609272,0.0021213031141087,0.0314331194385886,0.8311714977025986,0.0015138615854084,0.8721944689750671,0.9367727041244508,1.0741645304214498,1.7677517414093018,1.3560232639312744,0.0195303379802982,0.0278606789351683,0.0166386229896875,0.0033757062628865,0.0017824707785621,0.1181859165430068,0.0030277231708168,0.0386321417987346,0.6118648052215576,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,21441121,21441121
1,1,16,4.191242632508705e-06,6.393308843118069e-09,60,xtanh,unet++,50,4.643134753840416e-07,0.0018167470205718,0.8720241876748892,0.9330583489858189,1.0700168391820335,1.7210094195145826,1.50042397242326,0.0401711451728484,0.0445822240938191,0.0481941534451577,0.001916908629937,0.8672164082527161,0.9290759116411208,1.0713890997384163,1.6928502321243286,1.4918722808361051,0.039988268507721,0.0445222009779239,0.0479176125134791,0.0040320316329598,0.0022596471244469,0.0867554266005754,0.0038338172598741,0.0485218251124024,0.5286296159029007,0.0402293968945741,0.0022710471530444,0.0325603131204843,0.8272099196910858,0.0020111819729208,0.8537943363189697,0.9367727041244508,1.0979716573902016,2.362099623680115,1.741956114768982,0.0195303379802982,0.0278606789351683,0.0387437262714485,0.0038675879128277,0.0017824707785621,0.0853783130645751,0.0040223639458417,0.0495615072548389,0.5182504713535309,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,26081745,26081745
1,1,17,1.2182734275546985e-06,0.0004253953097689,128,mse,fpn,1,2.933115104180692e-07,0.1265778442223867,0.002279803319477,0.9334247608979545,748220.1636335667,119.51584370930988,14.971802552541098,0.0404640169280039,0.0449031394254097,0.0773574014189372,0.0839077904820442,1.433835927855398e-05,0.9283533096313475,66043.71701517381,75.8923568725586,12.021373987197876,0.0392378770199863,0.0451726627897709,0.0230971002496001,0.1769809834659099,0.0022753903176635,0.1985912956297397,0.1678155809640884,0.3841036260128021,0.1375595442950725,0.0399922225624322,0.0022250009642448,0.0319980606436729,0.8295586705207825,0.0858755379915237,1.5722011266916524e-05,0.9367727041244508,62094.24364570373,100.64725799560549,13.654137802124025,0.0195303379802982,0.0278606789351683,0.019169861193721,0.174386116862297,0.0017824707785621,0.1951221406459808,0.1717510759830474,0.3887773811817169,0.1362666130065918,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,23158529,23158529
1,1,18,0.0003522189100601,1.0077547208745535e-12,73,huber,deeplabv3+,12,0.0003400511406757,0.0012466699752787,0.9032539942047813,0.933025668967854,1.0330314772630187,1.1720731475136497,1.0457356680523269,0.0398910867949466,0.0444448516259331,0.0379129261826805,0.0010953591408906,0.9133012890815736,0.930505320429802,1.0189403723379375,0.997704491019249,0.9621207416057588,0.0386886005281717,0.0429425312954835,0.0360651574133835,0.0023684265324845,0.002589491487015,0.0872122403234243,0.0021907182817813,0.0308406543917953,0.7418974488973618,0.0398824792355299,0.0022014835849404,0.0321030737832188,0.8293805718421936,0.0010440084850415,0.9142382860183716,0.9367727041244508,1.0247357903915346,1.2197219610214234,1.084860050678253,0.0195303379802982,0.0278606789351683,0.0181840597697462,0.0023620315361768,0.0017824707785621,0.0817752793431282,0.0020880169700831,0.0308940485119819,0.7416006088256836,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,22440593,22440593
2,2,19,1.872993387095021e-06,5.009036091165445e-05,14,mse,deeplabv3+,53,7.373048732887999e-08,0.0034081994090229,0.7740778731087506,0.9327885053925596,1.2060834806930307,3.25161210965302,2.0571404230796686,0.0402387703750439,0.0447854116247145,0.0448607850706955,0.0033585062483325,0.8129942268133163,0.9282497465610504,1.1418961776670389,2.9784655570983887,2.033706158399582,0.039823476998053,0.043977450168894,0.0405847704107111,0.0067744244588539,0.0023206130717881,0.1085659321397543,0.0067170124966651,0.065731693059206,0.6158411502838135,0.0407639164477586,0.0022596665658056,0.0323162199929356,0.8269319385290146,0.003611355042085,0.8047155976295471,0.9367727041244508,1.1651749594520902,4.2492513179779055,2.3963508129119875,0.0195303379802982,0.0278606789351683,0.0267670223258207,0.0080583405680954,0.0017824707785621,0.1032628461718559,0.0072227100841701,0.0681956775486469,0.6145995259284973,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,22440593,22440593
1,1,20,0.0004077925116611,5.741889304871816e-12,14,mse,unet++,12,7.120572711153085e-06,0.0004519011245219,0.9706446679971986,0.9323811015840304,0.9605800346130152,0.427217960357666,0.7049237974619461,0.0384826798990218,0.0433455304361193,0.0406667377587013,0.0004504179014475,0.9662892818450928,0.9298149198293686,0.9622564793952976,0.4075804427266121,0.6868839412927628,0.0389421966869048,0.0438607797642461,0.0414252114610758,0.0011248817900195,0.0023667552450206,0.002524071780499,0.000900835802895,0.0220537194982171,0.9336770921945572,0.0399684021249413,0.0022188409348018,0.0321338819339871,0.8292644768953323,0.0004193306027445,0.9671994924545289,0.9367727041244508,0.968535946668704,0.4896706759929657,0.7447620630264282,0.0195303379802982,0.0278606789351683,0.0235642011534881,0.0010016618645749,0.0017824707785621,0.002461352571845,0.0008386612054891,0.021223434433341,0.9325264811515808,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,26081745,26081745
2,2,21,0.0011940756283461,1.9370481717273185e-07,83,huber,deeplabv3,14,0.0011464685974547,0.0015610426780767,0.8784666538238526,0.9330340206623078,1.062130327243364,1.4713167071342468,1.2206886410713196,0.0402964829053652,0.0447981105928205,0.0363464884201858,0.0014762557984795,0.8801107853651047,0.9289447516202928,1.055486715364853,1.3451123535633087,1.1522040963172913,0.039698178707472,0.0458454882456501,0.0368914922144139,0.0031402172753587,0.0022799812722951,0.1257115006446838,0.002952511596959,0.0367155196145176,0.6217310577630997,0.0394877837970852,0.0022059246548451,0.0318991034291684,0.8304840922355652,0.0014439899008721,0.878257954120636,0.9367727041244508,1.0667284398253405,1.684182095527649,1.2924295902252196,0.0195303379802982,0.0278606789351683,0.0143611746670089,0.0033169844653457,0.0017824707785621,0.1189514636993408,0.0028879798017442,0.0368130519986152,0.6134785890579224,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,26010241,26010241
1,1,22,0.0008943110653181,2.3348796902256783e-08,28,xsigmoid,linknet,26,9.195200185934772e-06,0.0004812378761487,0.9660656575498908,0.933060884475708,0.9658361503136568,0.4508102135411624,0.7228900091401462,0.0398679187583447,0.0446555118871544,0.0408693551338428,0.0004326121052145,0.966648206114769,0.92984738945961,0.961917465946616,0.4000058844685554,0.6845910251140594,0.0386141052067532,0.0442143208340871,0.039756911643745,0.0010828687954926,0.0024382363189943,0.00275716453325,0.000865224210429,0.0216614468954503,0.922053724527359,0.039826170541346,0.0021604567882604,0.0316454521380364,0.8295390903949738,0.0008132564777042,0.9382880330085754,0.9367727041244508,1.0006381576193988,0.9649374663829804,0.8576781153678894,0.0195303379802982,0.0278606789351683,0.0250577999738181,0.0011680369148962,0.0017824707785621,0.0073731734417378,0.0016265129554085,0.0243966691195964,0.907080328464508,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,21775073,21775073
1,1,23,0.0009497090312282,4.075670289059504e-09,77,mse,pspnet,14,0.0009118447401279,0.0023272334365174,0.8237041413784028,0.9334075093269348,1.133251534709324,2.198029029369354,1.6169296860694886,0.0391041176224621,0.0438624222685839,0.0433234505491653,0.001482734340243,0.8832389265298843,0.9303313344717026,1.053326761903682,1.343710571527481,1.1562143862247467,0.0405897150932119,0.0452340978217988,0.036320273855065,0.0033863285789266,0.0024870104389265,0.1256136931478977,0.002965468680486,0.0370914386585354,0.6199337393045425,0.040089645422995,0.0022158195497468,0.0320956083014607,0.8283963203430176,0.0014206080697476,0.8809142351150513,0.9367727041244508,1.0635418649591937,1.6548626661300658,1.2882813930511474,0.0195303379802982,0.0278606789351683,0.0147830553749639,0.0031920213252305,0.0017824707785621,0.1203222259879112,0.0028412161394953,0.0367158934473991,0.6129170536994935,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,21441121,21441121
3,3,24,0.0001257039303485,2.2977181538360198e-10,71,mae,fpn,15,0.0001178103113708,0.0118246640671383,0.6056742505593733,0.933386038650166,1.545673244265477,11.169113159179688,3.994410861622204,0.0400282920131414,0.0443529901903234,0.0941154673215133,0.0019119182834401,0.8968325406312943,0.928937703371048,1.0358034659790984,1.7195778489112854,1.4133229553699491,0.0384262788198676,0.0434791849592626,0.0435093425395135,0.0035661380388773,0.0020559380936902,0.085316302254796,0.0038238365668803,0.0453421510756015,0.7116728127002716,0.0403524432331323,0.0022241525584831,0.0320853274315595,0.8290044069290161,0.0016507983906194,0.901970624923706,0.9367727041244508,1.038628644329123,1.929467463493347,1.5183997392654418,0.0195303379802982,0.0278606789351683,0.0238051159187539,0.0036468622740358,0.0017824707785621,0.0799165397882461,0.0033015967812389,0.0432479366660118,0.715790855884552,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,23158529,23158529
2,2,25,0.0001172455263044,1.0260284477688551e-10,54,smooth,unet++,22,8.062960633876322e-05,0.0004023108825397,0.9711403687795004,0.9328568895657856,0.960576993404814,0.3780726253986358,0.6801445206006368,0.0405588466592016,0.0449536801212214,0.0427447196262317,0.0005365358520066,0.9582972824573516,0.9312212467193604,0.971751569240416,0.5049577131867409,0.7709041982889175,0.0399680157204645,0.0434795939966505,0.0425879048190964,0.0014233999390853,0.0020673481922131,0.0050240826094523,0.0010730717040132,0.0242125997319817,0.8875041902065277,0.0389356398954987,0.0021208254620432,0.0313985687680542,0.8306627571582794,0.0005343912169337,0.9570096850395202,0.9367727041244508,0.9788741252632008,0.6259691894054413,0.8579506278038025,0.0195303379802982,0.0278606789351683,0.0255055124388237,0.0012599206762388,0.0017824707785621,0.0044557721354067,0.0010687824338674,0.0244330115616321,0.8839141726493835,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,26081745,26081745
3,3,26,7.073297412625923e-05,1.5154321791397225e-12,102,xsigmoid,pspnet,31,5.928139795936616e-05,0.0035046704288106,0.7594703808426857,0.933236099779606,1.2293170593968552,3.3095825612545013,2.0594166815280914,0.0400249909446188,0.0445369715803907,0.0527157411785884,0.0015680930810049,0.873042568564415,0.9278956651687622,1.0629412801882407,1.4156858325004578,1.2062083184719086,0.037400371760148,0.0423708242026052,0.0344172661572719,0.0032917640637606,0.0020521522383205,0.127061253413558,0.0031361861620098,0.0386670129373669,0.6207757443189621,0.0394974462687969,0.002222019538749,0.032088435254991,0.8295550793409348,0.0015205502742901,0.8724263548851013,0.9367727041244508,1.07394382324099,1.7755654573440551,1.3583473443984986,0.0195303379802982,0.0278606789351683,0.0161823221758408,0.0034862080123275,0.0017824707785621,0.1198217123746872,0.0030411005485802,0.0386926271021366,0.6133448123931885,0.0388998694717884,0.0017328800400719,0.0285433061420917,0.8308517575263977,21441121,21441121
