index,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,0,0.4071486522169674,0.6681060624473235,0.96428803135367,1.4433157930365268,0.45784395933151245,0.7962101995944977,0.9469317346811295,1.1892986740981124,0.3909871131181717,1.1790915727615356,0.8106537088751793,-10.0,0.09258122369647026,0.11284089460968971,0.2601977810263634,-10.0,10.449151230499783,3.1155289091148837,0.4128284424543381,0.8200601100921631,0.9642446398735046,1.175821903793293,0.36047572195529937,1.0259118318557738,0.77216055393219,-10.0,0.0829269677400589,0.07671485543251037,0.21127805411815642,-10.0,13.37305305565382,3.6547125405668597,0.00015054940948797604
1,1,0.3502454705098096,0.8587813763057485,0.9632730694378123,1.1216743818800072,0.38572136498987675,0.8242161422967911,0.9469317346811295,1.148887635277774,0.37058334797620773,0.9799498617649078,0.7045553922653198,-10.0,0.09258122369647026,0.11284089460968971,0.2601977810263634,-10.0,8.684350342617357,2.7077686423234097,0.3360674351453781,0.8653408527374268,0.9642446398735046,1.1142946005879704,0.33329012989997864,0.8246622681617737,0.6598049342632294,-10.0,0.0829269677400589,0.07671485543251037,0.21127805411815642,-10.0,10.749707648048265,3.1229222411061968,0.00015054940948797604
2,2,0.33026467526660247,0.8682882154689116,0.964064194875605,1.1103043640353571,0.3773036375641823,0.8261792659759521,0.9469317346811295,1.146157708959852,0.3631643131375313,0.9590332321822643,0.6890250369906425,-10.0,0.09258122369647026,0.11284089460968971,0.2601977810263634,-10.0,8.498986431288994,2.648081910125245,0.326347690820694,0.8674131155014038,0.9642446398735046,1.111632534304174,0.3288994014263153,0.8021569937467575,0.6419937908649445,-10.0,0.0829269677400589,0.07671485543251037,0.21127805411815642,-10.0,10.456344983305774,3.0386203316029783,0.00015054940948797604
3,3,0.31637940511983986,0.8695835891891929,0.963771360761979,1.1083136489047678,0.3739542290568352,0.8180079311132431,0.9469317346811295,1.1576070337025113,0.3553885817527771,0.953276302665472,0.6803665161132812,-10.0,0.09258122369647026,0.11284089460968971,0.2601977810263634,-10.0,8.44796831824846,2.6148052202041883,0.3227462455630302,0.8634005188941956,0.9642446398735046,1.1167987727277089,0.32194715142250063,0.7954939514398575,0.6335918545722962,-10.0,0.0829269677400589,0.07671485543251037,0.21127805411815642,-10.0,10.36949032824145,2.9988531332173403,0.00015054940948797604
4,4,0.3070443702094695,0.8655227773329791,0.9643548902343301,1.1141877666187967,0.36689900793135166,0.8102985769510269,0.9469317346811295,1.1686207548879362,0.3551715016365051,0.9336427301168442,0.669959306716919,-10.0,0.09258122369647026,0.11284089460968971,0.2601977810263634,-10.0,8.273974903746215,2.574807917554986,0.3165468454360962,0.8594473838806153,0.9642446398735046,1.121935627425735,0.3225893646478653,0.7790782928466797,0.623181140422821,-10.0,0.0829269677400589,0.07671485543251037,0.21127805411815642,-10.0,10.155507540936073,2.9495781898592717,0.00015054940948797604
