index,epoch,train_loss,train_corr,tcesm_corr,train_custom,valid_loss,valid_corr,vcesm_corr,valid_custom,valid_perc,valid_rmse,valid_mae,valid_ssim,valid_cesm_perc,valid_cesm_rmse,valid_cesm_mae,valid_cesm_ssim,valid_custom_second,valid_custom_third,evals_loss,evals_corr,ecesm_corr,evals_custom,evals_perc,evals_rmse,evals_mae,evals_ssim,evals_cesm_perc,evals_cesm_rmse,evals_cesm_mae,evals_cesm_ssim,evals_custom_second,evals_custom_third,lr
0,0,0.020696684423213204,0.6365802752474944,0.9644326150417328,1.5150212039899815,0.017294660909101367,0.686920091509819,0.9469316899776459,1.3785179698213998,0.1355760060250759,0.034589321818202734,0.15623311325907707,0.36242126673460007,0.02099155681207776,0.0035159330000169575,0.04592938534915447,0.8579247891902924,9.837878542633181,3.401593817800856,0.019319871068000795,0.693740963935852,0.9642446160316467,1.3899202528867924,0.1381634443998337,0.03863974213600159,0.16511923521757127,0.35396485328674315,0.019674894586205482,0.0023903062799945475,0.03729421161115169,0.8589691996574402,16.165184545341916,4.427476224439007,9.745282874167088e-05
1,1,0.0059531890709574025,0.8951310634613037,0.963321711619695,1.0761795126343967,0.004471689579077065,0.8916161358356476,0.9469316899776459,1.0620396512790282,0.06952621787786484,0.00894337915815413,0.07862676307559013,0.5943785309791565,0.02099155681207776,0.0035159330000169575,0.04592938534915447,0.8579247891902924,2.543671667836388,1.7119054060460575,0.004545977665111422,0.9040660738945008,0.9642446160316467,1.0665643185546285,0.06871046796441078,0.009091955330222844,0.07855520397424698,0.5917920231819153,0.019674894586205482,0.0023903062799945475,0.03729421161115169,0.8589691996574402,3.803677966425116,2.1063645155796094,9.745282874167088e-05
2,2,0.003418646682985127,0.9243136405944824,0.9639306942621867,1.0428610505436489,0.0029707634821534157,0.9008949398994446,0.9469316899776459,1.0511011307082485,0.053269097581505775,0.005941526964306831,0.06170626822859049,0.623053789138794,0.02099155681207776,0.0035159330000169575,0.04592938534915447,0.8579247891902924,1.6898862874458003,1.3435030266462396,0.0029380027204751968,0.922104024887085,0.9642446160316467,1.0457004741408888,0.050122211873531344,0.0058760054409503935,0.06222478300333023,0.6296579718589783,0.019674894586205482,0.0023903062799945475,0.03729421161115169,0.8589691996574402,2.458264654253344,1.6684836685144944,9.745282874167088e-05
3,3,0.002445501993255069,0.9401682714621226,0.9636057555675507,1.0249290311286285,0.0024521321174688637,0.9123999029397964,0.9469316899776459,1.0378472059527695,0.04381069540977478,0.0049042642349377275,0.05216868408024311,0.6695309728384018,0.02099155681207776,0.0035159330000169575,0.04592938534915447,0.8579247891902924,1.3948685128283371,1.1358454654608936,0.002119282330386341,0.92529217004776,0.9642446160316467,1.0420974555332896,0.03967803493142128,0.004238564660772682,0.05018554627895355,0.6771158933639526,0.019674894586205482,0.0023903062799945475,0.03729421161115169,0.8589691996574402,1.7732307764268394,1.3456658315293921,9.745282874167088e-05
4,4,0.0018971698785511155,0.9502021372318268,0.963844754298528,1.0143575945918681,0.0019238198001403362,0.9279517978429794,0.9469316899776459,1.0204535323696609,0.034653413109481335,0.0038476396002806723,0.046830229461193085,0.703741043806076,0.02099155681207776,0.0035159330000169575,0.04592938534915447,0.8579247891902924,1.0943438342716187,1.0196136766296873,0.0018018542788922787,0.9411456108093261,0.9642446160316467,1.0245434977935635,0.0325237687677145,0.0036037085577845574,0.04684137925505638,0.7106286525726319,0.019674894586205482,0.0023903062799945475,0.03729421161115169,0.8589691996574402,1.5076346441230024,1.2559959637556704,9.745282874167088e-05
